clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id,assignment_role,assigned_reviewer
KUVGZwkwd68_s0000031458_e0000036458,KUVGZwkwd68,31.458,36.458,5.0,1.0,1.0,-0.92,KUVGZwkwd68_s0000031458_e0000036458.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000068162_e0000073162,OCjAl_U1JMk,68.162,73.162,5.0,1.0,1.0,11.47,OCjAl_U1JMk_s0000068162_e0000073162.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000872098_e0000877098,2fqXC4RQyOw,872.098,877.098,5.0,1.0,1.0,13.3,2fqXC4RQyOw_s0000872098_e0000877098.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000620706_e0000623102,j60KF89vXkg,620.706,623.102,2.396,1.0,1.0,24.49,j60KF89vXkg_s0000620706_e0000623102.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000610274_e0000615134,OCjAl_U1JMk,610.274,615.134,4.86,1.0,1.0,10.25,OCjAl_U1JMk_s0000610274_e0000615134.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000091874_e0000095454,Pj0KGAllzfs,91.874,95.454,3.58,1.0,1.0,14.14,Pj0KGAllzfs_s0000091874_e0000095454.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000297730_e0000302686,j60KF89vXkg,297.73,302.686,4.956,1.0,1.0,23.54,j60KF89vXkg_s0000297730_e0000302686.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000703458_e0000705502,j60KF89vXkg,703.458,705.502,2.044,1.0,1.0,26.35,j60KF89vXkg_s0000703458_e0000705502.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000713666_e0000716126,7mvfCSW4SLw,713.666,716.126,2.46,1.0,1.0,18.14,7mvfCSW4SLw_s0000713666_e0000716126.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000615426_e0000617886,OCjAl_U1JMk,615.426,617.886,2.46,1.0,1.0,12.57,OCjAl_U1JMk_s0000615426_e0000617886.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000361890_e0000366046,j60KF89vXkg,361.89,366.046,4.156,1.0,1.0,24.55,j60KF89vXkg_s0000361890_e0000366046.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000939074_e0000947902,OCjAl_U1JMk,939.074,947.902,8.828,1.0,1.0,6.95,OCjAl_U1JMk_s0000939074_e0000947902.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000105282_e0000111070,gof2bUJhK3Y,105.282,111.07,5.788,1.0,1.0,9.67,gof2bUJhK3Y_s0000105282_e0000111070.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000023362_e0000028362,7mvfCSW4SLw,23.362,28.362,5.0,1.0,1.0,19.38,7mvfCSW4SLw_s0000023362_e0000028362.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000142018_e0000144574,2fqXC4RQyOw,142.018,144.574,2.556,1.0,1.0,11.59,2fqXC4RQyOw_s0000142018_e0000144574.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000688834_e0000693834,0cHIyeLFYOk,688.834,693.834,5.0,1.0,1.0,18.53,0cHIyeLFYOk_s0000688834_e0000693834.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000813378_e0000816990,71HzPcvxNJM,813.378,816.99,3.612,1.0,1.0,16.11,71HzPcvxNJM_s0000813378_e0000816990.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
JEgxmwvo7YY_s0000137922_e0000139934,JEgxmwvo7YY,137.922,139.934,2.012,1.0,1.0,19.92,JEgxmwvo7YY_s0000137922_e0000139934.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000821058_e0000830174,OCjAl_U1JMk,821.058,830.174,9.116,1.0,1.0,11.05,OCjAl_U1JMk_s0000821058_e0000830174.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000400482_e0000402878,7mvfCSW4SLw,400.482,402.878,2.396,1.0,1.0,14.35,7mvfCSW4SLw_s0000400482_e0000402878.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000205410_e0000207646,WgzSaOvFKrc,205.41,207.646,2.236,1.0,1.0,7.95,WgzSaOvFKrc_s0000205410_e0000207646.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000648514_e0000657822,Pj0KGAllzfs,648.514,657.822,9.308,1.0,1.0,14.54,Pj0KGAllzfs_s0000648514_e0000657822.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000679362_e0000684254,j60KF89vXkg,679.362,684.254,4.892,1.0,1.0,23.92,j60KF89vXkg_s0000679362_e0000684254.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000311298_e0000317758,71HzPcvxNJM,311.298,317.758,6.46,1.0,1.0,15.39,71HzPcvxNJM_s0000311298_e0000317758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000406978_e0000411978,Pj0KGAllzfs,406.978,411.978,5.0,1.0,1.0,13.32,Pj0KGAllzfs_s0000406978_e0000411978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000045730_e0000051582,Pj0KGAllzfs,45.73,51.582,5.852,1.0,1.0,15.45,Pj0KGAllzfs_s0000045730_e0000051582.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000002210_e0000009182,0cHIyeLFYOk,2.21,9.182,6.972,1.0,1.0,18.96,0cHIyeLFYOk_s0000002210_e0000009182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000487426_e0000491390,OCjAl_U1JMk,487.426,491.39,3.964,1.0,1.0,12.35,OCjAl_U1JMk_s0000487426_e0000491390.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
3lHEAWJhKe8_s0000474722_e0000485918,3lHEAWJhKe8,474.722,485.918,11.196,1.0,1.0,19.02,3lHEAWJhKe8_s0000474722_e0000485918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000449186_e0000454186,bcOT0JHr3Qc,449.186,454.186,5.0,1.0,1.0,9.12,bcOT0JHr3Qc_s0000449186_e0000454186.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000642818_e0000651326,71HzPcvxNJM,642.818,651.326,8.508,1.0,1.0,15.22,71HzPcvxNJM_s0000642818_e0000651326.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000193986_e0000196670,gof2bUJhK3Y,193.986,196.67,2.684,1.0,1.0,7.65,gof2bUJhK3Y_s0000193986_e0000196670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000618946_e0000624414,bcOT0JHr3Qc,618.946,624.414,5.468,1.0,1.0,7.3,bcOT0JHr3Qc_s0000618946_e0000624414.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000433730_e0000436734,5QPu-wDmeTA,433.73,436.734,3.004,1.0,1.0,13.36,5QPu-wDmeTA_s0000433730_e0000436734.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
5CNS_gaH16c_s0000720482_e0000729918,5CNS_gaH16c,720.482,729.918,9.436,1.0,1.0,16.1,5CNS_gaH16c_s0000720482_e0000729918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,,primary,nguyenminhnhat
3lHEAWJhKe8_s0000373730_e0000378730,3lHEAWJhKe8,373.73,378.73,5.0,1.0,1.0,19.01,3lHEAWJhKe8_s0000373730_e0000378730.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenminhnhat
JEgxmwvo7YY_s0000352994_e0000355966,JEgxmwvo7YY,352.994,355.966,2.972,1.0,1.0,16.36,JEgxmwvo7YY_s0000352994_e0000355966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000296802_e0000302590,bcOT0JHr3Qc,296.802,302.59,5.788,1.0,1.0,9.63,bcOT0JHr3Qc_s0000296802_e0000302590.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000586306_e0000588958,0cHIyeLFYOk,586.306,588.958,2.652,1.0,1.0,17.77,0cHIyeLFYOk_s0000586306_e0000588958.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000077026_e0000081982,71HzPcvxNJM,77.026,81.982,4.956,1.0,1.0,14.97,71HzPcvxNJM_s0000077026_e0000081982.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
KUVGZwkwd68_s0000495074_e0000499518,KUVGZwkwd68,495.074,499.518,4.444,1.0,1.0,-2.64,KUVGZwkwd68_s0000495074_e0000499518.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000471330_e0000481054,71HzPcvxNJM,471.33,481.054,9.724,1.0,1.0,12.7,71HzPcvxNJM_s0000471330_e0000481054.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000618210_e0000623774,OCjAl_U1JMk,618.21,623.774,5.564,1.0,1.0,12.69,OCjAl_U1JMk_s0000618210_e0000623774.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
JEgxmwvo7YY_s0000689826_e0000694942,JEgxmwvo7YY,689.826,694.942,5.116,1.0,1.0,18.93,JEgxmwvo7YY_s0000689826_e0000694942.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000182146_e0000184830,5QPu-wDmeTA,182.146,184.83,2.684,1.0,1.0,12.59,5QPu-wDmeTA_s0000182146_e0000184830.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000702562_e0000708734,Pj0KGAllzfs,702.562,708.734,6.172,1.0,1.0,16.31,Pj0KGAllzfs_s0000702562_e0000708734.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000274978_e0000279978,WgzSaOvFKrc,274.978,279.978,5.0,1.0,1.0,5.14,WgzSaOvFKrc_s0000274978_e0000279978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
JEgxmwvo7YY_s0000465058_e0000470750,JEgxmwvo7YY,465.058,470.75,5.692,1.0,1.0,17.06,JEgxmwvo7YY_s0000465058_e0000470750.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,primary,nguyenminhnhat
3lHEAWJhKe8_s0000166882_e0000171882,3lHEAWJhKe8,166.882,171.882,5.0,1.0,1.0,18.58,3lHEAWJhKe8_s0000166882_e0000171882.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000081570_e0000083614,0cHIyeLFYOk,81.57,83.614,2.044,1.0,1.0,16.44,0cHIyeLFYOk_s0000081570_e0000083614.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
5CNS_gaH16c_s0000182178_e0000185374,5CNS_gaH16c,182.178,185.374,3.196,1.0,1.0,17.17,5CNS_gaH16c_s0000182178_e0000185374.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,,primary,nguyenminhnhat
qy7VoECGCm8_s0000164098_e0000167774,qy7VoECGCm8,164.098,167.774,3.676,1.0,1.0,21.55,qy7VoECGCm8_s0000164098_e0000167774.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=qy7VoECGCm8,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000295618_e0000300126,2fqXC4RQyOw,295.618,300.126,4.508,1.0,1.0,14.11,2fqXC4RQyOw_s0000295618_e0000300126.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000356962_e0000361566,j60KF89vXkg,356.962,361.566,4.604,1.0,1.0,24.13,j60KF89vXkg_s0000356962_e0000361566.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0001001922_e0001004094,OCjAl_U1JMk,1001.922,1004.094,2.172,1.0,1.0,8.0,OCjAl_U1JMk_s0001001922_e0001004094.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000127490_e0000129534,j60KF89vXkg,127.49,129.534,2.044,1.0,1.0,23.68,j60KF89vXkg_s0000127490_e0000129534.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
xo3VtrivRjk_s0000000738_e0000004222,xo3VtrivRjk,0.738,4.222,3.484,1.0,1.0,9.59,xo3VtrivRjk_s0000000738_e0000004222.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenminhnhat
0cHIyeLFYOk_s0000316674_e0000322302,0cHIyeLFYOk,316.674,322.302,5.628,1.0,1.0,18.94,0cHIyeLFYOk_s0000316674_e0000322302.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=0cHIyeLFYOk,,,,,,primary,nguyenminhnhat
WgzSaOvFKrc_s0000487106_e0000494718,WgzSaOvFKrc,487.106,494.718,7.612,1.0,1.0,4.77,WgzSaOvFKrc_s0000487106_e0000494718.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0001293506_e0001298506,OCjAl_U1JMk,1293.506,1298.506,5.0,1.0,1.0,11.62,OCjAl_U1JMk_s0001293506_e0001298506.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000286850_e0000291850,bcOT0JHr3Qc,286.85,291.85,5.0,1.0,1.0,9.86,bcOT0JHr3Qc_s0000286850_e0000291850.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000163394_e0000168030,gof2bUJhK3Y,163.394,168.03,4.636,1.0,1.0,8.35,gof2bUJhK3Y_s0000163394_e0000168030.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
bcOT0JHr3Qc_s0000480514_e0000489150,bcOT0JHr3Qc,480.514,489.15,8.636,1.0,1.0,8.7,bcOT0JHr3Qc_s0000480514_e0000489150.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=bcOT0JHr3Qc,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000472802_e0000476030,7mvfCSW4SLw,472.802,476.03,3.228,1.0,1.0,12.81,7mvfCSW4SLw_s0000472802_e0000476030.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000141186_e0000144478,5QPu-wDmeTA,141.186,144.478,3.292,1.0,1.0,13.49,5QPu-wDmeTA_s0000141186_e0000144478.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
3lHEAWJhKe8_s0000248290_e0000253290,3lHEAWJhKe8,248.29,253.29,5.0,1.0,1.0,18.08,3lHEAWJhKe8_s0000248290_e0000253290.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenminhnhat
3lHEAWJhKe8_s0000487874_e0000490558,3lHEAWJhKe8,487.874,490.558,2.684,1.0,1.0,19.58,3lHEAWJhKe8_s0000487874_e0000490558.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000404226_e0000406750,5QPu-wDmeTA,404.226,406.75,2.524,1.0,1.0,14.33,5QPu-wDmeTA_s0000404226_e0000406750.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000108418_e0000113630,5QPu-wDmeTA,108.418,113.63,5.212,1.0,1.0,13.86,5QPu-wDmeTA_s0000108418_e0000113630.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
KUVGZwkwd68_s0000560258_e0000564926,KUVGZwkwd68,560.258,564.926,4.668,1.0,1.0,-0.4,KUVGZwkwd68_s0000560258_e0000564926.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=KUVGZwkwd68,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000273346_e0000275422,j60KF89vXkg,273.346,275.422,2.076,1.0,1.0,23.98,j60KF89vXkg_s0000273346_e0000275422.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
j60KF89vXkg_s0000598498_e0000601182,j60KF89vXkg,598.498,601.182,2.684,1.0,1.0,23.96,j60KF89vXkg_s0000598498_e0000601182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,,primary,nguyenminhnhat
qy7VoECGCm8_s0000048802_e0000053802,qy7VoECGCm8,48.802,53.802,5.0,1.0,1.0,22.03,qy7VoECGCm8_s0000048802_e0000053802.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=qy7VoECGCm8,,,,,,primary,nguyenminhnhat
gTTtVb-Q31w_s0000294850_e0000301758,gTTtVb-Q31w,294.85,301.758,6.908,1.0,1.0,7.16,gTTtVb-Q31w_s0000294850_e0000301758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenminhnhat
3lHEAWJhKe8_s0000184834_e0000190398,3lHEAWJhKe8,184.834,190.398,5.564,1.0,1.0,20.52,3lHEAWJhKe8_s0000184834_e0000190398.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0000550306_e0000554462,Pj0KGAllzfs,550.306,554.462,4.156,1.0,1.0,13.02,Pj0KGAllzfs_s0000550306_e0000554462.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000543554_e0000546206,5QPu-wDmeTA,543.554,546.206,2.652,1.0,1.0,13.84,5QPu-wDmeTA_s0000543554_e0000546206.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
2fqXC4RQyOw_s0000480546_e0000485278,2fqXC4RQyOw,480.546,485.278,4.732,1.0,1.0,12.4,2fqXC4RQyOw_s0000480546_e0000485278.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=2fqXC4RQyOw,,,,,,primary,nguyenminhnhat
gTTtVb-Q31w_s0000594594_e0000598814,gTTtVb-Q31w,594.594,598.814,4.22,1.0,1.0,12.19,gTTtVb-Q31w_s0000594594_e0000598814.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,primary,nguyenminhnhat
3lHEAWJhKe8_s0000170882_e0000174014,3lHEAWJhKe8,170.882,174.014,3.132,1.0,1.0,19.44,3lHEAWJhKe8_s0000170882_e0000174014.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenminhnhat
Pj0KGAllzfs_s0001233282_e0001238302,Pj0KGAllzfs,1233.282,1238.302,5.02,1.0,1.0,11.79,Pj0KGAllzfs_s0001233282_e0001238302.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,primary,nguyenminhnhat
7mvfCSW4SLw_s0000151394_e0000153534,7mvfCSW4SLw,151.394,153.534,2.14,1.0,1.0,17.69,7mvfCSW4SLw_s0000151394_e0000153534.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0001399330_e0001405694,OCjAl_U1JMk,1399.33,1405.694,6.364,1.0,1.0,12.4,OCjAl_U1JMk_s0001399330_e0001405694.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000028258_e0000030270,gof2bUJhK3Y,28.258,30.27,2.012,1.0,1.0,8.65,gof2bUJhK3Y_s0000028258_e0000030270.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
3lHEAWJhKe8_s0000209026_e0000214026,3lHEAWJhKe8,209.026,214.026,5.0,1.0,1.0,19.23,3lHEAWJhKe8_s0000209026_e0000214026.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=3lHEAWJhKe8,,,,,,primary,nguyenminhnhat
xo3VtrivRjk_s0000300898_e0000304670,xo3VtrivRjk,300.898,304.67,3.772,1.0,1.0,12.46,xo3VtrivRjk_s0000300898_e0000304670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=xo3VtrivRjk,,,,,,primary,nguyenminhnhat
5QPu-wDmeTA_s0000341218_e0000343646,5QPu-wDmeTA,341.218,343.646,2.428,1.0,1.0,11.78,5QPu-wDmeTA_s0000341218_e0000343646.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5QPu-wDmeTA,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000274530_e0000277662,gof2bUJhK3Y,274.53,277.662,3.132,1.0,1.0,5.22,gof2bUJhK3Y_s0000274530_e0000277662.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
OCjAl_U1JMk_s0000311810_e0000317854,OCjAl_U1JMk,311.81,317.854,6.044,1.0,1.0,12.67,OCjAl_U1JMk_s0000311810_e0000317854.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=OCjAl_U1JMk,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000857922_e0000860094,gof2bUJhK3Y,857.922,860.094,2.172,1.0,1.0,7.9,gof2bUJhK3Y_s0000857922_e0000860094.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
gof2bUJhK3Y_s0000813474_e0000816894,gof2bUJhK3Y,813.474,816.894,3.42,1.0,1.0,6.31,gof2bUJhK3Y_s0000813474_e0000816894.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,primary,nguyenminhnhat
71HzPcvxNJM_s0000256290_e0000267710,71HzPcvxNJM,256.29,267.71,11.42,1.0,1.0,14.59,71HzPcvxNJM_s0000256290_e0000267710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=71HzPcvxNJM,,,,,,primary,nguyenminhnhat
