clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier
VdHT9nXSw-8_clip0013_t00109_rev564ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0013_t00109_rev564ms.mp4,1,frame_reverse,"reverse=[1.48,2.05]s(0.56s)",VdHT9nXSw-8_clip0013_t00109,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0016_t00140_rev476ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0016_t00140_rev476ms.mp4,1,frame_reverse,"reverse=[2.79,3.26]s(0.48s)",VdHT9nXSw-8_clip0016_t00140,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0018_t00149_rev774ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0018_t00149_rev774ms.mp4,1,frame_reverse,"reverse=[8.14,8.92]s(0.77s)",VdHT9nXSw-8_clip0018_t00149,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0019_t00160_rev578ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0019_t00160_rev578ms.mp4,1,frame_reverse,"reverse=[0.63,1.21]s(0.58s)",VdHT9nXSw-8_clip0019_t00160,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0021_t00172_rev658ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0021_t00172_rev658ms.mp4,1,frame_reverse,"reverse=[1.23,1.89]s(0.66s)",VdHT9nXSw-8_clip0021_t00172,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0023_t00184_rev890ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0023_t00184_rev890ms.mp4,1,frame_reverse,"reverse=[0.45,1.34]s(0.89s)",VdHT9nXSw-8_clip0023_t00184,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0025_t00198_rev753ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0025_t00198_rev753ms.mp4,1,frame_reverse,"reverse=[3.13,3.89]s(0.75s)",VdHT9nXSw-8_clip0025_t00198,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0028_t00231_rev509ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0028_t00231_rev509ms.mp4,1,frame_reverse,"reverse=[0.61,1.12]s(0.51s)",VdHT9nXSw-8_clip0028_t00231,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0030_t00251_rev345ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0030_t00251_rev345ms.mp4,1,frame_reverse,"reverse=[4.57,4.91]s(0.34s)",VdHT9nXSw-8_clip0030_t00251,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0032_t00261_rev748ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0032_t00261_rev748ms.mp4,1,frame_reverse,"reverse=[2.07,2.82]s(0.75s)",VdHT9nXSw-8_clip0032_t00261,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0035_t00271_rev483ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0035_t00271_rev483ms.mp4,1,frame_reverse,"reverse=[7.41,7.90]s(0.48s)",VdHT9nXSw-8_clip0035_t00271,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0036_t00283_rev925ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0036_t00283_rev925ms.mp4,1,frame_reverse,"reverse=[2.07,3.00]s(0.92s)",VdHT9nXSw-8_clip0036_t00283,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0037_t00291_rev405ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0037_t00291_rev405ms.mp4,1,frame_reverse,"reverse=[5.20,5.60]s(0.40s)",VdHT9nXSw-8_clip0037_t00291,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0038_t00298_rev930ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0038_t00298_rev930ms.mp4,1,frame_reverse,"reverse=[1.02,1.95]s(0.93s)",VdHT9nXSw-8_clip0038_t00298,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0041_t00310_rev862ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0041_t00310_rev862ms.mp4,1,frame_reverse,"reverse=[2.46,3.32]s(0.86s)",VdHT9nXSw-8_clip0041_t00310,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0043_t00319_rev762ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0043_t00319_rev762ms.mp4,1,frame_reverse,"reverse=[2.80,3.57]s(0.76s)",VdHT9nXSw-8_clip0043_t00319,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0045_t00328_rev805ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0045_t00328_rev805ms.mp4,1,frame_reverse,"reverse=[2.72,3.52]s(0.80s)",VdHT9nXSw-8_clip0045_t00328,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0047_t00340_rev998ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0047_t00340_rev998ms.mp4,1,frame_reverse,"reverse=[1.09,2.08]s(1.00s)",VdHT9nXSw-8_clip0047_t00340,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0049_t00348_rev593ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0049_t00348_rev593ms.mp4,1,frame_reverse,"reverse=[1.50,2.09]s(0.59s)",VdHT9nXSw-8_clip0049_t00348,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0052_t00361_rev325ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0052_t00361_rev325ms.mp4,1,frame_reverse,"reverse=[3.27,3.59]s(0.32s)",VdHT9nXSw-8_clip0052_t00361,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0055_t00373_rev700ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0055_t00373_rev700ms.mp4,1,frame_reverse,"reverse=[0.57,1.27]s(0.70s)",VdHT9nXSw-8_clip0055_t00373,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0058_t00385_rev809ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0058_t00385_rev809ms.mp4,1,frame_reverse,"reverse=[1.57,2.38]s(0.81s)",VdHT9nXSw-8_clip0058_t00385,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0059_t00394_rev674ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0059_t00394_rev674ms.mp4,1,frame_reverse,"reverse=[7.00,7.68]s(0.67s)",VdHT9nXSw-8_clip0059_t00394,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0060_t00404_rev935ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0060_t00404_rev935ms.mp4,1,frame_reverse,"reverse=[1.33,2.27]s(0.93s)",VdHT9nXSw-8_clip0060_t00404,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0062_t00416_rev655ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0062_t00416_rev655ms.mp4,1,frame_reverse,"reverse=[1.77,2.43]s(0.66s)",VdHT9nXSw-8_clip0062_t00416,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0064_t00428_rev888ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0064_t00428_rev888ms.mp4,1,frame_reverse,"reverse=[4.64,5.53]s(0.89s)",VdHT9nXSw-8_clip0064_t00428,VdHT9nXSw-8,260,tier1
VdHT9nXSw-8_clip0067_t00450_rev427ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\VdHT9nXSw-8_clip0067_t00450_rev427ms.mp4,1,frame_reverse,"reverse=[1.17,1.60]s(0.43s)",VdHT9nXSw-8_clip0067_t00450,VdHT9nXSw-8,260,tier1
gHsxuixSqz0_clip0005_t00076_rev390ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\gHsxuixSqz0_clip0005_t00076_rev390ms.mp4,1,frame_reverse,"reverse=[1.24,1.63]s(0.39s)",gHsxuixSqz0_clip0005_t00076,gHsxuixSqz0,261,tier1
7627071362959445268_clip0001_t00038_rev866ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7627071362959445268_clip0001_t00038_rev866ms.mp4,1,frame_reverse,"reverse=[1.04,1.90]s(0.87s)",7627071362959445268_clip0001_t00038,7627071362959445268,262,tier3
7629694361579785493_clip0000_t00004_rev428ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7629694361579785493_clip0000_t00004_rev428ms.mp4,1,frame_reverse,"reverse=[2.56,2.99]s(0.43s)",7629694361579785493_clip0000_t00004,7629694361579785493,263,tier3
7629694361579785493_clip0002_t00020_rev535ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7629694361579785493_clip0002_t00020_rev535ms.mp4,1,frame_reverse,"reverse=[0.24,0.77]s(0.53s)",7629694361579785493_clip0002_t00020,7629694361579785493,263,tier3
7629694361579785493_clip0003_t00049_rev549ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7629694361579785493_clip0003_t00049_rev549ms.mp4,1,frame_reverse,"reverse=[3.23,3.78]s(0.55s)",7629694361579785493_clip0003_t00049,7629694361579785493,263,tier3
7629694361579785493_clip0004_t00056_rev515ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7629694361579785493_clip0004_t00056_rev515ms.mp4,1,frame_reverse,"reverse=[1.84,2.35]s(0.51s)",7629694361579785493_clip0004_t00056,7629694361579785493,263,tier3
7631544309090864404_clip0001_t00052_rev532ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7631544309090864404_clip0001_t00052_rev532ms.mp4,1,frame_reverse,"reverse=[0.90,1.43]s(0.53s)",7631544309090864404_clip0001_t00052,7631544309090864404,263,tier3
7631544309090864404_clip0002_t00060_rev506ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7631544309090864404_clip0002_t00060_rev506ms.mp4,1,frame_reverse,"reverse=[1.63,2.13]s(0.51s)",7631544309090864404_clip0002_t00060,7631544309090864404,263,tier3
7631544309090864404_clip0004_t00090_rev629ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7631544309090864404_clip0004_t00090_rev629ms.mp4,1,frame_reverse,"reverse=[2.45,3.08]s(0.63s)",7631544309090864404_clip0004_t00090,7631544309090864404,263,tier3
3tEN20uif6g_clip0026_t00348_rev709ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\3tEN20uif6g_clip0026_t00348_rev709ms.mp4,1,frame_reverse,"reverse=[1.74,2.44]s(0.71s)",3tEN20uif6g_clip0026_t00348,3tEN20uif6g,264,tier1
qh78i88JEiU_clip0017_t00193_rev350ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\qh78i88JEiU_clip0017_t00193_rev350ms.mp4,1,frame_reverse,"reverse=[2.17,2.52]s(0.35s)",qh78i88JEiU_clip0017_t00193,qh78i88JEiU,264,tier1
7624121007435025684_clip0000_t00031_rev650ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7624121007435025684_clip0000_t00031_rev650ms.mp4,1,frame_reverse,"reverse=[1.86,2.51]s(0.65s)",7624121007435025684_clip0000_t00031,7624121007435025684,265,tier3
7627886990238747922_clip0000_t00000_rev567ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7627886990238747922_clip0000_t00000_rev567ms.mp4,1,frame_reverse,"reverse=[0.54,1.11]s(0.57s)",7627886990238747922_clip0000_t00000,7627886990238747922,265,tier3
7627886990238747922_clip0001_t00015_rev338ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7627886990238747922_clip0001_t00015_rev338ms.mp4,1,frame_reverse,"reverse=[3.23,3.57]s(0.34s)",7627886990238747922_clip0001_t00015,7627886990238747922,265,tier3
7627886990238747922_clip0002_t00032_rev396ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7627886990238747922_clip0002_t00032_rev396ms.mp4,1,frame_reverse,"reverse=[1.12,1.51]s(0.40s)",7627886990238747922_clip0002_t00032,7627886990238747922,265,tier3
7627886990238747922_clip0003_t00043_rev586ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7627886990238747922_clip0003_t00043_rev586ms.mp4,1,frame_reverse,"reverse=[0.84,1.42]s(0.59s)",7627886990238747922_clip0003_t00043,7627886990238747922,265,tier3
7627886990238747922_clip0005_t00073_rev935ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7627886990238747922_clip0005_t00073_rev935ms.mp4,1,frame_reverse,"reverse=[0.70,1.63]s(0.93s)",7627886990238747922_clip0005_t00073,7627886990238747922,265,tier3
7627886990238747922_clip0006_t00080_rev521ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7627886990238747922_clip0006_t00080_rev521ms.mp4,1,frame_reverse,"reverse=[1.56,2.08]s(0.52s)",7627886990238747922_clip0006_t00080,7627886990238747922,265,tier3
7630081846314929428_clip0000_t00010_rev845ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7630081846314929428_clip0000_t00010_rev845ms.mp4,1,frame_reverse,"reverse=[1.14,1.98]s(0.85s)",7630081846314929428_clip0000_t00010,7630081846314929428,265,tier3
jfQzsbl5zZc_clip0000_t00009_rev742ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0000_t00009_rev742ms.mp4,1,frame_reverse,"reverse=[0.66,1.40]s(0.74s)",jfQzsbl5zZc_clip0000_t00009,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0011_t00068_rev744ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0011_t00068_rev744ms.mp4,1,frame_reverse,"reverse=[0.12,0.87]s(0.74s)",jfQzsbl5zZc_clip0011_t00068,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0016_t00100_rev491ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0016_t00100_rev491ms.mp4,1,frame_reverse,"reverse=[2.70,3.19]s(0.49s)",jfQzsbl5zZc_clip0016_t00100,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0021_t00127_rev418ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0021_t00127_rev418ms.mp4,1,frame_reverse,"reverse=[2.43,2.85]s(0.42s)",jfQzsbl5zZc_clip0021_t00127,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0032_t00185_rev643ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0032_t00185_rev643ms.mp4,1,frame_reverse,"reverse=[2.79,3.44]s(0.64s)",jfQzsbl5zZc_clip0032_t00185,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0039_t00215_rev362ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0039_t00215_rev362ms.mp4,1,frame_reverse,"reverse=[2.81,3.17]s(0.36s)",jfQzsbl5zZc_clip0039_t00215,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0044_t00245_rev743ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0044_t00245_rev743ms.mp4,1,frame_reverse,"reverse=[0.92,1.66]s(0.74s)",jfQzsbl5zZc_clip0044_t00245,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0049_t00272_rev976ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0049_t00272_rev976ms.mp4,1,frame_reverse,"reverse=[3.12,4.09]s(0.98s)",jfQzsbl5zZc_clip0049_t00272,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0053_t00303_rev326ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0053_t00303_rev326ms.mp4,1,frame_reverse,"reverse=[0.99,1.32]s(0.33s)",jfQzsbl5zZc_clip0053_t00303,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0059_t00331_rev561ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0059_t00331_rev561ms.mp4,1,frame_reverse,"reverse=[0.13,0.69]s(0.56s)",jfQzsbl5zZc_clip0059_t00331,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0066_t00360_rev526ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0066_t00360_rev526ms.mp4,1,frame_reverse,"reverse=[3.67,4.19]s(0.53s)",jfQzsbl5zZc_clip0066_t00360,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0072_t00392_rev433ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0072_t00392_rev433ms.mp4,1,frame_reverse,"reverse=[1.57,2.00]s(0.43s)",jfQzsbl5zZc_clip0072_t00392,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0078_t00420_rev739ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0078_t00420_rev739ms.mp4,1,frame_reverse,"reverse=[0.61,1.35]s(0.74s)",jfQzsbl5zZc_clip0078_t00420,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0084_t00447_rev785ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0084_t00447_rev785ms.mp4,1,frame_reverse,"reverse=[1.02,1.81]s(0.79s)",jfQzsbl5zZc_clip0084_t00447,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0089_t00477_rev390ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0089_t00477_rev390ms.mp4,1,frame_reverse,"reverse=[1.79,2.18]s(0.39s)",jfQzsbl5zZc_clip0089_t00477,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0095_t00506_rev712ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0095_t00506_rev712ms.mp4,1,frame_reverse,"reverse=[0.59,1.30]s(0.71s)",jfQzsbl5zZc_clip0095_t00506,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0101_t00536_rev877ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0101_t00536_rev877ms.mp4,1,frame_reverse,"reverse=[1.27,2.15]s(0.88s)",jfQzsbl5zZc_clip0101_t00536,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0107_t00565_rev504ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0107_t00565_rev504ms.mp4,1,frame_reverse,"reverse=[3.40,3.90]s(0.50s)",jfQzsbl5zZc_clip0107_t00565,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0111_t00597_rev717ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0111_t00597_rev717ms.mp4,1,frame_reverse,"reverse=[1.75,2.47]s(0.72s)",jfQzsbl5zZc_clip0111_t00597,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0117_t00626_rev922ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0117_t00626_rev922ms.mp4,1,frame_reverse,"reverse=[3.97,4.89]s(0.92s)",jfQzsbl5zZc_clip0117_t00626,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0122_t00658_rev540ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0122_t00658_rev540ms.mp4,1,frame_reverse,"reverse=[3.94,4.48]s(0.54s)",jfQzsbl5zZc_clip0122_t00658,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0132_t00711_rev551ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0132_t00711_rev551ms.mp4,1,frame_reverse,"reverse=[1.32,1.87]s(0.55s)",jfQzsbl5zZc_clip0132_t00711,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0138_t00740_rev964ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0138_t00740_rev964ms.mp4,1,frame_reverse,"reverse=[1.15,2.11]s(0.96s)",jfQzsbl5zZc_clip0138_t00740,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0145_t00768_rev582ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0145_t00768_rev582ms.mp4,1,frame_reverse,"reverse=[1.06,1.65]s(0.58s)",jfQzsbl5zZc_clip0145_t00768,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0152_t00798_rev809ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0152_t00798_rev809ms.mp4,1,frame_reverse,"reverse=[0.40,1.21]s(0.81s)",jfQzsbl5zZc_clip0152_t00798,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0159_t00826_rev814ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0159_t00826_rev814ms.mp4,1,frame_reverse,"reverse=[2.45,3.27]s(0.81s)",jfQzsbl5zZc_clip0159_t00826,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0165_t00859_rev418ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0165_t00859_rev418ms.mp4,1,frame_reverse,"reverse=[1.51,1.93]s(0.42s)",jfQzsbl5zZc_clip0165_t00859,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0169_t00889_rev755ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0169_t00889_rev755ms.mp4,1,frame_reverse,"reverse=[0.19,0.95]s(0.76s)",jfQzsbl5zZc_clip0169_t00889,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0172_t00917_rev914ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0172_t00917_rev914ms.mp4,1,frame_reverse,"reverse=[1.10,2.01]s(0.91s)",jfQzsbl5zZc_clip0172_t00917,jfQzsbl5zZc,268,tier1
jfQzsbl5zZc_clip0179_t00944_rev674ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\jfQzsbl5zZc_clip0179_t00944_rev674ms.mp4,1,frame_reverse,"reverse=[0.30,0.98]s(0.67s)",jfQzsbl5zZc_clip0179_t00944,jfQzsbl5zZc,268,tier1
9fvi4IXr6rQ_clip0007_t00097_rev996ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\9fvi4IXr6rQ_clip0007_t00097_rev996ms.mp4,1,frame_reverse,"reverse=[2.35,3.35]s(1.00s)",9fvi4IXr6rQ_clip0007_t00097,9fvi4IXr6rQ,270,tier1
9fvi4IXr6rQ_clip0014_t00171_rev757ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\9fvi4IXr6rQ_clip0014_t00171_rev757ms.mp4,1,frame_reverse,"reverse=[0.14,0.89]s(0.76s)",9fvi4IXr6rQ_clip0014_t00171,9fvi4IXr6rQ,270,tier1
WsHg9aCVIw0_clip0004_t00045_rev783ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\WsHg9aCVIw0_clip0004_t00045_rev783ms.mp4,1,frame_reverse,"reverse=[1.16,1.94]s(0.78s)",WsHg9aCVIw0_clip0004_t00045,WsHg9aCVIw0,270,tier1
WsHg9aCVIw0_clip0005_t00062_rev566ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\WsHg9aCVIw0_clip0005_t00062_rev566ms.mp4,1,frame_reverse,"reverse=[2.85,3.42]s(0.57s)",WsHg9aCVIw0_clip0005_t00062,WsHg9aCVIw0,270,tier1
WsHg9aCVIw0_clip0007_t00098_rev632ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\WsHg9aCVIw0_clip0007_t00098_rev632ms.mp4,1,frame_reverse,"reverse=[0.46,1.09]s(0.63s)",WsHg9aCVIw0_clip0007_t00098,WsHg9aCVIw0,270,tier1
WsHg9aCVIw0_clip0029_t00269_rev787ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\WsHg9aCVIw0_clip0029_t00269_rev787ms.mp4,1,frame_reverse,"reverse=[1.62,2.41]s(0.79s)",WsHg9aCVIw0_clip0029_t00269,WsHg9aCVIw0,270,tier1
WsHg9aCVIw0_clip0031_t00466_rev511ms,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\WsHg9aCVIw0_clip0031_t00466_rev511ms.mp4,1,frame_reverse,"reverse=[2.94,3.45]s(0.51s)",WsHg9aCVIw0_clip0031_t00466,WsHg9aCVIw0,270,tier1
