clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier,crf,orig_clip_id
bhO764uZyDA_clip0066_t00385_rev336ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\bhO764uZyDA_clip0066_t00385_rev336ms_crf40.mp4,1,frame_reverse,"reverse=[1.56,1.89]s(0.34s)",bhO764uZyDA_clip0066_t00385,bhO764uZyDA,294,tier1,40,bhO764uZyDA_clip0066_t00385_rev336ms
bhO764uZyDA_clip0070_t00409_rev731ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\bhO764uZyDA_clip0070_t00409_rev731ms_crf30.mp4,1,frame_reverse,"reverse=[1.03,1.76]s(0.73s)",bhO764uZyDA_clip0070_t00409,bhO764uZyDA,294,tier1,30,bhO764uZyDA_clip0070_t00409_rev731ms
bhO764uZyDA_clip0071_t00412_rev643ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\bhO764uZyDA_clip0071_t00412_rev643ms_crf35.mp4,1,frame_reverse,"reverse=[0.95,1.60]s(0.64s)",bhO764uZyDA_clip0071_t00412,bhO764uZyDA,294,tier1,35,bhO764uZyDA_clip0071_t00412_rev643ms
I-uqcg6HtaQ_clip0075_t00909_rev551ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0075_t00909_rev551ms_crf40.mp4,1,frame_reverse,"reverse=[4.72,5.27]s(0.55s)",I-uqcg6HtaQ_clip0075_t00909,I-uqcg6HtaQ,295,tier2,40,I-uqcg6HtaQ_clip0075_t00909_rev551ms
y3vBfCdY2tQ_clip0050_t00410_rev671ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\y3vBfCdY2tQ_clip0050_t00410_rev671ms_crf23.mp4,1,frame_reverse,"reverse=[1.62,2.29]s(0.67s)",y3vBfCdY2tQ_clip0050_t00410,y3vBfCdY2tQ,303,tier1,23,y3vBfCdY2tQ_clip0050_t00410_rev671ms
7637490771456707861_clip0003_t00047_rev621ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7637490771456707861_clip0003_t00047_rev621ms_crf35.mp4,1,frame_reverse,"reverse=[1.11,1.73]s(0.62s)",7637490771456707861_clip0003_t00047,7637490771456707861,316,tier3,35,7637490771456707861_clip0003_t00047_rev621ms
CHkaAtJLN3E_clip0049_t00780_rev577ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0049_t00780_rev577ms_crf40.mp4,1,frame_reverse,"reverse=[2.89,3.47]s(0.58s)",CHkaAtJLN3E_clip0049_t00780,CHkaAtJLN3E,319,tier1,40,CHkaAtJLN3E_clip0049_t00780_rev577ms
CHkaAtJLN3E_clip0073_t01048_rev858ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0073_t01048_rev858ms_crf35.mp4,1,frame_reverse,"reverse=[2.49,3.35]s(0.86s)",CHkaAtJLN3E_clip0073_t01048,CHkaAtJLN3E,319,tier1,35,CHkaAtJLN3E_clip0073_t01048_rev858ms
usfv-YmWPBs_clip0000_t00022_rev857ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0000_t00022_rev857ms_crf23.mp4,1,frame_reverse,"reverse=[1.55,2.40]s(0.86s)",usfv-YmWPBs_clip0000_t00022,usfv-YmWPBs,319,tier1,23,usfv-YmWPBs_clip0000_t00022_rev857ms
usfv-YmWPBs_clip0009_t00183_rev718ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0009_t00183_rev718ms_crf40.mp4,1,frame_reverse,"reverse=[5.37,6.08]s(0.72s)",usfv-YmWPBs_clip0009_t00183,usfv-YmWPBs,319,tier1,40,usfv-YmWPBs_clip0009_t00183_rev718ms
usfv-YmWPBs_clip0036_t00585_rev752ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0036_t00585_rev752ms_crf35.mp4,1,frame_reverse,"reverse=[1.46,2.21]s(0.75s)",usfv-YmWPBs_clip0036_t00585,usfv-YmWPBs,319,tier1,35,usfv-YmWPBs_clip0036_t00585_rev752ms
usfv-YmWPBs_clip0045_t00762_rev884ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0045_t00762_rev884ms_crf23.mp4,1,frame_reverse,"reverse=[1.01,1.89]s(0.88s)",usfv-YmWPBs_clip0045_t00762,usfv-YmWPBs,319,tier1,23,usfv-YmWPBs_clip0045_t00762_rev884ms
usfv-YmWPBs_clip0053_t00838_rev897ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0053_t00838_rev897ms_crf40.mp4,1,frame_reverse,"reverse=[4.96,5.85]s(0.90s)",usfv-YmWPBs_clip0053_t00838,usfv-YmWPBs,319,tier1,40,usfv-YmWPBs_clip0053_t00838_rev897ms
UnodrLYWJYI_clip0028_t00276_rev370ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0028_t00276_rev370ms_crf40.mp4,1,frame_reverse,"reverse=[2.84,3.21]s(0.37s)",UnodrLYWJYI_clip0028_t00276,UnodrLYWJYI,326,tier2,40,UnodrLYWJYI_clip0028_t00276_rev370ms
I-uqcg6HtaQ_clip0015_t00156_rev394ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0015_t00156_rev394ms_crf40.mp4,1,frame_reverse,"reverse=[2.48,2.87]s(0.39s)",I-uqcg6HtaQ_clip0015_t00156,I-uqcg6HtaQ,329,tier2,40,I-uqcg6HtaQ_clip0015_t00156_rev394ms
I-uqcg6HtaQ_clip0016_t00160_rev915ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0016_t00160_rev915ms_crf23.mp4,1,frame_reverse,"reverse=[1.90,2.81]s(0.91s)",I-uqcg6HtaQ_clip0016_t00160,I-uqcg6HtaQ,329,tier2,23,I-uqcg6HtaQ_clip0016_t00160_rev915ms
I-uqcg6HtaQ_clip0019_t00176_rev725ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0019_t00176_rev725ms_crf23.mp4,1,frame_reverse,"reverse=[3.53,4.26]s(0.72s)",I-uqcg6HtaQ_clip0019_t00176,I-uqcg6HtaQ,329,tier2,23,I-uqcg6HtaQ_clip0019_t00176_rev725ms
I-uqcg6HtaQ_clip0021_t00184_rev677ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0021_t00184_rev677ms_crf35.mp4,1,frame_reverse,"reverse=[1.19,1.86]s(0.68s)",I-uqcg6HtaQ_clip0021_t00184,I-uqcg6HtaQ,329,tier2,35,I-uqcg6HtaQ_clip0021_t00184_rev677ms
MpVfVbPdmis_clip0034_t00375_rev578ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0034_t00375_rev578ms_crf35.mp4,1,frame_reverse,"reverse=[0.91,1.49]s(0.58s)",MpVfVbPdmis_clip0034_t00375,MpVfVbPdmis,332,tier1,35,MpVfVbPdmis_clip0034_t00375_rev578ms
MpVfVbPdmis_clip0078_t00849_rev964ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0078_t00849_rev964ms_crf30.mp4,1,frame_reverse,"reverse=[0.78,1.75]s(0.96s)",MpVfVbPdmis_clip0078_t00849,MpVfVbPdmis,332,tier1,30,MpVfVbPdmis_clip0078_t00849_rev964ms
MpVfVbPdmis_clip0105_t01193_rev344ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0105_t01193_rev344ms_crf30.mp4,1,frame_reverse,"reverse=[1.35,1.69]s(0.34s)",MpVfVbPdmis_clip0105_t01193,MpVfVbPdmis,332,tier1,30,MpVfVbPdmis_clip0105_t01193_rev344ms
lq_tau31IE0_clip0048_t00789_rev554ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\lq_tau31IE0_clip0048_t00789_rev554ms_crf23.mp4,1,frame_reverse,"reverse=[1.63,2.18]s(0.55s)",lq_tau31IE0_clip0048_t00789,lq_tau31IE0,335,tier1,23,lq_tau31IE0_clip0048_t00789_rev554ms
sDVTmdupGlg_clip0000_t00002_rev339ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0000_t00002_rev339ms_crf23.mp4,1,frame_reverse,"reverse=[0.50,0.84]s(0.34s)",sDVTmdupGlg_clip0000_t00002,sDVTmdupGlg,346,tier1,23,sDVTmdupGlg_clip0000_t00002_rev339ms
sDVTmdupGlg_clip0014_t00128_rev426ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0014_t00128_rev426ms_crf35.mp4,1,frame_reverse,"reverse=[1.49,1.92]s(0.43s)",sDVTmdupGlg_clip0014_t00128,sDVTmdupGlg,346,tier1,35,sDVTmdupGlg_clip0014_t00128_rev426ms
sDVTmdupGlg_clip0031_t00257_rev995ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0031_t00257_rev995ms_crf23.mp4,1,frame_reverse,"reverse=[1.21,2.21]s(0.99s)",sDVTmdupGlg_clip0031_t00257,sDVTmdupGlg,346,tier1,23,sDVTmdupGlg_clip0031_t00257_rev995ms
sDVTmdupGlg_clip0058_t00487_rev721ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0058_t00487_rev721ms_crf23.mp4,1,frame_reverse,"reverse=[3.34,4.06]s(0.72s)",sDVTmdupGlg_clip0058_t00487,sDVTmdupGlg,346,tier1,23,sDVTmdupGlg_clip0058_t00487_rev721ms
sDVTmdupGlg_clip0059_t00491_rev874ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\sDVTmdupGlg_clip0059_t00491_rev874ms_crf30.mp4,1,frame_reverse,"reverse=[0.81,1.69]s(0.87s)",sDVTmdupGlg_clip0059_t00491,sDVTmdupGlg,346,tier1,30,sDVTmdupGlg_clip0059_t00491_rev874ms
BG6GHJfaEls_clip0000_t00002_rev849ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\BG6GHJfaEls_clip0000_t00002_rev849ms_crf30.mp4,1,frame_reverse,"reverse=[1.82,2.67]s(0.85s)",BG6GHJfaEls_clip0000_t00002,BG6GHJfaEls,351,tier1,30,BG6GHJfaEls_clip0000_t00002_rev849ms
BG6GHJfaEls_clip0010_t00051_rev842ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\BG6GHJfaEls_clip0010_t00051_rev842ms_crf35.mp4,1,frame_reverse,"reverse=[1.42,2.27]s(0.84s)",BG6GHJfaEls_clip0010_t00051,BG6GHJfaEls,351,tier1,35,BG6GHJfaEls_clip0010_t00051_rev842ms
BG6GHJfaEls_clip0026_t00126_rev368ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\BG6GHJfaEls_clip0026_t00126_rev368ms_crf35.mp4,1,frame_reverse,"reverse=[0.49,0.86]s(0.37s)",BG6GHJfaEls_clip0026_t00126,BG6GHJfaEls,351,tier1,35,BG6GHJfaEls_clip0026_t00126_rev368ms
BG6GHJfaEls_clip0058_t00291_rev828ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\BG6GHJfaEls_clip0058_t00291_rev828ms_crf23.mp4,1,frame_reverse,"reverse=[0.80,1.63]s(0.83s)",BG6GHJfaEls_clip0058_t00291,BG6GHJfaEls,351,tier1,23,BG6GHJfaEls_clip0058_t00291_rev828ms
7628198311454903572_clip0000_t00008_rev761ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7628198311454903572_clip0000_t00008_rev761ms_crf35.mp4,1,frame_reverse,"reverse=[1.58,2.34]s(0.76s)",7628198311454903572_clip0000_t00008,7628198311454903572,353,tier3,35,7628198311454903572_clip0000_t00008_rev761ms
7628198311454903572_clip0001_t00029_rev613ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7628198311454903572_clip0001_t00029_rev613ms_crf35.mp4,1,frame_reverse,"reverse=[1.66,2.27]s(0.61s)",7628198311454903572_clip0001_t00029,7628198311454903572,353,tier3,35,7628198311454903572_clip0001_t00029_rev613ms
7628198311454903572_clip0002_t00034_rev413ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7628198311454903572_clip0002_t00034_rev413ms_crf23.mp4,1,frame_reverse,"reverse=[0.61,1.03]s(0.41s)",7628198311454903572_clip0002_t00034,7628198311454903572,353,tier3,23,7628198311454903572_clip0002_t00034_rev413ms
7628198311454903572_clip0004_t00045_rev685ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7628198311454903572_clip0004_t00045_rev685ms_crf35.mp4,1,frame_reverse,"reverse=[1.55,2.24]s(0.69s)",7628198311454903572_clip0004_t00045,7628198311454903572,353,tier3,35,7628198311454903572_clip0004_t00045_rev685ms
3tEN20uif6g_clip0068_t01042_rev748ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0068_t01042_rev748ms_crf40.mp4,1,frame_reverse,"reverse=[0.60,1.35]s(0.75s)",3tEN20uif6g_clip0068_t01042,3tEN20uif6g,363,tier1,40,3tEN20uif6g_clip0068_t01042_rev748ms
3tEN20uif6g_clip0075_t01066_rev410ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0075_t01066_rev410ms_crf30.mp4,1,frame_reverse,"reverse=[2.12,2.53]s(0.41s)",3tEN20uif6g_clip0075_t01066,3tEN20uif6g,363,tier1,30,3tEN20uif6g_clip0075_t01066_rev410ms
3tEN20uif6g_clip0078_t01078_rev662ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0078_t01078_rev662ms_crf40.mp4,1,frame_reverse,"reverse=[1.26,1.92]s(0.66s)",3tEN20uif6g_clip0078_t01078,3tEN20uif6g,363,tier1,40,3tEN20uif6g_clip0078_t01078_rev662ms
7641839768522837266_clip0000_t00021_rev499ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7641839768522837266_clip0000_t00021_rev499ms_crf35.mp4,1,frame_reverse,"reverse=[2.77,3.27]s(0.50s)",7641839768522837266_clip0000_t00021,7641839768522837266,364,tier3,35,7641839768522837266_clip0000_t00021_rev499ms
wKaFsRX95YY_clip0024_t00273_rev702ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0024_t00273_rev702ms_crf23.mp4,1,frame_reverse,"reverse=[0.92,1.62]s(0.70s)",wKaFsRX95YY_clip0024_t00273,wKaFsRX95YY,370,tier2,23,wKaFsRX95YY_clip0024_t00273_rev702ms
rGuraolgHIs_clip0002_t00023_rev973ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\rGuraolgHIs_clip0002_t00023_rev973ms_crf40.mp4,1,frame_reverse,"reverse=[0.77,1.75]s(0.97s)",rGuraolgHIs_clip0002_t00023,rGuraolgHIs,371,tier2,40,rGuraolgHIs_clip0002_t00023_rev973ms
rGuraolgHIs_clip0024_t00262_rev440ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\rGuraolgHIs_clip0024_t00262_rev440ms_crf23.mp4,1,frame_reverse,"reverse=[2.04,2.48]s(0.44s)",rGuraolgHIs_clip0024_t00262,rGuraolgHIs,371,tier2,23,rGuraolgHIs_clip0024_t00262_rev440ms
rGuraolgHIs_clip0025_t00265_rev911ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\rGuraolgHIs_clip0025_t00265_rev911ms_crf40.mp4,1,frame_reverse,"reverse=[1.76,2.68]s(0.91s)",rGuraolgHIs_clip0025_t00265,rGuraolgHIs,371,tier2,40,rGuraolgHIs_clip0025_t00265_rev911ms
rGuraolgHIs_clip0044_t00520_rev928ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\rGuraolgHIs_clip0044_t00520_rev928ms_crf40.mp4,1,frame_reverse,"reverse=[1.87,2.79]s(0.93s)",rGuraolgHIs_clip0044_t00520,rGuraolgHIs,371,tier2,40,rGuraolgHIs_clip0044_t00520_rev928ms
jInLQAiBlVQ_clip0017_t00326_rev984ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0017_t00326_rev984ms_crf35.mp4,1,frame_reverse,"reverse=[3.09,4.07]s(0.98s)",jInLQAiBlVQ_clip0017_t00326,jInLQAiBlVQ,377,tier1,35,jInLQAiBlVQ_clip0017_t00326_rev984ms
jInLQAiBlVQ_clip0018_t00359_rev622ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0018_t00359_rev622ms_crf40.mp4,1,frame_reverse,"reverse=[4.98,5.60]s(0.62s)",jInLQAiBlVQ_clip0018_t00359,jInLQAiBlVQ,377,tier1,40,jInLQAiBlVQ_clip0018_t00359_rev622ms
mHTLamr-Zqk_clip0014_t00210_rev684ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0014_t00210_rev684ms_crf35.mp4,1,frame_reverse,"reverse=[1.19,1.88]s(0.68s)",mHTLamr-Zqk_clip0014_t00210,mHTLamr-Zqk,378,tier2,35,mHTLamr-Zqk_clip0014_t00210_rev684ms
9fvi4IXr6rQ_clip0060_t00548_rev630ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\9fvi4IXr6rQ_clip0060_t00548_rev630ms_crf23.mp4,1,frame_reverse,"reverse=[1.82,2.45]s(0.63s)",9fvi4IXr6rQ_clip0060_t00548,9fvi4IXr6rQ,379,tier1,23,9fvi4IXr6rQ_clip0060_t00548_rev630ms
AJ7t8LnesSA_clip0008_t00221_rev489ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\AJ7t8LnesSA_clip0008_t00221_rev489ms_crf35.mp4,1,frame_reverse,"reverse=[2.35,2.84]s(0.49s)",AJ7t8LnesSA_clip0008_t00221,AJ7t8LnesSA,387,tier2,35,AJ7t8LnesSA_clip0008_t00221_rev489ms
_adzgpYkn_c_clip0048_t00462_rev615ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\_adzgpYkn_c_clip0048_t00462_rev615ms_crf40.mp4,1,frame_reverse,"reverse=[1.50,2.12]s(0.61s)",_adzgpYkn_c_clip0048_t00462,_adzgpYkn_c,390,tier1,40,_adzgpYkn_c_clip0048_t00462_rev615ms
g6hBKVh_7Pk_clip0055_t00467_rev314ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\g6hBKVh_7Pk_clip0055_t00467_rev314ms_crf30.mp4,1,frame_reverse,"reverse=[0.32,0.63]s(0.31s)",g6hBKVh_7Pk_clip0055_t00467,g6hBKVh_7Pk,393,tier1,30,g6hBKVh_7Pk_clip0055_t00467_rev314ms
jInLQAiBlVQ_clip0000_t00008_rev754ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0000_t00008_rev754ms_crf30.mp4,1,frame_reverse,"reverse=[1.61,2.36]s(0.75s)",jInLQAiBlVQ_clip0000_t00008,jInLQAiBlVQ,396,tier1,30,jInLQAiBlVQ_clip0000_t00008_rev754ms
jInLQAiBlVQ_clip0026_t00536_rev417ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0026_t00536_rev417ms_crf30.mp4,1,frame_reverse,"reverse=[3.64,4.06]s(0.42s)",jInLQAiBlVQ_clip0026_t00536,jInLQAiBlVQ,396,tier1,30,jInLQAiBlVQ_clip0026_t00536_rev417ms
jInLQAiBlVQ_clip0045_t00755_rev554ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0045_t00755_rev554ms_crf40.mp4,1,frame_reverse,"reverse=[2.08,2.64]s(0.55s)",jInLQAiBlVQ_clip0045_t00755,jInLQAiBlVQ,396,tier1,40,jInLQAiBlVQ_clip0045_t00755_rev554ms
0PsGwmgAI-k_clip0022_t00502_rev499ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0PsGwmgAI-k_clip0022_t00502_rev499ms_crf30.mp4,1,frame_reverse,"reverse=[1.58,2.08]s(0.50s)",0PsGwmgAI-k_clip0022_t00502,0PsGwmgAI-k,400,tier2,30,0PsGwmgAI-k_clip0022_t00502_rev499ms
0PsGwmgAI-k_clip0026_t00618_rev392ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0PsGwmgAI-k_clip0026_t00618_rev392ms_crf40.mp4,1,frame_reverse,"reverse=[4.44,4.83]s(0.39s)",0PsGwmgAI-k_clip0026_t00618,0PsGwmgAI-k,400,tier2,40,0PsGwmgAI-k_clip0026_t00618_rev392ms
0PsGwmgAI-k_clip0028_t00686_rev902ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0PsGwmgAI-k_clip0028_t00686_rev902ms_crf35.mp4,1,frame_reverse,"reverse=[1.28,2.18]s(0.90s)",0PsGwmgAI-k_clip0028_t00686,0PsGwmgAI-k,400,tier2,35,0PsGwmgAI-k_clip0028_t00686_rev902ms
F1JQOFSjVZg_clip0009_t00117_rev609ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\F1JQOFSjVZg_clip0009_t00117_rev609ms_crf23.mp4,1,frame_reverse,"reverse=[1.33,1.93]s(0.61s)",F1JQOFSjVZg_clip0009_t00117,F1JQOFSjVZg,401,tier1,23,F1JQOFSjVZg_clip0009_t00117_rev609ms
F1JQOFSjVZg_clip0043_t00478_rev414ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\F1JQOFSjVZg_clip0043_t00478_rev414ms_crf23.mp4,1,frame_reverse,"reverse=[1.62,2.04]s(0.41s)",F1JQOFSjVZg_clip0043_t00478,F1JQOFSjVZg,401,tier1,23,F1JQOFSjVZg_clip0043_t00478_rev414ms
F1JQOFSjVZg_clip0045_t00486_rev573ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\F1JQOFSjVZg_clip0045_t00486_rev573ms_crf35.mp4,1,frame_reverse,"reverse=[0.96,1.53]s(0.57s)",F1JQOFSjVZg_clip0045_t00486,F1JQOFSjVZg,401,tier1,35,F1JQOFSjVZg_clip0045_t00486_rev573ms
F1JQOFSjVZg_clip0051_t00593_rev779ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\F1JQOFSjVZg_clip0051_t00593_rev779ms_crf40.mp4,1,frame_reverse,"reverse=[0.79,1.57]s(0.78s)",F1JQOFSjVZg_clip0051_t00593,F1JQOFSjVZg,401,tier1,40,F1JQOFSjVZg_clip0051_t00593_rev779ms
hjEoiiSe0is_clip0048_t00658_rev539ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\hjEoiiSe0is_clip0048_t00658_rev539ms_crf35.mp4,1,frame_reverse,"reverse=[0.70,1.24]s(0.54s)",hjEoiiSe0is_clip0048_t00658,hjEoiiSe0is,402,tier1,35,hjEoiiSe0is_clip0048_t00658_rev539ms
7640076740022390036_clip0003_t00034_rev631ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7640076740022390036_clip0003_t00034_rev631ms_crf40.mp4,1,frame_reverse,"reverse=[0.95,1.58]s(0.63s)",7640076740022390036_clip0003_t00034,7640076740022390036,410,tier3,40,7640076740022390036_clip0003_t00034_rev631ms
FufWLL1IIrQ_clip0090_t00558_rev740ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0090_t00558_rev740ms_crf35.mp4,1,frame_reverse,"reverse=[0.18,0.92]s(0.74s)",FufWLL1IIrQ_clip0090_t00558,FufWLL1IIrQ,411,tier2,35,FufWLL1IIrQ_clip0090_t00558_rev740ms
FufWLL1IIrQ_clip0092_t00567_rev477ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0092_t00567_rev477ms_crf30.mp4,1,frame_reverse,"reverse=[3.74,4.21]s(0.48s)",FufWLL1IIrQ_clip0092_t00567,FufWLL1IIrQ,411,tier2,30,FufWLL1IIrQ_clip0092_t00567_rev477ms
CklYiLA4DZc_clip0017_t00323_rev733ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CklYiLA4DZc_clip0017_t00323_rev733ms_crf30.mp4,1,frame_reverse,"reverse=[1.43,2.16]s(0.73s)",CklYiLA4DZc_clip0017_t00323,CklYiLA4DZc,412,tier1,30,CklYiLA4DZc_clip0017_t00323_rev733ms
