clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality,crf,orig_clip_id
usfv-YmWPBs_clip0015_t00309_crf30,usfv-YmWPBs,309.634,312.67,3.036,1.0,1.0,9.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\usfv-YmWPBs_clip0015_t00309_crf30.mp4,tier1,1,1.0,0.0315122082829475,True,9,0.8898612260818481,123,0.7074044790297964,30,usfv-YmWPBs_clip0015_t00309
7637494375840337160_clip0004_t00027_crf40,7637494375840337160,27.01,29.566,2.556,1.0,1.0,7.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7637494375840337160_clip0004_t00027_crf40.mp4,tier3,1,1.0,0.1698520630598068,True,9,0.9834860563278198,124,0.9970857746460859,40,7637494375840337160_clip0004_t00027
7637494375840337160_clip0008_t00054_crf35,7637494375840337160,54.082,62.718,8.636,1.0,1.0,9.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7637494375840337160_clip0008_t00054_crf35.mp4,tier3,1,1.0,0.136046826839447,True,9,0.4373336434364319,124,0.9007059370770175,35,7637494375840337160_clip0008_t00054
7625975365168663828_clip0000_t00001_crf35,7625975365168663828,1.666,4.35,2.684,1.0,1.0,8.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7625975365168663828_clip0000_t00001_crf35.mp4,tier3,1,1.0,0.0358757264912128,True,9,0.3696110546588897,126,0.6276747205989424,35,7625975365168663828_clip0000_t00001
FufWLL1IIrQ_clip0006_t00045_crf35,FufWLL1IIrQ,45.57,50.366,4.796,1.0,1.0,1.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\FufWLL1IIrQ_clip0006_t00045_crf35.mp4,tier2,1,1.0,0.0495324842631816,True,9,0.3839727640151977,127,0.6680137900490181,35,FufWLL1IIrQ_clip0006_t00045
FufWLL1IIrQ_clip0007_t00051_crf23,FufWLL1IIrQ,51.234,55.518,4.284,1.0,1.0,2.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\FufWLL1IIrQ_clip0007_t00051_crf23.mp4,tier2,1,1.0,0.0258789807558059,True,9,0.9899794459342957,127,0.7094784942586649,23,FufWLL1IIrQ_clip0007_t00051
RY6V7DqGnTw_clip0013_t00149_crf35,RY6V7DqGnTw,149.762,154.718,4.956,1.0,1.0,9.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\RY6V7DqGnTw_clip0013_t00149_crf35.mp4,tier1,1,1.0,0.0291262194514274,True,9,0.8454484939575195,128,0.6929620414617834,35,RY6V7DqGnTw_clip0013_t00149
RY6V7DqGnTw_clip0017_t00176_crf35,RY6V7DqGnTw,176.834,180.51,3.676,1.0,1.0,-3.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\RY6V7DqGnTw_clip0017_t00176_crf35.mp4,tier1,1,1.0,0.0286366250365972,True,9,0.8567944765090942,128,0.6936089779412763,35,RY6V7DqGnTw_clip0017_t00176
RY6V7DqGnTw_clip0064_t00472_crf30,RY6V7DqGnTw,472.994,476.446,3.452,1.0,1.0,17.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\RY6V7DqGnTw_clip0064_t00472_crf30.mp4,tier1,1,1.0,0.0302776470780372,True,9,0.8058403730392456,128,0.6891597561407203,30,RY6V7DqGnTw_clip0064_t00472
RY6V7DqGnTw_clip0089_t00646_crf40,RY6V7DqGnTw,646.658,648.67,2.012,1.0,1.0,3.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\RY6V7DqGnTw_clip0089_t00646_crf40.mp4,tier1,1,1.0,0.0302523709833621,True,9,0.8378554582595825,128,0.6947395077520839,40,RY6V7DqGnTw_clip0089_t00646
RY6V7DqGnTw_clip0125_t00852_crf40,RY6V7DqGnTw,852.29,854.43,2.14,1.0,1.0,4.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\RY6V7DqGnTw_clip0125_t00852_crf40.mp4,tier1,1,1.0,0.0291644539684057,True,9,0.85719233751297,128,0.6951403252692572,40,RY6V7DqGnTw_clip0125_t00852
ouCPqISuqAU_clip0000_t00001_crf35,ouCPqISuqAU,1.282,4.574,3.292,1.0,1.0,-1.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\ouCPqISuqAU_clip0000_t00001_crf35.mp4,tier1,1,1.0,0.0607271715998649,True,9,0.8714094161987305,129,0.7850211671647279,35,ouCPqISuqAU_clip0000_t00001
ouCPqISuqAU_clip0023_t00145_crf30,ouCPqISuqAU,145.474,147.678,2.204,1.0,1.0,-6.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\ouCPqISuqAU_clip0023_t00145_crf30.mp4,tier1,1,1.0,0.1249812021851539,True,9,0.9023072123527528,129,0.9683417894102863,30,ouCPqISuqAU_clip0023_t00145
ouCPqISuqAU_clip0057_t00335_crf35,ouCPqISuqAU,335.746,339.582,3.836,1.0,1.0,-7.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\ouCPqISuqAU_clip0057_t00335_crf35.mp4,tier1,1,1.0,0.1355857253074646,True,9,0.8768770694732666,129,0.9782724240246942,35,ouCPqISuqAU_clip0057_t00335
ouCPqISuqAU_clip0065_t00374_crf40,ouCPqISuqAU,374.018,376.19,2.172,1.0,1.0,-6.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\ouCPqISuqAU_clip0065_t00374_crf40.mp4,tier1,1,1.0,0.1251571774482727,True,9,0.7702672481536865,129,0.945527754152093,40,ouCPqISuqAU_clip0065_t00374
ouCPqISuqAU_clip0074_t00429_crf40,ouCPqISuqAU,429.922,433.15,3.228,1.0,1.0,-9.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\ouCPqISuqAU_clip0074_t00429_crf40.mp4,tier1,1,1.0,0.138863205909729,True,9,0.8506531119346619,129,0.9736446668119992,40,ouCPqISuqAU_clip0074_t00429
ouCPqISuqAU_clip0098_t00584_crf23,ouCPqISuqAU,584.578,586.75,2.172,1.0,1.0,-6.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\ouCPqISuqAU_clip0098_t00584_crf23.mp4,tier1,1,1.0,0.1381135284900665,True,9,0.834441065788269,129,0.9707837174920475,23,ouCPqISuqAU_clip0098_t00584
ouCPqISuqAU_clip0102_t00605_crf35,ouCPqISuqAU,605.026,613.47,8.444,1.0,1.0,-10.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\ouCPqISuqAU_clip0102_t00605_crf35.mp4,tier1,1,1.0,0.1407596915960312,True,9,0.8361008763313293,129,0.9710766252349405,35,ouCPqISuqAU_clip0102_t00605
g6hBKVh_7Pk_clip0012_t00091_crf23,g6hBKVh_7Pk,91.234,96.234,5.0,1.0,1.0,6.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\g6hBKVh_7Pk_clip0012_t00091_crf23.mp4,tier1,1,1.0,0.0404879748821258,True,9,0.544543981552124,130,0.6713128675927922,23,g6hBKVh_7Pk_clip0012_t00091
EMFwAo7a4rg_clip0008_t00197_crf40,EMFwAo7a4rg,197.474,200.574,3.1,1.0,1.0,5.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\EMFwAo7a4rg_clip0008_t00197_crf40.mp4,tier1,1,1.0,0.0395382568240165,True,9,0.8815743327140808,137,0.7281598014629904,40,EMFwAo7a4rg_clip0008_t00197
EMFwAo7a4rg_clip0017_t00341_crf40,EMFwAo7a4rg,341.314,343.934,2.62,1.0,1.0,6.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\EMFwAo7a4rg_clip0017_t00341_crf40.mp4,tier1,1,1.0,0.0390091203153133,True,9,0.686816930770874,137,0.6923260919806719,40,EMFwAo7a4rg_clip0017_t00341
UnodrLYWJYI_clip0049_t00474_crf35,UnodrLYWJYI,474.914,478.014,3.1,1.0,1.0,14.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\UnodrLYWJYI_clip0049_t00474_crf35.mp4,tier2,1,0.7777777777777778,0.0312183015048503,True,9,0.9625473022460938,138,0.6148426772192339,35,UnodrLYWJYI_clip0049_t00474
UnodrLYWJYI_clip0054_t00528_crf40,UnodrLYWJYI,528.226,532.51,4.284,1.0,1.0,16.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\UnodrLYWJYI_clip0054_t00528_crf40.mp4,tier2,1,1.0,0.0725654065608978,True,9,0.931152641773224,138,0.8283347028622456,40,UnodrLYWJYI_clip0054_t00528
RoXXg62YfpM_clip0062_t00540_crf23,RoXXg62YfpM,540.386,545.246,4.86,1.0,1.0,9.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\RoXXg62YfpM_clip0062_t00540_crf23.mp4,tier1,1,1.0,0.0529550649225711,True,9,0.8240284323692322,139,0.7551450638111012,23,RoXXg62YfpM_clip0062_t00540
_UEZaDjz02I_clip0048_t00511_crf35,_UEZaDjz02I,511.106,514.526,3.42,1.0,1.0,-3.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\_UEZaDjz02I_clip0048_t00511_crf35.mp4,tier1,1,1.0,0.056170530617237,True,9,0.94255268573761,139,0.7849621637876759,35,_UEZaDjz02I_clip0048_t00511
okygVjgD02Y_clip0023_t00153_crf23,okygVjgD02Y,153.154,157.086,3.932,1.0,1.0,6.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\okygVjgD02Y_clip0023_t00153_crf23.mp4,tier1,1,1.0,0.0570355802774429,True,9,0.9293244481086732,139,0.7850224002230257,23,okygVjgD02Y_clip0023_t00153
okygVjgD02Y_clip0038_t00290_crf35,okygVjgD02Y,290.53,295.53,5.0,1.0,1.0,5.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\okygVjgD02Y_clip0038_t00290_crf35.mp4,tier1,1,1.0,0.0549590140581131,True,9,0.880794107913971,139,0.7707098699128339,35,okygVjgD02Y_clip0038_t00290
7635520940717395221_clip0001_t00056_crf23,7635520940717395221,56.418,58.558,2.14,1.0,1.0,15.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7635520940717395221_clip0001_t00056_crf23.mp4,tier3,1,1.0,0.0427372045814991,True,9,0.8440728783607483,140,0.7303972280483045,23,7635520940717395221_clip0001_t00056
FufWLL1IIrQ_clip0026_t00165_crf35,FufWLL1IIrQ,165.954,171.39,5.436,1.0,1.0,1.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\FufWLL1IIrQ_clip0026_t00165_crf35.mp4,tier2,1,1.0,0.0375609546899795,True,9,0.4304662346839905,144,0.6430789203546298,35,FufWLL1IIrQ_clip0026_t00165
FufWLL1IIrQ_clip0027_t00171_crf35,FufWLL1IIrQ,171.554,175.134,3.58,1.0,1.0,2.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\FufWLL1IIrQ_clip0027_t00171_crf35.mp4,tier2,1,1.0,0.0272616986185312,True,9,0.7068566083908081,144,0.6633432815074515,35,FufWLL1IIrQ_clip0027_t00171
FufWLL1IIrQ_clip0029_t00179_crf23,FufWLL1IIrQ,179.394,182.366,2.972,1.0,1.0,2.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\FufWLL1IIrQ_clip0029_t00179_crf23.mp4,tier2,1,1.0,0.0255908425897359,True,9,0.9860039949417114,144,0.7079793197318398,23,FufWLL1IIrQ_clip0029_t00179
FufWLL1IIrQ_clip0034_t00203_crf35,FufWLL1IIrQ,203.106,205.214,2.108,1.0,1.0,0.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\FufWLL1IIrQ_clip0034_t00203_crf35.mp4,tier2,1,1.0,0.0253897774964571,True,9,0.9883244037628174,144,0.7078322150546031,35,FufWLL1IIrQ_clip0034_t00203
0-fu0N-npmg_clip0020_t00245_crf30,0-fu0N-npmg,245.154,250.154,5.0,1.0,1.0,2.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0-fu0N-npmg_clip0020_t00245_crf30.mp4,tier1,1,1.0,0.0531995147466659,True,9,0.9577635526657104,148,0.779422065398439,30,0-fu0N-npmg_clip0020_t00245
0-fu0N-npmg_clip0023_t00260_crf40,0-fu0N-npmg,260.29,267.134,6.844,1.0,1.0,2.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0-fu0N-npmg_clip0023_t00260_crf40.mp4,tier1,1,1.0,0.0543300658464431,True,9,0.9494025111198424,148,0.7810761801329691,40,0-fu0N-npmg_clip0023_t00260
2cg60JADoVY_clip0125_t00706_crf23,2cg60JADoVY,706.21,711.21,5.0,1.0,1.0,7.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\2cg60JADoVY_clip0125_t00706_crf23.mp4,tier1,1,1.0,0.0325476974248886,True,9,0.9221155643463136,149,0.7159628631266823,23,2cg60JADoVY_clip0125_t00706
2cg60JADoVY_clip0174_t00962_crf35,2cg60JADoVY,962.85,967.85,5.0,1.0,1.0,7.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\2cg60JADoVY_clip0174_t00962_crf35.mp4,tier1,1,1.0,0.0322419479489326,True,9,0.9167018532752992,149,0.7141611263526196,35,2cg60JADoVY_clip0174_t00962
2cg60JADoVY_clip0183_t01029_crf40,2cg60JADoVY,1029.442,1032.414,2.972,1.0,1.0,8.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\2cg60JADoVY_clip0183_t01029_crf40.mp4,tier1,1,1.0,0.0343225076794624,True,9,0.9344660639762878,149,0.7230553945349221,40,2cg60JADoVY_clip0183_t01029
vE8wJ17uidE_clip0011_t00070_crf35,vE8wJ17uidE,70.274,75.274,5.0,1.0,1.0,3.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\vE8wJ17uidE_clip0011_t00070_crf35.mp4,tier1,1,1.0,0.031743798404932,True,9,0.9298708438873292,149,0.7151060878200055,35,vE8wJ17uidE_clip0011_t00070
vE8wJ17uidE_clip0095_t00578_crf30,vE8wJ17uidE,578.146,583.146,5.0,1.0,1.0,3.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\vE8wJ17uidE_clip0095_t00578_crf30.mp4,tier1,1,1.0,0.0358105860650539,True,9,0.931390106678009,149,0.7266318785759498,30,vE8wJ17uidE_clip0095_t00578
vE8wJ17uidE_clip0101_t00612_crf23,vE8wJ17uidE,612.706,616.254,3.548,1.0,1.0,6.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\vE8wJ17uidE_clip0101_t00612_crf23.mp4,tier1,1,1.0,0.0356143787503242,True,9,0.9391905665397644,149,0.7274652890367221,23,vE8wJ17uidE_clip0101_t00612
7625284777838513428_clip0000_t00000_crf35,7625284777838513428,0.194,5.374,5.18,1.0,1.0,10.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7625284777838513428_clip0000_t00000_crf35.mp4,tier3,1,1.0,0.0121796363964676,True,9,0.3728228211402893,151,0.5626459632634628,35,7625284777838513428_clip0000_t00000
FufWLL1IIrQ_clip0020_t00122_crf35,FufWLL1IIrQ,122.626,127.742,5.116,1.0,1.0,1.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\FufWLL1IIrQ_clip0020_t00122_crf35.mp4,tier2,1,1.0,0.0323521830141544,True,9,0.9878622889518738,153,0.7270240031103464,35,FufWLL1IIrQ_clip0020_t00122
0-fu0N-npmg_clip0014_t00185_crf23,0-fu0N-npmg,185.57,190.57,5.0,1.0,1.0,2.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0-fu0N-npmg_clip0014_t00185_crf23.mp4,tier1,1,1.0,0.0117059079930186,True,9,0.8578164577484131,155,0.6469217001787244,23,0-fu0N-npmg_clip0014_t00185
UnodrLYWJYI_clip0004_t00028_crf30,UnodrLYWJYI,28.706,33.706,5.0,1.0,1.0,16.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\UnodrLYWJYI_clip0004_t00028_crf30.mp4,tier2,1,1.0,0.0209198370575904,True,9,0.72383713722229,157,0.6487842980754874,30,UnodrLYWJYI_clip0004_t00028
usfv-YmWPBs_clip0056_t00885_crf35,usfv-YmWPBs,885.058,890.058,5.0,1.0,1.0,9.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\usfv-YmWPBs_clip0056_t00885_crf35.mp4,tier1,1,1.0,0.0618637390434742,True,9,0.8138404488563538,158,0.7780081847369593,35,usfv-YmWPBs_clip0056_t00885
usfv-YmWPBs_clip0059_t00910_crf40,usfv-YmWPBs,910.338,916.51,6.172,1.0,1.0,11.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\usfv-YmWPBs_clip0059_t00910_crf40.mp4,tier1,1,1.0,0.0619368478655815,True,9,0.8117030262947083,158,0.777833372432688,40,usfv-YmWPBs_clip0059_t00910
qh78i88JEiU_clip0024_t00227_crf23,qh78i88JEiU,227.81,229.886,2.076,1.0,1.0,3.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\qh78i88JEiU_clip0024_t00227_crf23.mp4,tier1,1,1.0,0.0710730627179145,True,9,0.9119699001312256,159,0.8208184054825727,23,qh78i88JEiU_clip0024_t00227
qh78i88JEiU_clip0026_t00239_crf30,qh78i88JEiU,239.33,241.47,2.14,1.0,1.0,4.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\qh78i88JEiU_clip0026_t00239_crf30.mp4,tier1,1,1.0,0.071241945028305,True,9,0.9167906641960144,159,0.8221366287287689,30,qh78i88JEiU_clip0026_t00239
wKaFsRX95YY_clip0007_t00078_crf23,wKaFsRX95YY,78.658,81.438,2.78,1.0,1.0,11.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\wKaFsRX95YY_clip0007_t00078_crf23.mp4,tier2,1,1.0,0.0135858803987503,True,9,0.9050561189651488,161,0.6604622524243706,23,wKaFsRX95YY_clip0007_t00078
d31XnguWocc_clip0009_t00045_crf40,d31XnguWocc,45.346,48.19,2.844,1.0,1.0,23.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\d31XnguWocc_clip0009_t00045_crf40.mp4,tier1,1,1.0,0.0901378318667411,True,9,0.8389307856559753,165,0.8607042624940644,40,d31XnguWocc_clip0009_t00045
d31XnguWocc_clip0014_t00066_crf40,d31XnguWocc,66.114,69.214,3.1,1.0,1.0,23.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\d31XnguWocc_clip0014_t00066_crf40.mp4,tier1,1,1.0,0.0776484385132789,True,9,0.8496592044830322,165,0.8280243620425201,40,d31XnguWocc_clip0014_t00066
d31XnguWocc_clip0020_t00173_crf30,d31XnguWocc,173.73,178.73,5.0,1.0,1.0,21.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\d31XnguWocc_clip0020_t00173_crf30.mp4,tier1,1,1.0,0.0999578833580017,True,9,0.6719276905059814,165,0.8584170041484985,30,d31XnguWocc_clip0020_t00173
d31XnguWocc_clip0058_t00609_crf35,d31XnguWocc,609.474,614.046,4.572,1.0,1.0,18.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\d31XnguWocc_clip0058_t00609_crf35.mp4,tier1,1,1.0,0.0765846818685531,True,9,0.9036536812782288,165,0.834608106945098,35,d31XnguWocc_clip0058_t00609
7635244125863972116_clip0000_t00015_crf40,7635244125863972116,15.106,18.366,3.26,1.0,1.0,-4.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7635244125863972116_clip0000_t00015_crf40.mp4,tier3,1,1.0,0.0703023523092269,True,9,0.7587042450904846,167,0.7916380438780625,40,7635244125863972116_clip0000_t00015
7635636716782505236_clip0002_t00017_crf40,7635636716782505236,17.442,23.038,5.596,1.0,1.0,-9.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7635636716782505236_clip0002_t00017_crf40.mp4,tier3,1,1.0,0.0102653475478291,True,9,0.746343731880188,167,0.6232622818465794,40,7635636716782505236_clip0002_t00017
b9_oesdIz-M_clip0017_t00147_crf23,b9_oesdIz-M,147.746,157.022,9.276,1.0,1.0,22.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\b9_oesdIz-M_clip0017_t00147_crf23.mp4,tier2,1,1.0,0.0189540162682533,True,9,0.4298691153526306,168,0.5914658013120662,23,b9_oesdIz-M_clip0017_t00147
7483123814390304008_clip0011_t00145_crf30,7483123814390304008,145.986,148.894,2.908,1.0,1.0,0.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7483123814390304008_clip0011_t00145_crf30.mp4,tier3,1,1.0,0.0319937504827976,True,9,0.3575263023376465,169,0.6147960274846151,30,7483123814390304008_clip0011_t00145
7636689448880721173_clip0002_t00016_crf35,7636689448880721173,16.354,19.326,2.972,1.0,1.0,7.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7636689448880721173_clip0002_t00016_crf35.mp4,tier3,1,1.0,0.0407140590250492,True,9,0.4191046953201294,170,0.649802369308029,35,7636689448880721173_clip0002_t00016
usfv-YmWPBs_clip0071_t01131_crf23,usfv-YmWPBs,1131.298,1134.078,2.78,1.0,1.0,13.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\usfv-YmWPBs_clip0071_t01131_crf23.mp4,tier1,1,1.0,0.0818947106599807,True,9,0.908666729927063,179,0.850191989455909,23,usfv-YmWPBs_clip0071_t01131
VqcyH3fnubE_clip0006_t00046_crf30,VqcyH3fnubE,46.274,51.23,4.956,1.0,1.0,17.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VqcyH3fnubE_clip0006_t00046_crf30.mp4,tier1,1,1.0,0.0363952443003654,True,9,0.7646360397338867,181,0.698823141787534,30,VqcyH3fnubE_clip0006_t00046
VqcyH3fnubE_clip0009_t00066_crf35,VqcyH3fnubE,66.114,68.158,2.044,1.0,1.0,17.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VqcyH3fnubE_clip0009_t00066_crf35.mp4,tier1,1,1.0,0.0363047681748867,True,9,0.8816115856170654,181,0.7192154290801029,35,VqcyH3fnubE_clip0009_t00066
VqcyH3fnubE_clip0017_t00118_crf35,VqcyH3fnubE,118.402,122.974,4.572,1.0,1.0,16.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VqcyH3fnubE_clip0017_t00118_crf35.mp4,tier1,1,1.0,0.0363968126475811,True,9,0.5952078104019165,181,0.6689283839939453,35,VqcyH3fnubE_clip0017_t00118
VqcyH3fnubE_clip0023_t00156_crf35,VqcyH3fnubE,156.002,158.174,2.172,1.0,1.0,16.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VqcyH3fnubE_clip0023_t00156_crf35.mp4,tier1,1,1.0,0.0352904349565506,True,9,0.8336933851242065,181,0.7079513978500432,35,VqcyH3fnubE_clip0023_t00156
VqcyH3fnubE_clip0048_t00283_crf30,VqcyH3fnubE,283.714,288.318,4.604,1.0,1.0,16.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VqcyH3fnubE_clip0048_t00283_crf30.mp4,tier1,1,1.0,0.0735881030559539,True,9,0.8608736395835876,181,0.8187635554379125,30,VqcyH3fnubE_clip0048_t00283
VqcyH3fnubE_clip0057_t00344_crf23,VqcyH3fnubE,344.514,349.118,4.604,1.0,1.0,14.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VqcyH3fnubE_clip0057_t00344_crf23.mp4,tier1,1,1.0,0.0752590075135231,True,9,0.886860728263855,181,0.8279749116090157,23,VqcyH3fnubE_clip0057_t00344
VqcyH3fnubE_clip0059_t00360_crf30,VqcyH3fnubE,360.45,362.91,2.46,1.0,1.0,15.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VqcyH3fnubE_clip0059_t00360_crf30.mp4,tier1,1,1.0,0.0728313252329826,True,9,0.8304650783538818,181,0.8113024256444503,30,VqcyH3fnubE_clip0059_t00360
VqcyH3fnubE_clip0089_t00574_crf23,VqcyH3fnubE,574.818,576.83,2.012,1.0,1.0,17.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\VqcyH3fnubE_clip0089_t00574_crf23.mp4,tier1,1,1.0,0.0742223933339119,True,9,0.9060230255126952,181,0.8284869370958696,23,VqcyH3fnubE_clip0089_t00574
wKaFsRX95YY_clip0013_t00122_crf40,wKaFsRX95YY,122.626,131.678,9.052,1.0,1.0,4.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\wKaFsRX95YY_clip0013_t00122_crf40.mp4,tier2,1,1.0,0.0675994679331779,True,9,0.8505040407180786,182,0.8003558806527546,40,wKaFsRX95YY_clip0013_t00122
9fvi4IXr6rQ_clip0027_t00268_crf40,9fvi4IXr6rQ,268.45,276.446,7.996,0.875,1.0,4.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\9fvi4IXr6rQ_clip0027_t00268_crf40.mp4,tier1,1,1.0,0.0115240570157766,True,9,0.3837054073810577,184,0.5627516441794083,40,9fvi4IXr6rQ_clip0027_t00268
