clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality
TuPDzdbwAYY_clip0014_t00250,TuPDzdbwAYY,250.722,253.406,2.684,1.0,1.0,3.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0014_t00250.mp4,tier1,1,1.0,0.0009775653015822,True,9,0.7931389212608337,230,0.6105539272813236
TuPDzdbwAYY_clip0015_t00253,TuPDzdbwAYY,253.57,257.438,3.868,1.0,1.0,2.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0015_t00253.mp4,tier1,1,1.0,0.0009879481513053,True,9,0.7981179356575012,230,0.6114325768807356
TuPDzdbwAYY_clip0016_t00258,TuPDzdbwAYY,258.242,260.478,2.236,1.0,1.0,3.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0016_t00258.mp4,tier1,1,1.0,0.0009809214388951,True,9,0.7907390594482422,230,0.6101304222555722
TuPDzdbwAYY_clip0017_t00260,TuPDzdbwAYY,260.834,266.014,5.18,1.0,1.0,2.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0017_t00260.mp4,tier1,1,1.0,0.0009685058612376,True,9,0.4072902500629425,230,0.5424629853052252
TuPDzdbwAYY_clip0018_t00269,TuPDzdbwAYY,269.41,272.19,2.78,1.0,1.0,8.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0018_t00269.mp4,tier1,1,1.0,0.0010512359440326,True,9,0.783158004283905,256,0.6087925889912774
TuPDzdbwAYY_clip0019_t00272,TuPDzdbwAYY,272.546,278.046,5.5,1.0,1.0,8.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0019_t00272.mp4,tier1,1,1.0,0.0010447675595059,True,9,0.8279492855072021,256,0.6166969327365651
TuPDzdbwAYY_clip0020_t00278,TuPDzdbwAYY,278.338,282.718,4.38,1.0,1.0,8.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0020_t00278.mp4,tier1,1,1.0,0.0010334230028092,True,9,0.7991008758544922,256,0.6116060369154986
TuPDzdbwAYY_clip0021_t00283,TuPDzdbwAYY,283.138,285.278,2.14,1.0,1.0,7.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0021_t00283.mp4,tier1,1,1.0,0.001092760474421,True,9,0.8348782062530518,256,0.6179196834564209
TuPDzdbwAYY_clip0022_t00285,TuPDzdbwAYY,285.89,288.062,2.172,1.0,1.0,8.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0022_t00285.mp4,tier1,1,1.0,0.0011268513044342,True,9,0.8633999228477478,256,0.6229529275613673
TuPDzdbwAYY_clip0023_t00290,TuPDzdbwAYY,290.274,295.262,4.988,1.0,1.0,8.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\TuPDzdbwAYY_clip0023_t00290.mp4,tier1,1,1.0,0.0010503371013328,True,9,0.7888997197151184,256,0.6098058328909033
ouCPqISuqAU_clip0091_t00546,ouCPqISuqAU,546.69,549.566,2.876,1.0,1.0,-6.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\ouCPqISuqAU_clip0091_t00546.mp4,tier1,1,0.4444444444444444,0.1546323448419571,True,9,0.7878325581550598,129,0.7011207782365139
qh78i88JEiU_clip0000_t00028,qh78i88JEiU,28.194,33.194,5.0,1.0,1.0,-7.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0000_t00028.mp4,tier1,1,1.0,0.0083447964861989,True,9,0.5739626884460449,413,0.5875256263937098
qh78i88JEiU_clip0001_t00032,qh78i88JEiU,32.194,37.194,5.0,1.0,1.0,-8.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0001_t00032.mp4,tier1,1,1.0,0.0083826696500182,True,9,0.7410613298416138,413,0.6171184624630381
qh78i88JEiU_clip0002_t00036,qh78i88JEiU,36.194,40.766,4.572,1.0,1.0,-7.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0002_t00036.mp4,tier1,1,1.0,0.0085200555622577,True,9,0.8223862051963806,413,0.6318502228709888
qh78i88JEiU_clip0003_t00041,qh78i88JEiU,41.986,47.262,5.276,1.0,1.0,-7.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0003_t00041.mp4,tier1,1,1.0,0.0083786733448505,True,9,0.751470685005188,413,0.6189443449160507
qh78i88JEiU_clip0004_t00047,qh78i88JEiU,47.714,54.494,6.78,1.0,1.0,-4.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0004_t00047.mp4,tier1,1,1.0,0.0081831403076648,True,9,0.7652379274368286,324,0.6208325835425561
qh78i88JEiU_clip0007_t00091,qh78i88JEiU,91.138,95.23,4.092,1.0,1.0,-3.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0007_t00091.mp4,tier1,1,1.0,0.0083621367812156,True,9,0.6651135683059692,324,0.603659077202292
qh78i88JEiU_clip0008_t00099,qh78i88JEiU,99.074,102.206,3.132,1.0,1.0,0.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0008_t00099.mp4,tier1,1,1.0,0.0097453724592924,True,9,0.850251317024231,974,0.640159518973053
qh78i88JEiU_clip0009_t00119,qh78i88JEiU,119.362,121.406,2.044,1.0,1.0,3.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0009_t00119.mp4,tier1,1,1.0,0.0061157420277595,True,9,0.8234065175056458,959,0.625374654918879
qh78i88JEiU_clip0018_t00196,qh78i88JEiU,196.194,201.758,5.564,1.0,1.0,2.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0018_t00196.mp4,tier1,1,1.0,0.0056734187528491,True,9,0.5727109909057617,159,0.5799098281518689
qh78i88JEiU_clip0034_t00394,qh78i88JEiU,394.914,397.886,2.972,1.0,1.0,-2.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0034_t00394.mp4,tier1,1,1.0,0.008246642537415,True,9,0.8103569746017456,324,0.6289705552705448
qh78i88JEiU_clip0039_t00441,qh78i88JEiU,441.058,443.966,2.908,1.0,1.0,-2.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0039_t00441.mp4,tier1,1,1.0,0.0384900122880935,True,9,0.2310841381549835,892,0.6104656626436088
qh78i88JEiU_clip0041_t00475,qh78i88JEiU,475.458,477.918,2.46,1.0,1.0,-1.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0041_t00475.mp4,tier1,1,0.5555555555555556,0.0367909371852874,True,9,0.9153558611869812,104,0.5173657879697307
qh78i88JEiU_clip0046_t00515,qh78i88JEiU,515.042,518.75,3.708,1.0,1.0,-3.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0046_t00515.mp4,tier1,1,1.0,0.0021519400179386,True,9,0.2657388150691986,30,0.5174833203063293
qh78i88JEiU_clip0047_t00518,qh78i88JEiU,518.882,521.854,2.972,1.0,1.0,-3.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0047_t00518.mp4,tier1,1,0.3333333333333333,0.002029419876635,True,9,0.3418817520141601,30,0.217194818982891
qh78i88JEiU_clip0048_t00543,qh78i88JEiU,543.906,552.03,8.124,1.0,1.0,-3.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0048_t00543.mp4,tier1,1,1.0,0.0081274472177028,True,9,0.5192723870277405,324,0.577272730275132
qh78i88JEiU_clip0049_t00552,qh78i88JEiU,552.162,557.502,5.34,1.0,1.0,-2.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0049_t00552.mp4,tier1,1,1.0,0.0081832818686962,True,9,0.4387819468975067,324,0.5632230964932371
qh78i88JEiU_clip0050_t00559,qh78i88JEiU,559.65,564.958,5.308,1.0,1.0,2.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0050_t00559.mp4,tier1,1,1.0,0.0054387934505939,True,9,0.3469434380531311,604,0.5394190053055373
qh78i88JEiU_clip0051_t00565,qh78i88JEiU,565.058,568.126,3.068,1.0,1.0,1.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0051_t00565.mp4,tier1,1,1.0,0.005417475476861,True,9,0.4417259395122528,763,0.5560863166568122
qh78i88JEiU_clip0052_t00577,qh78i88JEiU,577.218,581.182,3.964,1.0,1.0,0.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0052_t00577.mp4,tier1,1,1.0,0.0568035431206226,True,9,0.2817082107067108,823,0.6700948563746996
qh78i88JEiU_clip0053_t00581,qh78i88JEiU,581.858,584.99,3.132,1.0,1.0,-0.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0053_t00581.mp4,tier1,1,1.0,0.0148185594007372,True,9,0.2753153145313263,724,0.5527438254428195
qh78i88JEiU_clip0057_t00607,qh78i88JEiU,607.01,612.01,5.0,1.0,1.0,0.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0057_t00607.mp4,tier1,1,1.0,0.0206273030489683,True,9,0.1766831129789352,981,0.5514179126346613
qh78i88JEiU_clip0058_t00615,qh78i88JEiU,615.01,620.01,5.0,1.0,1.0,-0.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0058_t00615.mp4,tier1,1,1.0,0.0164134670048952,True,9,0.1886029988527298,787,0.5418566768693917
qh78i88JEiU_clip0063_t00654,qh78i88JEiU,654.85,659.966,5.116,1.0,1.0,-1.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0063_t00654.mp4,tier1,1,1.0,0.0123042510822415,True,9,0.2956510186195373,812,0.5493723683718527
qh78i88JEiU_clip0069_t00702,qh78i88JEiU,702.498,707.498,5.0,1.0,1.0,-0.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0069_t00702.mp4,tier1,1,1.0,0.0340994447469711,True,9,0.1970044523477554,719,0.5922976271031322
qh78i88JEiU_clip0070_t00727,qh78i88JEiU,727.586,739.582,11.996,1.0,1.0,-2.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0070_t00727.mp4,tier1,1,1.0,0.0083464905619621,True,9,0.6273446083068848,324,0.5969506547348575
qh78i88JEiU_clip0071_t00741,qh78i88JEiU,741.186,748.638,7.452,1.0,1.0,-4.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0071_t00741.mp4,tier1,1,1.0,0.0081948535516858,True,9,0.4549610316753387,324,0.5661102618452004
qh78i88JEiU_clip0072_t00757,qh78i88JEiU,757.122,759.71,2.588,1.0,1.0,5.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0072_t00757.mp4,tier1,1,1.0,0.0126431118696928,True,9,0.1897399723529815,1052,0.5316202184981003
qh78i88JEiU_clip0073_t00765,qh78i88JEiU,765.026,767.646,2.62,1.0,1.0,3.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0073_t00765.mp4,tier1,1,1.0,0.008285392075777,True,9,0.2393370419740677,321,0.5283095983754561
qh78i88JEiU_clip0074_t00767,qh78i88JEiU,767.746,771.614,3.868,1.0,1.0,4.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0074_t00767.mp4,tier1,1,1.0,0.0097048468887805,True,9,0.2688838243484497,759,0.5374530726359589
qh78i88JEiU_clip0076_t00809,qh78i88JEiU,809.794,813.822,4.028,1.0,1.0,3.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0076_t00809.mp4,tier1,1,0.8888888888888888,0.0288109704852104,True,9,0.1041982695460319,134,0.5089929241359901
qh78i88JEiU_clip0077_t00814,qh78i88JEiU,814.082,820.574,6.492,1.0,1.0,2.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0077_t00814.mp4,tier1,1,1.0,0.0111585464328527,True,9,0.2117587774991989,134,0.5313963145078014
qh78i88JEiU_clip0078_t00827,qh78i88JEiU,827.618,837.534,9.916,1.0,1.0,-7.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0078_t00827.mp4,tier1,1,1.0,0.0084313657134771,True,9,0.7757019400596619,413,0.623366311815293
qh78i88JEiU_clip0079_t00838,qh78i88JEiU,838.69,848.766,10.076,1.0,1.0,-2.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0079_t00838.mp4,tier1,1,1.0,0.0081853941082954,True,9,0.563561201095581,324,0.5852488119848461
qh78i88JEiU_clip0080_t00848,qh78i88JEiU,848.898,853.726,4.828,1.0,1.0,-3.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0080_t00848.mp4,tier1,1,1.0,0.0083112753927707,True,9,0.541431188583374,324,0.5816919803533251
qh78i88JEiU_clip0081_t00853,qh78i88JEiU,853.954,858.622,4.668,1.0,1.0,-7.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qh78i88JEiU_clip0081_t00853.mp4,tier1,1,1.0,0.0082752183079719,True,9,0.7389775514602661,413,0.6164532899567308
qwnzKjjauR8_clip0018_t00114,qwnzKjjauR8,114.338,117.534,3.196,1.0,1.0,5.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qwnzKjjauR8_clip0018_t00114.mp4,tier1,1,1.0,0.0066507565788924,True,9,0.9993842244148254,972,0.6579105721744364
qwnzKjjauR8_clip0038_t00292,qwnzKjjauR8,292.93,295.006,2.076,1.0,1.0,13.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qwnzKjjauR8_clip0038_t00292.mp4,tier1,1,1.0,0.0024166486691683,True,9,0.4425289332866668,345,0.548681576462353
qwnzKjjauR8_clip0039_t00295,qwnzKjjauR8,295.106,300.35,5.244,1.0,1.0,7.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qwnzKjjauR8_clip0039_t00295.mp4,tier1,1,1.0,0.0023399326018989,True,9,0.5206477046012878,345,0.5624672419884627
qwnzKjjauR8_clip0040_t00302,qwnzKjjauR8,302.338,307.998,5.66,1.0,1.0,4.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\qwnzKjjauR8_clip0040_t00302.mp4,tier1,1,1.0,0.0030566146597266,True,9,0.933910608291626,345,0.6364070974656765
rwk-AlvnwfA_clip0000_t00049,rwk-AlvnwfA,49.282,53.022,3.74,0.75,1.0,19.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\rwk-AlvnwfA_clip0000_t00049.mp4,tier1,1,0.8888888888888888,0.0032862904481589,True,9,0.7713701128959656,846,0.5560716876728065
sDVTmdupGlg_clip0002_t00028,sDVTmdupGlg,28.834,31.038,2.204,1.0,1.0,10.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0002_t00028.mp4,tier1,1,1.0,0.0023629744537174,True,9,0.8963841199874878,218,0.6287736682330861
sDVTmdupGlg_clip0007_t00067,sDVTmdupGlg,67.362,70.942,3.58,1.0,1.0,12.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0007_t00067.mp4,tier1,1,1.0,0.0101797385141253,True,9,0.2732435762882232,220,0.5395370360846627
sDVTmdupGlg_clip0009_t00083,sDVTmdupGlg,83.106,90.398,7.292,1.0,1.0,12.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0009_t00083.mp4,tier1,1,1.0,0.0077791488729417,True,9,0.3777367770671844,218,0.551331698112302
sDVTmdupGlg_clip0010_t00100,sDVTmdupGlg,100.578,105.342,4.764,1.0,1.0,12.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0010_t00100.mp4,tier1,1,1.0,0.0113939940929412,True,9,0.1988284587860107,220,0.5297662600001545
sDVTmdupGlg_clip0012_t00119,sDVTmdupGlg,119.33,122.494,3.164,1.0,1.0,13.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0012_t00119.mp4,tier1,1,1.0,0.0082850195467472,True,9,0.7478745579719543,218,0.6180504817280957
sDVTmdupGlg_clip0015_t00130,sDVTmdupGlg,130.402,133.598,3.196,1.0,1.0,11.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0015_t00130.mp4,tier1,1,1.0,0.0110439769923686,True,9,0.200550377368927,346,0.5291012103070157
sDVTmdupGlg_clip0017_t00141,sDVTmdupGlg,141.154,146.174,5.02,1.0,1.0,9.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0017_t00141.mp4,tier1,1,1.0,0.0093614673241972,True,9,0.5515444874763489,220,0.586383822484342
sDVTmdupGlg_clip0019_t00161,sDVTmdupGlg,161.41,164.478,3.068,1.0,1.0,11.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0019_t00161.mp4,tier1,1,1.0,0.0025424472987651,True,9,0.8228402733802795,218,0.6157953423612259
sDVTmdupGlg_clip0023_t00188,sDVTmdupGlg,188.93,193.342,4.412,1.0,1.0,10.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0023_t00188.mp4,tier1,1,1.0,0.0059587056748569,True,9,0.3011015653610229,220,0.5327684845908145
sDVTmdupGlg_clip0027_t00218,sDVTmdupGlg,218.53,227.646,9.116,1.0,1.0,11.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0027_t00218.mp4,tier1,1,1.0,0.0095523474738001,True,9,0.1728721708059311,218,0.5200876906289421
sDVTmdupGlg_clip0032_t00273,sDVTmdupGlg,273.634,276.734,3.1,1.0,1.0,13.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0032_t00273.mp4,tier1,1,1.0,0.0027207804378122,True,9,0.7377384901046753,218,0.6008588317540035
sDVTmdupGlg_clip0036_t00295,sDVTmdupGlg,295.586,303.006,7.42,1.0,1.0,10.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0036_t00295.mp4,tier1,1,1.0,0.0084732174873352,True,9,0.2258366197347641,218,0.5264471094084842
sDVTmdupGlg_clip0046_t00385,sDVTmdupGlg,385.506,390.506,5.0,1.0,1.0,12.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0046_t00385.mp4,tier1,1,1.0,0.0099595757201313,True,9,0.3578914105892181,220,0.5538654343360583
sDVTmdupGlg_clip0047_t00389,sDVTmdupGlg,389.506,394.506,5.0,1.0,1.0,11.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0047_t00389.mp4,tier1,1,1.0,0.0081438738852739,True,9,0.2849238812923431,218,0.5359625839330971
sDVTmdupGlg_clip0050_t00405,sDVTmdupGlg,405.474,410.474,5.0,1.0,1.0,12.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0050_t00405.mp4,tier1,1,1.0,0.0072944364510476,True,9,0.3603726625442505,220,0.5469256612103597
sDVTmdupGlg_clip0051_t00423,sDVTmdupGlg,423.01,426.174,3.164,1.0,1.0,10.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0051_t00423.mp4,tier1,1,1.0,0.0071465764194726,True,9,0.2644515037536621,218,0.529589091611105
sDVTmdupGlg_clip0057_t00483,sDVTmdupGlg,483.874,488.874,5.0,1.0,1.0,10.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0057_t00483.mp4,tier1,1,1.0,0.0110450312495231,True,9,0.2521350979804992,346,0.5382073146929741
sDVTmdupGlg_clip0060_t00499,sDVTmdupGlg,499.874,504.874,5.0,1.0,1.0,12.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\sDVTmdupGlg_clip0060_t00499.mp4,tier1,1,1.0,0.0070062642917037,True,9,0.3518983125686645,15,0.5446324692333792
t6uBz4HwSTg_clip0000_t00001,t6uBz4HwSTg,1.218,5.726,4.508,1.0,1.0,15.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0000_t00001.mp4,tier1,1,1.0,0.0010086784604936,True,9,0.9656148552894592,541,0.6409908568157869
t6uBz4HwSTg_clip0001_t00007,t6uBz4HwSTg,7.65,15.966,8.316,1.0,1.0,11.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0001_t00007.mp4,tier1,1,1.0,0.0009939834708347,True,9,0.9397091269493104,541,0.6364192576969372
t6uBz4HwSTg_clip0002_t00025,t6uBz4HwSTg,25.57,27.742,2.172,1.0,1.0,12.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0002_t00025.mp4,tier1,1,0.8888888888888888,0.0009882530430331,True,9,0.9776423573493958,541,0.5908257754799587
t6uBz4HwSTg_clip0005_t00082,t6uBz4HwSTg,82.562,84.766,2.204,1.0,1.0,13.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0005_t00082.mp4,tier1,1,0.0,0.0,False,9,0.0,-1,0.0
t6uBz4HwSTg_clip0006_t00090,t6uBz4HwSTg,90.05,92.19,2.14,1.0,1.0,13.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0006_t00090.mp4,tier1,1,0.0,0.0,False,9,0.0,-1,0.0
t6uBz4HwSTg_clip0007_t00092,t6uBz4HwSTg,92.802,96.542,3.74,1.0,1.0,14.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0007_t00092.mp4,tier1,1,0.0,0.0,False,9,0.0,-1,0.0
t6uBz4HwSTg_clip0008_t00097,t6uBz4HwSTg,97.058,99.134,2.076,1.0,1.0,13.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0008_t00097.mp4,tier1,1,0.0,0.0,False,9,0.0,-1,0.0
t6uBz4HwSTg_clip0009_t00100,t6uBz4HwSTg,100.194,103.166,2.972,1.0,1.0,13.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0009_t00100.mp4,tier1,1,0.0,0.0,False,9,0.0,-1,0.0
t6uBz4HwSTg_clip0010_t00103,t6uBz4HwSTg,103.362,107.23,3.868,1.0,1.0,9.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0010_t00103.mp4,tier1,1,0.0,0.0,False,9,0.0,-1,0.0
t6uBz4HwSTg_clip0011_t00108,t6uBz4HwSTg,108.066,111.198,3.132,1.0,1.0,14.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\300-400\tier1_v3_clips_300_400\t6uBz4HwSTg_clip0011_t00108.mp4,tier1,1,1.0,0.0010113905882462,True,9,0.9311869144439696,259,0.6349153378430535
