clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,candidate_rank_in_tier,candidate_pool_version,selection_seed
RqWfnVJ6pKg_s0000285922_e0000290922,RqWfnVJ6pKg,285.922,290.922,5.0,1.0,1.0,15.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\RqWfnVJ6pKg_s0000285922_e0000290922.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,141,active_speaker_candidate_pool_v1,42
3rpSKwNLpVA_1_s0000202050_e0000204670,3rpSKwNLpVA (1),202.05,204.67,2.62,1.0,1.0,9.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\3rpSKwNLpVA_1_s0000202050_e0000204670.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,142,active_speaker_candidate_pool_v1,42
zF92ddlIF9s_s0000392834_e0000395518,zF92ddlIF9s,392.834,395.518,2.684,1.0,1.0,6.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\zF92ddlIF9s_s0000392834_e0000395518.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,143,active_speaker_candidate_pool_v1,42
AP3I7fukGkE_s0000104770_e0000108030,AP3I7fukGkE,104.77,108.03,3.26,1.0,1.0,15.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\AP3I7fukGkE_s0000104770_e0000108030.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,144,active_speaker_candidate_pool_v1,42
DICZJmg4feU_1_s0000378306_e0000380926,DICZJmg4feU (1),378.306,380.926,2.62,1.0,1.0,15.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\DICZJmg4feU_1_s0000378306_e0000380926.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,145,active_speaker_candidate_pool_v1,42
YeZ9OQm3Td8_s0000166402_e0000171402,YeZ9OQm3Td8,166.402,171.402,5.0,1.0,1.0,24.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\YeZ9OQm3Td8_s0000166402_e0000171402.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,146,active_speaker_candidate_pool_v1,42
BN4FIL4llpE_s0000496482_e0000500414,BN4FIL4llpE,496.482,500.414,3.932,1.0,1.0,10.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\BN4FIL4llpE_s0000496482_e0000500414.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,147,active_speaker_candidate_pool_v1,42
I-uqcg6HtaQ_1_s0000458274_e0000462142,I-uqcg6HtaQ (1),458.274,462.142,3.868,1.0,1.0,10.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\I-uqcg6HtaQ_1_s0000458274_e0000462142.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,148,active_speaker_candidate_pool_v1,42
3XkN_ssg4c4_1_s0000992290_e0000995102,3XkN_ssg4c4 (1),992.29,995.102,2.812,1.0,1.0,7.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\3XkN_ssg4c4_1_s0000992290_e0000995102.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,149,active_speaker_candidate_pool_v1,42
4z13dBp-tck_1_s0000125986_e0000130334,4z13dBp-tck (1),125.986,130.334,4.348,1.0,1.0,8.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\4z13dBp-tck_1_s0000125986_e0000130334.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,150,active_speaker_candidate_pool_v1,42
eWIdsUuw6Wg_1_s0000657762_e0000665694,eWIdsUuw6Wg (1),657.762,665.694,7.932,1.0,1.0,9.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\eWIdsUuw6Wg_1_s0000657762_e0000665694.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,151,active_speaker_candidate_pool_v1,42
ypNqvddDqmQ_s0000032226_e0000034590,ypNqvddDqmQ,32.226,34.59,2.364,1.0,1.0,23.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\ypNqvddDqmQ_s0000032226_e0000034590.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,152,active_speaker_candidate_pool_v1,42
-H3EY9_rfHQ_1_s0000759618_e0000762206,-H3EY9_rfHQ (1),759.618,762.206,2.588,1.0,1.0,10.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\-H3EY9_rfHQ_1_s0000759618_e0000762206.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,153,active_speaker_candidate_pool_v1,42
tXniS4fA-7I_s0000002914_e0000004990,tXniS4fA-7I,2.914,4.99,2.076,1.0,1.0,7.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\tXniS4fA-7I_s0000002914_e0000004990.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,154,active_speaker_candidate_pool_v1,42
mHTLamr-Zqk_1_s0000303234_e0000308234,mHTLamr-Zqk (1),303.234,308.234,5.0,1.0,1.0,14.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\mHTLamr-Zqk_1_s0000303234_e0000308234.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,155,active_speaker_candidate_pool_v1,42
0rNleOYzisw_1_s0000178722_e0000181854,0rNleOYzisw (1),178.722,181.854,3.132,1.0,1.0,11.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\0rNleOYzisw_1_s0000178722_e0000181854.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,156,active_speaker_candidate_pool_v1,42
nPkGXm-URcw_s0000044962_e0000048734,nPkGXm-URcw,44.962,48.734,3.772,1.0,1.0,6.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\nPkGXm-URcw_s0000044962_e0000048734.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,157,active_speaker_candidate_pool_v1,42
OJgtzZcNPSU_1_s0000763234_e0000766174,OJgtzZcNPSU (1),763.234,766.174,2.94,1.0,1.0,19.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\OJgtzZcNPSU_1_s0000763234_e0000766174.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,158,active_speaker_candidate_pool_v1,42
GLozqkzTJhA_s0000160386_e0000162494,GLozqkzTJhA,160.386,162.494,2.108,1.0,1.0,12.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\GLozqkzTJhA_s0000160386_e0000162494.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,159,active_speaker_candidate_pool_v1,42
kpS1jsxxXWQ_1_s0000348994_e0000353994,kpS1jsxxXWQ (1),348.994,353.994,5.0,1.0,1.0,16.74,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\kpS1jsxxXWQ_1_s0000348994_e0000353994.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,160,active_speaker_candidate_pool_v1,42
k6PKevdH3HM_1_s0000531938_e0000534462,k6PKevdH3HM (1),531.938,534.462,2.524,1.0,1.0,18.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\k6PKevdH3HM_1_s0000531938_e0000534462.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,161,active_speaker_candidate_pool_v1,42
VIvKtGafajY_s0000195650_e0000197950,VIvKtGafajY,195.65,197.95,2.3,1.0,1.0,11.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\VIvKtGafajY_s0000195650_e0000197950.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,162,active_speaker_candidate_pool_v1,42
AG-6WUGZcPA_1_s0000228802_e0000233802,AG-6WUGZcPA (1),228.802,233.802,5.0,1.0,1.0,17.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\AG-6WUGZcPA_1_s0000228802_e0000233802.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,163,active_speaker_candidate_pool_v1,42
cRgc2Ma0B8c_1_s0000358402_e0000366142,cRgc2Ma0B8c (1),358.402,366.142,7.74,1.0,1.0,11.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\cRgc2Ma0B8c_1_s0000358402_e0000366142.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,164,active_speaker_candidate_pool_v1,42
He9sAmSy1Hc_s0000016130_e0000021130,He9sAmSy1Hc,16.13,21.13,5.0,1.0,1.0,8.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\He9sAmSy1Hc_s0000016130_e0000021130.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,165,active_speaker_candidate_pool_v1,42
a4IvyO1z54c_s0000201410_e0000205054,a4IvyO1z54c,201.41,205.054,3.644,1.0,1.0,11.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\a4IvyO1z54c_s0000201410_e0000205054.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,166,active_speaker_candidate_pool_v1,42
-qsoj9cBf8Y_s0000473954_e0000476350,-qsoj9cBf8Y,473.954,476.35,2.396,1.0,1.0,4.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\-qsoj9cBf8Y_s0000473954_e0000476350.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,167,active_speaker_candidate_pool_v1,42
DFxOwY72IR0_1_s0000366562_e0000369470,DFxOwY72IR0 (1),366.562,369.47,2.908,1.0,1.0,8.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\DFxOwY72IR0_1_s0000366562_e0000369470.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,168,active_speaker_candidate_pool_v1,42
UEuzDZoMKhY_1_s0000638786_e0000641342,UEuzDZoMKhY (1),638.786,641.342,2.556,1.0,1.0,16.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\UEuzDZoMKhY_1_s0000638786_e0000641342.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,169,active_speaker_candidate_pool_v1,42
Myzu1WubrZ4_s0000282562_e0000285822,Myzu1WubrZ4,282.562,285.822,3.26,1.0,1.0,9.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\Myzu1WubrZ4_s0000282562_e0000285822.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,170,active_speaker_candidate_pool_v1,42
I9lBWevPyRU_1_s0000719138_e0000721374,I9lBWevPyRU (1),719.138,721.374,2.236,1.0,1.0,20.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\I9lBWevPyRU_1_s0000719138_e0000721374.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,171,active_speaker_candidate_pool_v1,42
lw5Ntx6fFvE_s0000564290_e0000570462,lw5Ntx6fFvE,564.29,570.462,6.172,1.0,1.0,21.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\lw5Ntx6fFvE_s0000564290_e0000570462.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,172,active_speaker_candidate_pool_v1,42
-l9m0nDJZfM_s0000758850_e0000763850,-l9m0nDJZfM,758.85,763.85,5.0,1.0,1.0,16.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\-l9m0nDJZfM_s0000758850_e0000763850.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,173,active_speaker_candidate_pool_v1,42
wKaFsRX95YY_1_s0000180610_e0000184030,wKaFsRX95YY (1),180.61,184.03,3.42,1.0,1.0,10.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\wKaFsRX95YY_1_s0000180610_e0000184030.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,174,active_speaker_candidate_pool_v1,42
N01IqAYFPH4_s0000517218_e0000522218,N01IqAYFPH4,517.218,522.218,5.0,1.0,1.0,14.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\N01IqAYFPH4_s0000517218_e0000522218.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,175,active_speaker_candidate_pool_v1,42
QLmKtrsy4VQ_s0000004962_e0000008542,QLmKtrsy4VQ,4.962,8.542,3.58,1.0,1.0,13.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\QLmKtrsy4VQ_s0000004962_e0000008542.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,176,active_speaker_candidate_pool_v1,42
Fa5BUYxH7bE_s0000218114_e0000223114,Fa5BUYxH7bE,218.114,223.114,5.0,1.0,1.0,10.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\Fa5BUYxH7bE_s0000218114_e0000223114.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,177,active_speaker_candidate_pool_v1,42
FzUSvvqy8CM_s0000576162_e0000581694,FzUSvvqy8CM,576.162,581.694,5.532,1.0,1.0,11.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\FzUSvvqy8CM_s0000576162_e0000581694.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,178,active_speaker_candidate_pool_v1,42
snf9sZ4VfZc_1_s0000924450_e0000929450,snf9sZ4VfZc (1),924.45,929.45,5.0,1.0,1.0,19.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\snf9sZ4VfZc_1_s0000924450_e0000929450.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,179,active_speaker_candidate_pool_v1,42
z2BMs9u0q2M_s0000180322_e0000190942,z2BMs9u0q2M,180.322,190.942,10.62,1.0,1.0,10.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\z2BMs9u0q2M_s0000180322_e0000190942.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,180,active_speaker_candidate_pool_v1,42
DZO6LN2bMiQ_s0000616642_e0000620222,DZO6LN2bMiQ,616.642,620.222,3.58,1.0,1.0,3.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\DZO6LN2bMiQ_s0000616642_e0000620222.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,181,active_speaker_candidate_pool_v1,42
GVqpmowl8bg_1_s0000086178_e0000092894,GVqpmowl8bg (1),86.178,92.894,6.716,1.0,1.0,17.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\GVqpmowl8bg_1_s0000086178_e0000092894.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,182,active_speaker_candidate_pool_v1,42
iWF2hDxnvcA_s0000400898_e0000403102,iWF2hDxnvcA,400.898,403.102,2.204,1.0,1.0,18.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iWF2hDxnvcA_s0000400898_e0000403102.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,183,active_speaker_candidate_pool_v1,42
e84PBvZqQg_s0000297602_e0000306462,_e84PBvZqQg,297.602,306.462,8.86,1.0,1.0,9.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\e84PBvZqQg_s0000297602_e0000306462.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,184,active_speaker_candidate_pool_v1,42
52zbpS52T2Y_1_s0000028514_e0000033514,52zbpS52T2Y (1),28.514,33.514,5.0,1.0,1.0,-1.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\52zbpS52T2Y_1_s0000028514_e0000033514.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,185,active_speaker_candidate_pool_v1,42
MFB-6-Smj_s_s0000286530_e0000290590,MFB-6-Smj_s,286.53,290.59,4.06,1.0,1.0,13.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\MFB-6-Smj_s_s0000286530_e0000290590.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,186,active_speaker_candidate_pool_v1,42
7wSRdzqR_eM_s0000021186_e0000023486,7wSRdzqR_eM,21.186,23.486,2.3,1.0,1.0,27.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\7wSRdzqR_eM_s0000021186_e0000023486.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,187,active_speaker_candidate_pool_v1,42
MGudZOrfG9c_s0000821794_e0000826794,MGudZOrfG9c,821.794,826.794,5.0,1.0,1.0,13.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\MGudZOrfG9c_s0000821794_e0000826794.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,188,active_speaker_candidate_pool_v1,42
NqOg7JCnnm0_1_s0000356642_e0000358686,NqOg7JCnnm0 (1),356.642,358.686,2.044,1.0,1.0,38.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\NqOg7JCnnm0_1_s0000356642_e0000358686.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,189,active_speaker_candidate_pool_v1,42
ZHNKYbzrfnA_1_s0000441826_e0000444606,ZHNKYbzrfnA (1),441.826,444.606,2.78,1.0,1.0,11.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\ZHNKYbzrfnA_1_s0000441826_e0000444606.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,190,active_speaker_candidate_pool_v1,42
jKPka1_AAiQ_1_s0000980354_e0000984030,jKPka1_AAiQ (1),980.354,984.03,3.676,1.0,1.0,9.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\jKPka1_AAiQ_1_s0000980354_e0000984030.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,191,active_speaker_candidate_pool_v1,42
W5zvJm4YWfQ_s0000089442_e0000091518,W5zvJm4YWfQ,89.442,91.518,2.076,1.0,1.0,1.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\W5zvJm4YWfQ_s0000089442_e0000091518.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,192,active_speaker_candidate_pool_v1,42
P_3GzMZeQ9o_s0000352290_e0000354462,P_3GzMZeQ9o,352.29,354.462,2.172,1.0,1.0,18.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\150_200\media\P_3GzMZeQ9o_s0000352290_e0000354462.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,193,active_speaker_candidate_pool_v1,42
sdkjcDwcWus_1_s0000158306_e0000163306,sdkjcDwcWus (1),158.306,163.306,5.0,1.0,1.0,13.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\sdkjcDwcWus_1_s0000158306_e0000163306.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,194,active_speaker_candidate_pool_v1,42
jUoi3USqyXY_s0000000418_e0000005418,jUoi3USqyXY,0.418,5.418,5.0,1.0,1.0,6.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\jUoi3USqyXY_s0000000418_e0000005418.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,195,active_speaker_candidate_pool_v1,42
3lW4qEo2UMM_s0000820290_e0000825054,3lW4qEo2UMM,820.29,825.054,4.764,1.0,1.0,8.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\3lW4qEo2UMM_s0000820290_e0000825054.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,196,active_speaker_candidate_pool_v1,42
iJhFZ5c54e0_1_s0000385218_e0000387486,iJhFZ5c54e0 (1),385.218,387.486,2.268,1.0,1.0,10.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\iJhFZ5c54e0_1_s0000385218_e0000387486.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,197,active_speaker_candidate_pool_v1,42
vNuN_E3lzh4_1_s0000378754_e0000385598,vNuN_E3lzh4 (1),378.754,385.598,6.844,1.0,1.0,10.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\vNuN_E3lzh4_1_s0000378754_e0000385598.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,198,active_speaker_candidate_pool_v1,42
VpxSHsHxrGs_s0000009922_e0000014922,VpxSHsHxrGs,9.922,14.922,5.0,1.0,1.0,6.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\VpxSHsHxrGs_s0000009922_e0000014922.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,199,active_speaker_candidate_pool_v1,42
dEN94T0XGR0_1_s0000317282_e0000323678,dEN94T0XGR0 (1),317.282,323.678,6.396,1.0,1.0,14.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\dEN94T0XGR0_1_s0000317282_e0000323678.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,200,active_speaker_candidate_pool_v1,42
6uIc8w4Ofs4_s0000327874_e0000332926,6uIc8w4Ofs4,327.874,332.926,5.052,1.0,1.0,10.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\6uIc8w4Ofs4_s0000327874_e0000332926.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,201,active_speaker_candidate_pool_v1,42
Wu3ngfBlfMo_s0000518306_e0000520542,Wu3ngfBlfMo,518.306,520.542,2.236,1.0,1.0,7.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\Wu3ngfBlfMo_s0000518306_e0000520542.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,202,active_speaker_candidate_pool_v1,42
ebGQzj803hE_s0000143682_e0000152702,ebGQzj803hE,143.682,152.702,9.02,1.0,1.0,13.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\ebGQzj803hE_s0000143682_e0000152702.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,203,active_speaker_candidate_pool_v1,42
EKylCJjQo24_s0000347170_e0000350974,EKylCJjQo24,347.17,350.974,3.804,1.0,1.0,11.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EKylCJjQo24_s0000347170_e0000350974.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,204,active_speaker_candidate_pool_v1,42
8CPBFGkS4aE_s0000351042_e0000353886,8CPBFGkS4aE,351.042,353.886,2.844,1.0,1.0,9.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\8CPBFGkS4aE_s0000351042_e0000353886.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,205,active_speaker_candidate_pool_v1,42
HGS2OA-Le38_s0000245506_e0000248222,HGS2OA-Le38,245.506,248.222,2.716,1.0,1.0,4.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\HGS2OA-Le38_s0000245506_e0000248222.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,206,active_speaker_candidate_pool_v1,42
Cwd153VqnbI_1_s0000264066_e0000267678,Cwd153VqnbI (1),264.066,267.678,3.612,1.0,1.0,11.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\Cwd153VqnbI_1_s0000264066_e0000267678.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,207,active_speaker_candidate_pool_v1,42
hOoE16YL5og_s0000765314_e0000767614,hOoE16YL5og,765.314,767.614,2.3,1.0,1.0,4.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\hOoE16YL5og_s0000765314_e0000767614.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,208,active_speaker_candidate_pool_v1,42
8tBb0RJlKTY_s0000069058_e0000071646,8tBb0RJlKTY,69.058,71.646,2.588,1.0,1.0,26.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\8tBb0RJlKTY_s0000069058_e0000071646.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,209,active_speaker_candidate_pool_v1,42
ZKdyd87jG94_s0000437538_e0000449374,ZKdyd87jG94,437.538,449.374,11.836,1.0,1.0,6.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\200_292\media\ZKdyd87jG94_s0000437538_e0000449374.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,210,active_speaker_candidate_pool_v1,42
AVigy3YWI6I_1_s0000160290_e0000162942,AVigy3YWI6I (1),160.29,162.942,2.652,1.0,1.0,-15.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\AVigy3YWI6I_1_s0000160290_e0000162942.mp4,tier2,1,cuda,nvenc,cutfix_smoke_tier2_20260729_01,211,active_speaker_candidate_pool_v1,42
