clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality,motion_median,motion_p90,frac_near_static,n_faces_med,n_faces_max,ratio_med,ratio_max,cx_spread,channel
3tEN20uif6g_clip0088_t01151,3tEN20uif6g,1151.682,1154.398,2.716,1.0,1.0,3.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\3tEN20uif6g_clip0088_t01151.mp4,tier1,1,1.0,0.0343393497169017,True,9,0.895171046257019,278,0.7161676017877127,0.7278472185134888,1.2373888969421387,0.6666666666666666,1.0,1,0.0,0.0,0.006080567836761475,Thông Tin Cơ Sở Phường Phú Lợi TP Cần Thơ
VdHT9nXSw-8_clip0000_t00000,VdHT9nXSw-8,0.098,5.246,5.148,1.0,1.0,26.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0000_t00000.mp4,tier1,1,1.0,0.1142220497131347,True,9,0.8809453248977661,279,0.9347885482239722,1.1265971660614014,2.370972156524658,0.4117647058823529,1.0,1,0.0,0.0,0.037274330854415894,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law
VdHT9nXSw-8_clip0001_t00005,VdHT9nXSw-8,5.986,15.934,9.948,1.0,1.0,26.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0001_t00005.mp4,tier1,1,1.0,0.1071058958768844,True,9,0.8801467418670654,279,0.9149486778335172,2.696180582046509,5.86633348464966,0.0909090909090909,1.0,1,0.0,0.0,0.06203514337539673,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law
VdHT9nXSw-8_clip0002_t00016,VdHT9nXSw-8,16.642,19.742,3.1,1.0,1.0,27.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0002_t00016.mp4,tier1,1,1.0,0.1036224886775016,True,9,0.8422415852546692,279,0.8986167613504138,4.760868072509766,8.140000343322756,0.0,1.0,1,0.0,0.0,0.049827903509140015,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law
VdHT9nXSw-8_clip0003_t00020,VdHT9nXSw-8,20.258,30.014,9.756,1.0,1.0,26.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0003_t00020.mp4,tier1,1,1.0,0.1219926252961158,True,9,0.885326623916626,279,0.9570722335283672,2.181666612625122,3.25659728050232,0.1030927835051546,1.0,1,0.0,0.0,0.021456241607666016,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law
VdHT9nXSw-8_clip0004_t00030,VdHT9nXSw-8,30.818,40.414,9.596,1.0,1.0,26.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0004_t00030.mp4,tier1,1,1.0,0.1225465014576911,True,9,0.8997353315353394,279,0.9611481871669264,2.001250028610229,2.965416669845581,0.031578947368421,1.0,1,0.0,0.0,0.019877851009368896,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law
VdHT9nXSw-8_clip0005_t00051,VdHT9nXSw-8,51.842,55.262,3.42,1.0,1.0,27.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\400-440\tier1_v3_clips_400_440\VdHT9nXSw-8_clip0005_t00051.mp4,tier1,1,1.0,0.0496225804090499,True,9,0.9249097108840942,279,0.7637226554998292,0.9024999737739564,1.4318124771118164,0.6470588235294118,1.0,1,0.0,0.0,0.015975981950759888,Di trú và tị nạn chính trị tại Hoa Kỳ – Modern Law
gHsxuixSqz0_clip0032_t00306,gHsxuixSqz0,306.082,312.286,6.204,1.0,1.0,7.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0032_t00306.mp4,tier1,1,1.0,0.040768839418888,True,9,0.3006558418273926,281,0.6290512735958935,2.1683332920074463,3.1462915897369395,0.0519480519480519,8.0,19,0.7053154110908508,0.9416053891181946,0.22131067514419556,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
y3vBfCdY2tQ_clip0017_t00227,y3vBfCdY2tQ,227.106,230.11,3.004,1.0,1.0,5.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\y3vBfCdY2tQ_clip0017_t00227.mp4,tier1,1,1.0,0.0144267193973064,True,9,0.3798973858356476,282,0.5701147932060151,2.3853471279144287,3.044416666030884,0.0,13.0,14,0.9822763800621033,0.997788667678833,0.004506707191467285,Truyền hình Hưng Yên - HYTV
y3vBfCdY2tQ_clip0018_t00232,y3vBfCdY2tQ,232.194,234.91,2.716,1.0,1.0,7.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\440-9999\tier1_v3_clips_440_9999\y3vBfCdY2tQ_clip0018_t00232.mp4,tier1,1,1.0,0.014987826347351,True,9,0.9712662100791932,282,0.6760272542893384,2.4701387882232666,3.234708309173584,0.0,12.0,14,0.8368815183639526,0.8868322968482971,0.018355585634708405,Truyền hình Hưng Yên - HYTV
UnodrLYWJYI_clip0073_t00773,UnodrLYWJYI,773.538,778.538,5.0,1.0,1.0,13.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\UnodrLYWJYI_clip0073_t00773.mp4,tier2,1,1.0,0.0586442500352859,True,9,0.8620402216911316,283,0.7776018343970049,11.70270824432373,15.930152893066406,0.1224489795918367,1.0,2,0.0,0.6901895999908447,0.017020821571350098,ANTV - Truyền hình Công an Nhân dân
UnodrLYWJYI_clip0074_t00777,UnodrLYWJYI,777.538,782.538,5.0,1.0,1.0,13.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\UnodrLYWJYI_clip0074_t00777.mp4,tier2,1,1.0,0.0578426867723465,True,9,0.8617202043533325,283,0.7753264725447966,17.268264770507812,23.53859672546387,0.1020408163265306,1.0,4,0.0,0.09767874330282211,0.013593077659606934,ANTV - Truyền hình Công an Nhân dân
UnodrLYWJYI_clip0075_t00781,UnodrLYWJYI,781.538,785.438,3.9,1.0,1.0,13.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\UnodrLYWJYI_clip0075_t00781.mp4,tier2,1,1.0,0.0571468882262706,True,9,0.8227000832557678,283,0.7665144586094623,16.778403282165527,19.181993675231936,0.0,2.0,6,0.08723526820540428,0.10270637273788452,0.011009633541107178,ANTV - Truyền hình Công an Nhân dân
gHsxuixSqz0_clip0001_t00045,gHsxuixSqz0,45.73,50.73,5.0,1.0,1.0,6.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0001_t00045.mp4,tier1,1,1.0,0.0243092589080333,True,9,0.8661937713623047,285,0.6832886579055554,1.4079861044883728,2.243638801574707,0.1451612903225806,1.0,1,0.0,0.0,0.0032777786254882812,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0004_t00060,gHsxuixSqz0,60.386,65.918,5.532,1.0,1.0,8.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0004_t00060.mp4,tier1,1,1.0,0.0247755758464336,True,9,0.8745200634002686,285,0.6860488625619032,1.012222170829773,1.824041724205017,0.4782608695652174,1.0,1,0.0,0.0,0.0029681921005249023,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0018_t00205,gHsxuixSqz0,205.09,210.09,5.0,1.0,1.0,7.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0018_t00205.mp4,tier1,1,1.0,0.0242193266749382,True,9,0.8746008276939392,285,0.6845233055865715,1.077847242355347,2.205937600135803,0.4516129032258064,1.0,1,0.0,0.0,0.003129243850708008,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0021_t00219,gHsxuixSqz0,219.81,223.934,4.124,1.0,1.0,5.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0021_t00219.mp4,tier1,1,1.0,0.0243957936763763,True,9,0.8845676779747009,285,0.6867706576435476,1.0150694847106934,1.5120139122009275,0.4705882352941176,1.0,1,0.0,0.0,0.0038901567459106445,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0024_t00267,gHsxuixSqz0,267.65,272.65,5.0,1.0,1.0,8.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0024_t00267.mp4,tier1,1,1.0,0.0242572855204343,True,9,0.8606554865837097,285,0.6821674407507423,1.444409728050232,2.2021528482437134,0.1612903225806451,1.0,1,0.0,0.0,0.00447237491607666,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0028_t00286,gHsxuixSqz0,286.21,291.742,5.532,1.0,1.0,6.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0028_t00286.mp4,tier1,1,1.0,0.0245171096175909,True,9,0.89158034324646,285,0.6883440137156586,0.8149305582046509,1.5600555658340454,0.7101449275362319,1.0,1,0.0,0.0,0.0035076141357421875,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0038_t00365,gHsxuixSqz0,365.89,370.89,5.0,1.0,1.0,7.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0038_t00365.mp4,tier1,1,1.0,0.024948626756668,True,9,0.9004088640213013,285,0.6910965141342864,0.9698264002799988,1.6214097499847413,0.5483870967741935,1.0,1,0.0,0.0,0.0013633966445922852,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0044_t00435,gHsxuixSqz0,435.266,440.266,5.0,1.0,1.0,5.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0044_t00435.mp4,tier1,1,1.0,0.0247030034661293,True,9,0.8934906721115112,285,0.6891957221065891,0.7506597340106964,1.4005278229713436,0.8225806451612904,1.0,1,0.0,0.0,0.0024815797805786133,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0048_t00520,gHsxuixSqz0,520.866,525.866,5.0,1.0,1.0,10.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0048_t00520.mp4,tier1,1,1.0,0.0247260835021734,True,9,0.8595187664031982,285,0.6832645701010024,1.3584375381469729,1.9892569422721864,0.2258064516129032,1.0,1,0.0,0.0,0.004358768463134766,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0052_t00536,gHsxuixSqz0,536.866,540.766,3.9,1.0,1.0,8.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0052_t00536.mp4,tier1,1,1.0,0.0249398127198219,True,9,0.8740594387054443,285,0.6864222165237619,0.9944444298744202,1.8997291803359988,0.5208333333333334,1.0,1,0.0,0.0,0.0035501718521118164,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0085_t00872,gHsxuixSqz0,872.418,882.334,9.916,1.0,1.0,7.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0085_t00872.mp4,tier1,1,1.0,0.0243335794657468,True,9,0.8447505235671997,285,0.6795718795450036,0.9470139145851136,1.720263910293579,0.5528455284552846,1.0,1,0.0,0.0,0.006788015365600586,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0087_t00920,gHsxuixSqz0,920.642,930.046,9.404,1.0,1.0,7.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0087_t00920.mp4,tier1,1,1.0,0.0246524587273597,True,9,0.868437647819519,285,0.6846346821776679,1.0289583206176758,1.631750011444092,0.4358974358974359,1.0,1,0.0,0.0,0.00894254446029663,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0088_t00975,gHsxuixSqz0,975.042,982.718,7.676,1.0,1.0,10.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0088_t00975.mp4,tier1,1,1.0,0.024395652115345,True,9,0.8737123012542725,285,0.6848546110587933,1.1607638597488403,2.1376250743865968,0.3789473684210526,1.0,1,0.0,0.0,0.010448873043060303,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0090_t01038,gHsxuixSqz0,1038.274,1047.838,9.564,1.0,1.0,10.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0090_t01038.mp4,tier1,1,1.0,0.024259814992547,True,9,0.8470973968505859,285,0.6797818387673545,0.815625011920929,1.3382360935211182,0.7563025210084033,1.0,1,0.0,0.0,0.006239593029022217,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
gHsxuixSqz0_clip0091_t01083,gHsxuixSqz0,1083.234,1092.318,9.084,1.0,1.0,9.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\gHsxuixSqz0_clip0091_t01083.mp4,tier1,1,1.0,0.0248188152909278,True,9,0.8712889552116394,285,0.6855983624715232,0.8682639002799988,1.7433471918106076,0.6106194690265486,1.0,1,0.0,0.0,0.00197523832321167,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0003_t00045,hjEoiiSe0is,45.602,55.582,9.98,1.0,1.0,5.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0003_t00045.mp4,tier1,1,1.0,0.0349638275802135,True,9,0.8857025504112244,285,0.7162253709849162,0.6868750154972076,1.0786596894264222,0.8709677419354839,7.0,7,0.01949279196560383,0.020486952736973763,0.004418075084686279,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0008_t00149,hjEoiiSe0is,149.25,152.158,2.908,1.0,1.0,4.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0008_t00149.mp4,tier1,1,1.0,0.0344659239053726,True,9,0.8925740718841553,285,0.7160596949841787,0.8332638740539551,1.374131977558136,0.5833333333333334,22.0,22,0.0931684821844101,0.09504001587629318,0.003890097141265869,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0010_t00198,hjEoiiSe0is,198.402,202.302,3.9,1.0,1.0,4.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0010_t00198.mp4,tier1,1,1.0,0.0344776511192321,True,9,0.8849274516105652,285,0.7147427546913023,0.7478472292423248,1.1310624957084658,0.8125,9.0,9,0.031708281487226486,0.03297533839941025,0.004709959030151367,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0013_t00241,hjEoiiSe0is,241.154,245.022,3.868,1.0,1.0,6.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0013_t00241.mp4,tier1,1,1.0,0.0350856445729732,True,9,0.9018723964691162,285,0.7194160871483075,0.9726041555404664,1.4144236207008365,0.5625,6.0,6,0.03763769567012787,0.03816146031022072,0.00626981258392334,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0017_t00255,hjEoiiSe0is,255.49,258.782,3.292,1.0,1.0,3.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0017_t00255.mp4,tier1,1,1.0,0.034905657172203,True,9,0.8871247172355652,285,0.716315314220924,0.5826388597488403,1.154236078262329,0.7804878048780488,5.0,5,0.03781180456280708,0.03811197355389595,0.005625665187835693,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0025_t00341,hjEoiiSe0is,341.666,346.654,4.988,1.0,1.0,4.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0025_t00341.mp4,tier1,1,1.0,0.035558421164751,True,9,0.9069736003875732,285,0.7216250402258599,0.8719097077846527,1.3582291603088377,0.6774193548387096,2.0,2,0.04542268440127373,0.04558446630835533,0.004556536674499512,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0028_t00357,hjEoiiSe0is,357.058,368.734,11.676,1.0,1.0,5.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0028_t00357.mp4,tier1,1,1.0,0.0350333787500858,True,9,0.8994354605674744,285,0.7188413573344834,0.6711805462837219,1.3214305639266968,0.7793103448275862,2.0,2,0.045032747089862823,0.04627892002463341,0.004870891571044922,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0031_t00435,hjEoiiSe0is,435.682,446.494,10.812,1.0,1.0,7.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0031_t00435.mp4,tier1,1,1.0,0.0349889546632766,True,9,0.8735682368278503,285,0.7141535783448097,0.8956944346427917,1.602750039100647,0.5555555555555556,3.0,3,0.41363170742988586,0.42798617482185364,0.007187366485595703,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0034_t00455,hjEoiiSe0is,455.01,459.966,4.956,1.0,1.0,4.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0034_t00455.mp4,tier1,1,1.0,0.0350959599018096,True,9,0.8948188424110413,285,0.7181998972178509,0.8240277767181396,1.3621528148651123,0.6885245901639344,3.0,3,0.4058949649333954,0.42178186774253845,0.006685614585876465,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0035_t00518,hjEoiiSe0is,518.178,521.502,3.324,1.0,1.0,5.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0035_t00518.mp4,tier1,1,1.0,0.0346794724464416,True,9,0.9083892107009888,285,0.7194417471133704,0.7298611402511597,1.0952777862548828,0.7317073170731707,1.0,1,0.0,0.0,0.004012703895568848,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0037_t00551,hjEoiiSe0is,551.554,556.478,4.924,1.0,1.0,4.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0037_t00551.mp4,tier1,1,1.0,0.0346761234104633,True,9,0.8761847019195557,285,0.7137493277002286,0.6557638645172119,1.1057639122009275,0.8360655737704918,3.0,3,0.2814551889896393,0.2872694134712219,0.0026775002479553223,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0040_t00569,hjEoiiSe0is,569.954,572.83,2.876,1.0,1.0,4.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0040_t00569.mp4,tier1,1,1.0,0.0349256210029125,True,9,0.9028027653694152,285,0.7191372924930799,0.7228472232818604,1.2013333559036257,0.8285714285714286,3.0,3,0.2781715989112854,0.2860526740550995,0.004396498203277588,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0052_t00727,hjEoiiSe0is,727.17,738.462,11.292,1.0,1.0,6.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0052_t00727.mp4,tier1,1,1.0,0.0352545715868473,True,9,0.8609511256217957,285,0.7126623103347114,1.8760416507720947,2.4771528244018555,0.0,1.0,1,0.0,0.0,0.0038774609565734863,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0053_t00738,hjEoiiSe0is,738.69,743.87,5.18,1.0,1.0,6.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0053_t00738.mp4,tier1,1,1.0,0.0350606031715869,True,9,0.8926507234573364,285,0.7177194134557232,1.984131932258606,2.614784812927246,0.03125,1.0,1,0.0,0.0,0.004340767860412598,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
hjEoiiSe0is_clip0055_t00793,hjEoiiSe0is,793.858,796.446,2.588,1.0,1.0,5.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\hjEoiiSe0is_clip0055_t00793.mp4,tier1,1,1.0,0.0355573110282421,True,9,0.8614798784255981,285,0.7135936632692532,1.948125004768372,2.5216248989105225,0.0,1.0,1,0.0,0.0,0.004159390926361084,BÁO ĐIỆN TỬ ĐẢNG CỘNG SẢN VIỆT NAM
7642717198158531860_clip0003_t00056,7642717198158531860,56.354,59.23,2.876,1.0,1.0,10.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0003_t00056.mp4,tier3,1,1.0,0.0179228521883487,True,9,0.790410578250885,286,0.6522362959436566,1.4310739040374756,2.049036026000977,0.2571428571428571,1.0,1,0.0,0.0,0.04993414878845215,[TIKTOK]
7642717198158531860_clip0004_t00059,7642717198158531860,59.33,61.598,2.268,1.0,1.0,11.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0004_t00059.mp4,tier3,1,1.0,0.0177852939814329,True,9,0.760370671749115,286,0.6465543472105326,1.058285653591156,1.5686377882957458,0.3928571428571428,1.0,1,0.0,0.0,0.07461732625961304,[TIKTOK]
7642717198158531860_clip0005_t00061,7642717198158531860,61.73,65.982,4.252,1.0,1.0,11.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7642717198158531860_clip0005_t00061.mp4,tier3,1,1.0,0.0172707494348287,True,9,0.7880074977874756,286,0.6500070714439352,1.3585827350616455,2.091219186782837,0.3773584905660377,1.0,1,0.0,0.0,0.07761937379837036,[TIKTOK]
lq_tau31IE0_clip0040_t00735,lq_tau31IE0,735.618,740.222,4.604,0.8,1.0,6.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0040_t00735.mp4,tier1,1,1.0,0.0351254194974899,True,9,0.983820617198944,287,0.7339876428500827,0.6913889050483704,0.8377361297607422,0.9824561403508772,2.0,2,0.2086891531944275,0.21476082503795624,0.006493210792541504,Truyền hình Hưng Yên - HYTV
lq_tau31IE0_clip0041_t00742,lq_tau31IE0,742.402,748.894,6.492,1.0,1.0,5.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0041_t00742.mp4,tier1,1,1.0,0.043045837432146,True,9,0.9855406284332277,287,0.756216482877368,0.7219444513320923,0.9263888597488404,0.9876543209876544,2.0,2,0.21803885698318481,0.23481464385986328,0.010722637176513672,Truyền hình Hưng Yên - HYTV
lq_tau31IE0_clip0042_t00749,lq_tau31IE0,749.314,758.014,8.7,0.889,1.0,6.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\lq_tau31IE0_clip0042_t00749.mp4,tier1,1,1.0,0.0447897762060165,True,9,0.6737142205238342,287,0.7060158662569174,1.3957291841506958,3.619527745246887,0.3611111111111111,2.0,6,0.20798331499099731,0.8658441305160522,0.22610923647880554,Truyền hình Hưng Yên - HYTV
7636049221711416584_clip0002_t00017,7636049221711416584,17.282,22.526,5.244,0.8,1.0,7.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7636049221711416584_clip0002_t00017.mp4,tier3,1,0.7777777777777778,0.0211264975368976,True,9,0.401170015335083,289,0.4878399556130613,1.1991527080535889,3.557878470420837,0.4423076923076923,1.0,2,0.0,0.8708477020263672,0.1669071912765503,[TIKTOK]
7636049221711416584_clip0004_t00033,7636049221711416584,33.57,38.43,4.86,0.8,1.0,5.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7636049221711416584_clip0004_t00033.mp4,tier3,1,0.6666666666666666,0.0140731642022728,True,9,0.4272038638591766,289,0.4206215382772393,1.3480963706970217,2.93521127700806,0.3125,2.0,2,0.7078874111175537,0.7603554129600525,0.25214263796806335,[TIKTOK]
