clip_id,decision,reason,bad_intervals_json,rubric_version
71HzPcvxNJM_s0000143522_e0000146014,keep,,[],v4
71HzPcvxNJM_s0000146274_e0000149310,keep,,[],v4
71HzPcvxNJM_s0000149442_e0000152926,keep,,[],v4
71HzPcvxNJM_s0000157122_e0000160766,reject,mouth,[],v4
71HzPcvxNJM_s0000162882_e0000165086,keep,,[],v4
71HzPcvxNJM_s0000166114_e0000168798,reject,"mouth, cut",[],v4
71HzPcvxNJM_s0000169122_e0000172414,reject,mouth,"[{""start_ms"":1386,""end_ms"":2062,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000181250_e0000184606,keep,,[],v4
71HzPcvxNJM_s0000184834_e0000187614,reject,cut,"[{""start_ms"":2447,""end_ms"":2802,""reason"":""cut""}]",v4
71HzPcvxNJM_s0000197090_e0000202090,reject,mouth,"[{""start_ms"":2601,""end_ms"":3967,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000201090_e0000206090,reject,mouth,[],v4
71HzPcvxNJM_s0000205090_e0000210090,keep,,[],v4
71HzPcvxNJM_s0000219042_e0000221150,keep,,[],v4
71HzPcvxNJM_s0000239522_e0000241534,keep,,[],v4
71HzPcvxNJM_s0000241858_e0000244766,keep,,[],v4
71HzPcvxNJM_s0000244930_e0000248094,reject,cut,[],v4
71HzPcvxNJM_s0000256290_e0000267710,reject,mouth,[],v4
71HzPcvxNJM_s0000275714_e0000278686,reject,voiceover,[],v4
71HzPcvxNJM_s0000286210_e0000289374,keep,,[],v4
71HzPcvxNJM_s0000291074_e0000293150,keep,,[],v4
71HzPcvxNJM_s0000304994_e0000308062,reject,mouth,"[{""start_ms"":1184,""end_ms"":1716,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000308162_e0000311134,reject,mouth,[],v4
71HzPcvxNJM_s0000311298_e0000317758,reject,cut,[],v4
71HzPcvxNJM_s0000325666_e0000332766,keep,,[],v4
71HzPcvxNJM_s0000332930_e0000335838,keep,,[],v4
71HzPcvxNJM_s0000335970_e0000347902,reject,mouth,[],v4
71HzPcvxNJM_s0000348738_e0000353738,keep,,[],v4
71HzPcvxNJM_s0000352738_e0000357738,reject,mouth,"[{""start_ms"":3378,""end_ms"":3714,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000356738_e0000361406,keep,,[],v4
71HzPcvxNJM_s0000361762_e0000363806,keep,,[],v4
71HzPcvxNJM_s0000364418_e0000366494,keep,,[],v4
71HzPcvxNJM_s0000366626_e0000374302,reject,cut,"[{""start_ms"":1406,""end_ms"":2633,""reason"":""cut""}]",v4
71HzPcvxNJM_s0000374914_e0000377534,reject,mouth,[],v4
71HzPcvxNJM_s0000377890_e0000382078,keep,,[],v4
71HzPcvxNJM_s0000382722_e0000387722,reject,mouth,"[{""start_ms"":1683,""end_ms"":2080,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000386722_e0000391722,keep,,[],v4
71HzPcvxNJM_s0000390722_e0000395722,keep,,[],v4
71HzPcvxNJM_s0000398402_e0000402846,keep,,[],v4
71HzPcvxNJM_s0000402946_e0000408030,keep,,[],v4
71HzPcvxNJM_s0000410082_e0000416670,keep,,[],v4
71HzPcvxNJM_s0000416930_e0000422078,keep,,[],v4
71HzPcvxNJM_s0000423362_e0000427326,keep,,[],v4
71HzPcvxNJM_s0000428802_e0000431454,reject,mouth,"[{""start_ms"":1377,""end_ms"":2267,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000431586_e0000437342,reject,mouth,[],v4
71HzPcvxNJM_s0000437506_e0000442622,keep,,[],v4
71HzPcvxNJM_s0000444066_e0000446142,keep,,[],v4
71HzPcvxNJM_s0000446274_e0000452478,keep,,[],v4
71HzPcvxNJM_s0000452578_e0000460862,keep,,[],v4
71HzPcvxNJM_s0000461442_e0000465246,reject,cut,"[{""start_ms"":2253,""end_ms"":2478,""reason"":""cut""}]",v4
71HzPcvxNJM_s0000465474_e0000471230,reject,mouth,"[{""start_ms"":4541,""end_ms"":5062,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000471330_e0000481054,keep,,[],v4
71HzPcvxNJM_s0000482530_e0000485214,keep,,[],v4
71HzPcvxNJM_s0000485474_e0000488190,reject,cut,"[{""start_ms"":434,""end_ms"":1688,""reason"":""cut""}]",v4
71HzPcvxNJM_s0000488322_e0000493982,keep,,[],v4
71HzPcvxNJM_s0000514946_e0000520318,keep,,[],v4
71HzPcvxNJM_s0000520930_e0000529182,reject,mouth,"[{""start_ms"":753,""end_ms"":1550,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000529570_e0000536350,keep,,[],v4
71HzPcvxNJM_s0000536450_e0000540510,reject,cut,"[{""start_ms"":3256,""end_ms"":4070,""reason"":""cut""}]",v4
71HzPcvxNJM_s0000540610_e0000545982,reject,voiceover,[],v4
71HzPcvxNJM_s0000546114_e0000549822,reject,mouth,"[{""start_ms"":2697,""end_ms"":3587,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000553378_e0000558878,keep,,[],v4
71HzPcvxNJM_s0000558978_e0000561022,keep,,[],v4
71HzPcvxNJM_s0000561506_e0000564286,keep,,[],v4
71HzPcvxNJM_s0000569954_e0000574174,reject,mouth,"[{""start_ms"":1630,""end_ms"":2536,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000575938_e0000579038,reject,mouth,"[{""start_ms"":865,""end_ms"":1511,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000583490_e0000586590,reject,mouth,"[{""start_ms"":0,""end_ms"":252,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000586722_e0000589950,reject,cut,"[{""start_ms"":0,""end_ms"":302,""reason"":""cut""}]",v4
71HzPcvxNJM_s0000591842_e0000596094,reject,mouth,"[{""start_ms"":3,""end_ms"":4223,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000596322_e0000600158,reject,mouth,[],v4
71HzPcvxNJM_s0000600578_e0000605578,reject,mouth,[],v4
71HzPcvxNJM_s0000604578_e0000609578,reject,mouth,[],v4
71HzPcvxNJM_s0000608578_e0000612926,reject,cut,"[{""start_ms"":523,""end_ms"":1076,""reason"":""cut""}]",v4
71HzPcvxNJM_s0000618466_e0000622590,keep,,[],v4
71HzPcvxNJM_s0000622786_e0000626782,reject,mouth,[],v4
71HzPcvxNJM_s0000629442_e0000631774,keep,,[],v4
71HzPcvxNJM_s0000632898_e0000638462,reject,mouth,[],v4
71HzPcvxNJM_s0000638722_e0000642590,reject,mouth,"[{""start_ms"":0,""end_ms"":1805,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000642818_e0000651326,reject,cut,[],v4
71HzPcvxNJM_s0000654018_e0000661918,reject,mouth,"[{""start_ms"":1123,""end_ms"":6082,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000674818_e0000677886,reject,mouth,[],v4
71HzPcvxNJM_s0000689858_e0000695582,reject,mouth,[],v4
71HzPcvxNJM_s0000695842_e0000698046,keep,,[],v4
71HzPcvxNJM_s0000698370_e0000703006,keep,,[],v4
71HzPcvxNJM_s0000705442_e0000709470,keep,,[],v4
71HzPcvxNJM_s0000709858_e0000713246,reject,mouth,[],v4
71HzPcvxNJM_s0000713538_e0000716638,keep,,[],v4
71HzPcvxNJM_s0000718722_e0000722462,reject,mouth,"[{""start_ms"":1223,""end_ms"":1704,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000724802_e0000728414,keep,,[],v4
71HzPcvxNJM_s0000729186_e0000733022,reject,mouth,"[{""start_ms"":2998,""end_ms"":3321,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000735074_e0000738078,keep,,[],v4
71HzPcvxNJM_s0000738338_e0000742622,keep,,[],v4
71HzPcvxNJM_s0000742786_e0000746750,keep,,[],v4
71HzPcvxNJM_s0000746978_e0000750014,keep,,[],v4
71HzPcvxNJM_s0000750658_e0000758846,keep,,[],v4
71HzPcvxNJM_s0000759010_e0000762590,keep,,[],v4
71HzPcvxNJM_s0000763426_e0000771934,reject,cut,"[{""start_ms"":1710,""end_ms"":2820,""reason"":""cut""}]",v4
71HzPcvxNJM_s0000772066_e0000778974,reject,mouth,"[{""start_ms"":2572,""end_ms"":6940,""reason"":""mouth""}]",v4
71HzPcvxNJM_s0000781314_e0000784606,keep,,[],v4
71HzPcvxNJM_s0000809698_e0000812990,keep,,[],v4
71HzPcvxNJM_s0000813378_e0000816990,reject,dubbed,[],v4
71HzPcvxNJM_s0000817122_e0000824634,reject,mouth,"[{""start_ms"":2593,""end_ms"":3061,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000003682_e0000009470,keep,,[],v4
7mvfCSW4SLw_s0000009570_e0000012094,keep,,[],v4
7mvfCSW4SLw_s0000012482_e0000019262,keep,,[],v4
7mvfCSW4SLw_s0000019362_e0000024362,keep,,[],v4
7mvfCSW4SLw_s0000023362_e0000028362,reject,mouth,[],v4
7mvfCSW4SLw_s0000027362_e0000032362,keep,,[],v4
7mvfCSW4SLw_s0000031362_e0000034110,keep,,[],v4
7mvfCSW4SLw_s0000036738_e0000041246,reject,mouth,[],v4
7mvfCSW4SLw_s0000045314_e0000047486,keep,,[],v4
7mvfCSW4SLw_s0000070786_e0000078526,reject,mouth,"[{""start_ms"":6630,""end_ms"":7031,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000079970_e0000083198,reject,mouth,"[{""start_ms"":80,""end_ms"":1007,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000090498_e0000098654,keep,,[],v4
7mvfCSW4SLw_s0000098786_e0000101118,keep,,[],v4
7mvfCSW4SLw_s0000105058_e0000114526,keep,,[],v4
7mvfCSW4SLw_s0000115426_e0000119806,keep,,[],v4
7mvfCSW4SLw_s0000119938_e0000126622,keep,,[],v4
7mvfCSW4SLw_s0000137826_e0000142826,reject,broken,[],v4
7mvfCSW4SLw_s0000141826_e0000146826,keep,,[],v4
7mvfCSW4SLw_s0000145826_e0000150826,keep,,[],v4
7mvfCSW4SLw_s0000151394_e0000153534,keep,,[],v4
7mvfCSW4SLw_s0000155042_e0000160222,keep,,[],v4
7mvfCSW4SLw_s0000160450_e0000163390,reject,mouth,[],v4
7mvfCSW4SLw_s0000165570_e0000167774,reject,"voiceover, cut",[],v4
7mvfCSW4SLw_s0000167938_e0000172094,keep,,[],v4
7mvfCSW4SLw_s0000172290_e0000175422,keep,,[],v4
7mvfCSW4SLw_s0000175906_e0000178462,reject,wrong_face,"[{""start_ms"":0,""end_ms"":615,""reason"":""wrong_face""}]",v4
7mvfCSW4SLw_s0000179106_e0000182334,keep,,[],v4
7mvfCSW4SLw_s0000187618_e0000191390,reject,mouth,[],v4
7mvfCSW4SLw_s0000192738_e0000200254,keep,,[],v4
7mvfCSW4SLw_s0000200418_e0000203934,keep,,[],v4
7mvfCSW4SLw_s0000212802_e0000214942,keep,,[],v4
7mvfCSW4SLw_s0000215362_e0000224030,keep,,[],v4
7mvfCSW4SLw_s0000224162_e0000226526,keep,,[],v4
7mvfCSW4SLw_s0000227170_e0000229214,reject,broken,"[{""start_ms"":3,""end_ms"":2066,""reason"":""broken""}]",v4
7mvfCSW4SLw_s0000230722_e0000235230,reject,mouth,"[{""start_ms"":3947,""end_ms"":4520,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000245250_e0000248190,keep,,[],v4
7mvfCSW4SLw_s0000248738_e0000250942,keep,,[],v4
7mvfCSW4SLw_s0000251042_e0000256042,keep,,[],v4
7mvfCSW4SLw_s0000255042_e0000260042,keep,,[],v4
7mvfCSW4SLw_s0000259042_e0000263166,keep,,[],v4
7mvfCSW4SLw_s0000267042_e0000272894,reject,mouth,"[{""start_ms"":3154,""end_ms"":5093,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000273346_e0000276766,keep,,[],v4
7mvfCSW4SLw_s0000279394_e0000283998,keep,,[],v4
7mvfCSW4SLw_s0000291842_e0000295742,reject,"voiceover, dubbed",[],v4
7mvfCSW4SLw_s0000304770_e0000306814,reject,dubbed,"[{""start_ms"":0,""end_ms"":2052,""reason"":""dubbed""}]",v4
7mvfCSW4SLw_s0000337378_e0000339998,reject,mouth,[],v4
7mvfCSW4SLw_s0000341698_e0000344126,keep,,[],v4
7mvfCSW4SLw_s0000346818_e0000351006,keep,,[],v4
7mvfCSW4SLw_s0000353378_e0000355454,reject,mouth,"[{""start_ms"":0,""end_ms"":2085,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000358754_e0000363902,keep,,[],v4
7mvfCSW4SLw_s0000372034_e0000382494,reject,mouth,"[{""start_ms"":2042,""end_ms"":9195,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000382722_e0000384830,reject,mouth,"[{""start_ms"":514,""end_ms"":794,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000385666_e0000389822,reject,mouth,"[{""start_ms"":0,""end_ms"":328,""reason"":""mouth""},{""start_ms"":2913,""end_ms"":3384,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000390018_e0000395198,keep,,[],v4
7mvfCSW4SLw_s0000395298_e0000397502,keep,,[],v4
7mvfCSW4SLw_s0000397698_e0000400254,reject,mouth,[],v4
7mvfCSW4SLw_s0000400482_e0000402878,reject,mouth,[],v4
7mvfCSW4SLw_s0000403138_e0000405502,reject,mouth,[],v4
7mvfCSW4SLw_s0000405698_e0000407998,keep,,[],v4
7mvfCSW4SLw_s0000422626_e0000426142,keep,,[],v4
7mvfCSW4SLw_s0000426818_e0000431230,reject,mouth,[],v4
7mvfCSW4SLw_s0000431522_e0000433886,reject,mouth,"[{""start_ms"":723,""end_ms"":1281,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000434018_e0000436926,keep,,[],v4
7mvfCSW4SLw_s0000437186_e0000440542,keep,,[],v4
7mvfCSW4SLw_s0000440866_e0000443038,keep,,[],v4
7mvfCSW4SLw_s0000444418_e0000447966,keep,,[],v4
7mvfCSW4SLw_s0000448482_e0000452926,keep,,[],v4
7mvfCSW4SLw_s0000453058_e0000457278,keep,,[],v4
7mvfCSW4SLw_s0000459106_e0000463486,reject,broken,[],v4
7mvfCSW4SLw_s0000463650_e0000467646,keep,,[],v4
7mvfCSW4SLw_s0000467746_e0000472542,keep,,[],v4
7mvfCSW4SLw_s0000472802_e0000476030,reject,dubbed,[],v4
7mvfCSW4SLw_s0000476162_e0000479614,keep,,[],v4
7mvfCSW4SLw_s0000481890_e0000486206,keep,,[],v4
7mvfCSW4SLw_s0000487938_e0000490494,reject,mouth,"[{""start_ms"":0,""end_ms"":175,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000490818_e0000499294,reject,mouth,"[{""start_ms"":4227,""end_ms"":4493,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000499394_e0000505662,keep,,[],v4
7mvfCSW4SLw_s0000508546_e0000515614,keep,,[],v4
7mvfCSW4SLw_s0000515746_e0000518078,keep,,[],v4
7mvfCSW4SLw_s0000518242_e0000520702,keep,,[],v4
7mvfCSW4SLw_s0000522498_e0000524542,reject,mouth,"[{""start_ms"":0,""end_ms"":120,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000526914_e0000532414,reject,mouth,"[{""start_ms"":3953,""end_ms"":4105,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000532834_e0000535102,keep,,[],v4
7mvfCSW4SLw_s0000535266_e0000540958,keep,,[],v4
7mvfCSW4SLw_s0000541218_e0000545310,reject,mouth,[],v4
7mvfCSW4SLw_s0000553890_e0000562270,keep,,[],v4
7mvfCSW4SLw_s0000562882_e0000567294,keep,,[],v4
7mvfCSW4SLw_s0000568034_e0000570046,keep,,[],v4
7mvfCSW4SLw_s0000582082_e0000590046,reject,mouth,[],v4
7mvfCSW4SLw_s0000590146_e0000594782,reject,mouth,[],v4
7mvfCSW4SLw_s0000605346_e0000610346,keep,,[],v4
7mvfCSW4SLw_s0000609346_e0000614346,keep,,[],v4
7mvfCSW4SLw_s0000613346_e0000618346,keep,,[],v4
7mvfCSW4SLw_s0000617346_e0000622346,reject,mouth,"[{""start_ms"":3674,""end_ms"":4824,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000623426_e0000627806,reject,mouth,[],v4
7mvfCSW4SLw_s0000628258_e0000639550,reject,mouth,"[{""start_ms"":14,""end_ms"":4104,""reason"":""mouth""},{""start_ms"":5817,""end_ms"":11286,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000639810_e0000642590,keep,,[],v4
7mvfCSW4SLw_s0000642722_e0000649630,keep,,[],v4
7mvfCSW4SLw_s0000650786_e0000655786,reject,mouth,"[{""start_ms"":2937,""end_ms"":4324,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000654786_e0000659786,reject,mouth,"[{""start_ms"":0,""end_ms"":478,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000658786_e0000663786,keep,,[],v4
7mvfCSW4SLw_s0000665378_e0000671966,keep,,[],v4
7mvfCSW4SLw_s0000672226_e0000675582,keep,,[],v4
7mvfCSW4SLw_s0000675842_e0000679454,keep,,[],v4
7mvfCSW4SLw_s0000679810_e0000687198,keep,,[],v4
7mvfCSW4SLw_s0000687394_e0000692734,reject,mouth,"[{""start_ms"":2570,""end_ms"":4047,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000692930_e0000696766,reject,mouth,[],v4
7mvfCSW4SLw_s0000705058_e0000713502,reject,mouth,"[{""start_ms"":984,""end_ms"":1517,""reason"":""mouth""}]",v4
7mvfCSW4SLw_s0000713666_e0000716126,reject,mouth,[],v4
7mvfCSW4SLw_s0000716226_e0000718890,reject,small_face,"[{""start_ms"":0,""end_ms"":2664,""reason"":""small_face""}]",v4
JEgxmwvo7YY_s0000000258_e0000007998,reject,mouth,"[{""start_ms"":0,""end_ms"":446,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000008258_e0000011518,keep,,[],v4
JEgxmwvo7YY_s0000011746_e0000014718,keep,,[],v4
JEgxmwvo7YY_s0000023586_e0000025662,reject,"voiceover, wrong_face",[],v4
JEgxmwvo7YY_s0000025762_e0000027998,reject,voiceover,[],v4
JEgxmwvo7YY_s0000031106_e0000034174,keep,,[],v4
JEgxmwvo7YY_s0000034338_e0000041118,reject,mouth,"[{""start_ms"":6411,""end_ms"":6789,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000041346_e0000044862,reject,mouth,[],v4
JEgxmwvo7YY_s0000057346_e0000061214,keep,,[],v4
JEgxmwvo7YY_s0000061538_e0000068158,keep,,[],v4
JEgxmwvo7YY_s0000070466_e0000073150,keep,,[],v4
JEgxmwvo7YY_s0000073794_e0000075966,keep,,[],v4
JEgxmwvo7YY_s0000076258_e0000079518,reject,mouth,"[{""start_ms"":0,""end_ms"":1349,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000081154_e0000087134,reject,mouth,[],v4
JEgxmwvo7YY_s0000089122_e0000093758,keep,,[],v4
JEgxmwvo7YY_s0000100578_e0000103710,keep,,[],v4
JEgxmwvo7YY_s0000103938_e0000106270,reject,mouth,"[{""start_ms"":431,""end_ms"":611,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000106370_e0000112926,keep,,[],v4
JEgxmwvo7YY_s0000113282_e0000117694,reject,mouth,[],v4
JEgxmwvo7YY_s0000118306_e0000125150,reject,mouth,"[{""start_ms"":4172,""end_ms"":5839,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000130210_e0000137726,keep,,[],v4
JEgxmwvo7YY_s0000137922_e0000139934,keep,,[],v4
JEgxmwvo7YY_s0000141090_e0000143230,reject,broken,"[{""start_ms"":0,""end_ms"":2152,""reason"":""broken""}]",v4
JEgxmwvo7YY_s0000143330_e0000146622,keep,,[],v4
JEgxmwvo7YY_s0000154498_e0000158814,reject,mouth,"[{""start_ms"":2985,""end_ms"":4311,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000159170_e0000166622,reject,mouth,[],v4
JEgxmwvo7YY_s0000167842_e0000170110,keep,,[],v4
JEgxmwvo7YY_s0000173090_e0000176414,keep,,[],v4
JEgxmwvo7YY_s0000176706_e0000180670,reject,mouth,[],v4
JEgxmwvo7YY_s0000192770_e0000197310,reject,mouth,[],v4
JEgxmwvo7YY_s0000197474_e0000203518,reject,mouth,"[{""start_ms"":2664,""end_ms"":3481,""reason"":""mouth""},{""start_ms"":5456,""end_ms"":6056,""reason"":""cut""}]",v4
JEgxmwvo7YY_s0000218530_e0000223530,reject,voiceover,"[{""start_ms"":0,""end_ms"":5005,""reason"":""voiceover""}]",v4
JEgxmwvo7YY_s0000230722_e0000236414,reject,mouth,[],v4
JEgxmwvo7YY_s0000236546_e0000238814,keep,,[],v4
JEgxmwvo7YY_s0000239074_e0000247710,reject,mouth,[],v4
JEgxmwvo7YY_s0000247906_e0000250366,keep,,[],v4
JEgxmwvo7YY_s0000260290_e0000262558,keep,,[],v4
JEgxmwvo7YY_s0000265986_e0000269470,keep,,[],v4
JEgxmwvo7YY_s0000270242_e0000276734,reject,mouth,"[{""start_ms"":2455,""end_ms"":3066,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000277218_e0000279710,keep,,[],v4
JEgxmwvo7YY_s0000280002_e0000283070,keep,,[],v4
JEgxmwvo7YY_s0000285410_e0000291678,keep,,[],v4
JEgxmwvo7YY_s0000291778_e0000295166,keep,,[],v4
JEgxmwvo7YY_s0000300546_e0000303486,reject,mouth,[],v4
JEgxmwvo7YY_s0000303618_e0000313534,reject,mouth,[],v4
JEgxmwvo7YY_s0000315618_e0000318206,reject,mouth,"[{""start_ms"":785,""end_ms"":1388,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000322530_e0000326014,reject,mouth,"[{""start_ms"":2936,""end_ms"":3486,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000340578_e0000342782,reject,"voiceover, dubbed",[],v4
JEgxmwvo7YY_s0000349954_e0000352766,keep,,[],v4
JEgxmwvo7YY_s0000352994_e0000355966,keep,,[],v4
JEgxmwvo7YY_s0000359138_e0000361502,keep,,[],v4
JEgxmwvo7YY_s0000365506_e0000371326,reject,dubbed,[],v4
JEgxmwvo7YY_s0000372770_e0000376350,keep,,[],v4
JEgxmwvo7YY_s0000378178_e0000381790,reject,mouth,[],v4
JEgxmwvo7YY_s0000382050_e0000386206,keep,,[],v4
JEgxmwvo7YY_s0000386594_e0000388926,keep,,[],v4
JEgxmwvo7YY_s0000391586_e0000395230,keep,,[],v4
JEgxmwvo7YY_s0000406370_e0000410462,keep,,[],v4
JEgxmwvo7YY_s0000410626_e0000414814,reject,mouth,"[{""start_ms"":2608,""end_ms"":3597,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000416098_e0000421758,reject,mouth,"[{""start_ms"":4542,""end_ms"":4947,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000423650_e0000428574,keep,,[],v4
JEgxmwvo7YY_s0000428706_e0000430910,keep,,[],v4
JEgxmwvo7YY_s0000432546_e0000434622,keep,,[],v4
JEgxmwvo7YY_s0000446562_e0000448958,keep,,[],v4
JEgxmwvo7YY_s0000449282_e0000456766,reject,mouth,"[{""start_ms"":4089,""end_ms"":4928,""reason"":""mouth""},{""start_ms"":7236,""end_ms"":7491,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000458306_e0000461758,keep,,[],v4
JEgxmwvo7YY_s0000465058_e0000470750,keep,,[],v4
JEgxmwvo7YY_s0000471106_e0000474366,keep,,[],v4
JEgxmwvo7YY_s0000476034_e0000479678,keep,,[],v4
JEgxmwvo7YY_s0000481698_e0000483998,reject,mouth,"[{""start_ms"":175,""end_ms"":1480,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000501186_e0000505182,keep,,[],v4
JEgxmwvo7YY_s0000512738_e0000515806,keep,,[],v4
JEgxmwvo7YY_s0000516034_e0000519806,keep,,[],v4
JEgxmwvo7YY_s0000531106_e0000533662,reject,mouth,"[{""start_ms"":214,""end_ms"":1665,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000533794_e0000536638,reject,cut,"[{""start_ms"":586,""end_ms"":894,""reason"":""cut""}]",v4
JEgxmwvo7YY_s0000538786_e0000543786,reject,"voiceover, wrong_face",[],v4
JEgxmwvo7YY_s0000546786_e0000551786,keep,,[],v4
JEgxmwvo7YY_s0000553698_e0000557022,reject,mouth,"[{""start_ms"":970,""end_ms"":1713,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000569250_e0000572414,keep,,[],v4
JEgxmwvo7YY_s0000582626_e0000591294,reject,mouth,[],v4
JEgxmwvo7YY_s0000592802_e0000596446,keep,,[],v4
JEgxmwvo7YY_s0000596962_e0000604734,reject,mouth,[],v4
JEgxmwvo7YY_s0000605026_e0000611038,reject,mouth,[],v4
JEgxmwvo7YY_s0000643170_e0000652862,reject,mouth,"[{""start_ms"":365,""end_ms"":2233,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000655682_e0000659326,reject,mouth,"[{""start_ms"":1145,""end_ms"":2126,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000659906_e0000666238,reject,mouth,"[{""start_ms"":1935,""end_ms"":2186,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000668162_e0000672926,keep,,[],v4
JEgxmwvo7YY_s0000674690_e0000679006,keep,,[],v4
JEgxmwvo7YY_s0000679458_e0000681470,keep,,[],v4
JEgxmwvo7YY_s0000681570_e0000685566,keep,,[],v4
JEgxmwvo7YY_s0000689826_e0000694942,keep,,[],v4
JEgxmwvo7YY_s0000702562_e0000705918,keep,,[],v4
JEgxmwvo7YY_s0000707970_e0000718014,keep,,[],v4
JEgxmwvo7YY_s0000718370_e0000721278,keep,,[],v4
JEgxmwvo7YY_s0000723458_e0000731454,reject,mouth,"[{""start_ms"":5778,""end_ms"":6713,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000732066_e0000734526,keep,,[],v4
JEgxmwvo7YY_s0000734754_e0000737630,reject,mouth,"[{""start_ms"":0,""end_ms"":540,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000749602_e0000755614,reject,mouth,[],v4
JEgxmwvo7YY_s0000755842_e0000759486,reject,mouth,[],v4
JEgxmwvo7YY_s0000763746_e0000767166,keep,,[],v4
JEgxmwvo7YY_s0000767810_e0000770014,keep,,[],v4
JEgxmwvo7YY_s0000771522_e0000774718,keep,,[],v4
JEgxmwvo7YY_s0000776162_e0000778238,keep,,[],v4
JEgxmwvo7YY_s0000778498_e0000782782,keep,,[],v4
JEgxmwvo7YY_s0000782978_e0000785598,reject,cut,[],v4
JEgxmwvo7YY_s0000785890_e0000789022,reject,mouth,[],v4
JEgxmwvo7YY_s0000795106_e0000797182,keep,,[],v4
JEgxmwvo7YY_s0000797378_e0000799454,keep,,[],v4
JEgxmwvo7YY_s0000802306_e0000805918,reject,mouth,"[{""start_ms"":57,""end_ms"":1282,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000807074_e0000814590,reject,mouth,"[{""start_ms"":149,""end_ms"":3672,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000814722_e0000819966,reject,mouth,"[{""start_ms"":1793,""end_ms"":2445,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000827586_e0000831294,reject,mouth,[],v4
JEgxmwvo7YY_s0000831746_e0000835166,keep,,[],v4
JEgxmwvo7YY_s0000835362_e0000840362,reject,mouth,"[{""start_ms"":865,""end_ms"":1256,""reason"":""mouth""}]",v4
JEgxmwvo7YY_s0000843362_e0000848362,keep,,[],v4
JEgxmwvo7YY_s0000847362_e0000852362,reject,small_face,"[{""start_ms"":0,""end_ms"":5005,""reason"":""small_face""}]",v4
KUVGZwkwd68_s0000011138_e0000018334,reject,cut,[],v4
