clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier,split
FufWLL1IIrQ_clip0061_t00396_rev568ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0061_t00396_rev568ms_crf35.mp4,1,frame_reverse,"reverse=[1.31,1.88]s(0.57s)",FufWLL1IIrQ_clip0061_t00396,FufWLL1IIrQ,618,tier2,val
FufWLL1IIrQ_clip0062_t00402_rev682ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0062_t00402_rev682ms_crf30.mp4,1,frame_reverse,"reverse=[1.75,2.43]s(0.68s)",FufWLL1IIrQ_clip0062_t00402,FufWLL1IIrQ,618,tier2,val
gHsxuixSqz0_clip0022_t00229_rev311ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0022_t00229_rev311ms_crf23.mp4,1,frame_reverse,"reverse=[3.34,3.65]s(0.31s)",gHsxuixSqz0_clip0022_t00229,gHsxuixSqz0,624,tier1,train
_UEZaDjz02I_clip0028_t00315_rev750ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\_UEZaDjz02I_clip0028_t00315_rev750ms_crf35.mp4,1,frame_reverse,"reverse=[0.83,1.58]s(0.75s)",_UEZaDjz02I_clip0028_t00315,_UEZaDjz02I,628,tier1,val
I-uqcg6HtaQ_clip0074_t00854_rev619ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0074_t00854_rev619ms_crf23.mp4,1,frame_reverse,"reverse=[2.55,3.17]s(0.62s)",I-uqcg6HtaQ_clip0074_t00854,I-uqcg6HtaQ,629,tier2,train
qh78i88JEiU_clip0036_t00416_rev686ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qh78i88JEiU_clip0036_t00416_rev686ms_crf23.mp4,1,frame_reverse,"reverse=[1.50,2.19]s(0.69s)",qh78i88JEiU_clip0036_t00416,qh78i88JEiU,637,tier1,train
qh78i88JEiU_clip0038_t00428_rev723ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qh78i88JEiU_clip0038_t00428_rev723ms_crf30.mp4,1,frame_reverse,"reverse=[3.24,3.97]s(0.72s)",qh78i88JEiU_clip0038_t00428,qh78i88JEiU,637,tier1,train
0-fu0N-npmg_clip0009_t00123_rev845ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0-fu0N-npmg_clip0009_t00123_rev845ms_crf30.mp4,1,frame_reverse,"reverse=[1.18,2.02]s(0.85s)",0-fu0N-npmg_clip0009_t00123,0-fu0N-npmg,652,tier1,train
b9_oesdIz-M_clip0082_t00799_rev737ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0082_t00799_rev737ms_crf23.mp4,1,frame_reverse,"reverse=[0.43,1.16]s(0.74s)",b9_oesdIz-M_clip0082_t00799,b9_oesdIz-M,666,tier2,train
CHkaAtJLN3E_clip0048_t00758_rev378ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0048_t00758_rev378ms_crf35.mp4,1,frame_reverse,"reverse=[0.87,1.25]s(0.38s)",CHkaAtJLN3E_clip0048_t00758,CHkaAtJLN3E,667,tier1,train
t6uBz4HwSTg_clip0023_t00428_rev359ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0023_t00428_rev359ms_crf23.mp4,1,frame_reverse,"reverse=[0.37,0.73]s(0.36s)",t6uBz4HwSTg_clip0023_t00428,t6uBz4HwSTg,674,tier1,train
t6uBz4HwSTg_clip0025_t00433_rev647ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\t6uBz4HwSTg_clip0025_t00433_rev647ms_crf35.mp4,1,frame_reverse,"reverse=[5.42,6.07]s(0.65s)",t6uBz4HwSTg_clip0025_t00433,t6uBz4HwSTg,674,tier1,train
wKaFsRX95YY_clip0038_t00468_rev417ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0038_t00468_rev417ms_crf35.mp4,1,frame_reverse,"reverse=[0.81,1.23]s(0.42s)",wKaFsRX95YY_clip0038_t00468,wKaFsRX95YY,680,tier2,test
usfv-YmWPBs_clip0074_t01146_rev949ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0074_t01146_rev949ms_crf35.mp4,1,frame_reverse,"reverse=[0.95,1.90]s(0.95s)",usfv-YmWPBs_clip0074_t01146,usfv-YmWPBs,684,tier1,train
usfv-YmWPBs_clip0076_t01158_rev778ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0076_t01158_rev778ms_crf35.mp4,1,frame_reverse,"reverse=[0.15,0.92]s(0.78s)",usfv-YmWPBs_clip0076_t01158,usfv-YmWPBs,684,tier1,train
Wv2KVSy4j3E_clip0059_t00544_rev969ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Wv2KVSy4j3E_clip0059_t00544_rev969ms_crf30.mp4,1,frame_reverse,"reverse=[0.56,1.53]s(0.97s)",Wv2KVSy4j3E_clip0059_t00544,Wv2KVSy4j3E,686,tier1,val
MpVfVbPdmis_clip0089_t01026_rev943ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0089_t01026_rev943ms_crf35.mp4,1,frame_reverse,"reverse=[3.41,4.35]s(0.94s)",MpVfVbPdmis_clip0089_t01026,MpVfVbPdmis,687,tier1,train
jInLQAiBlVQ_clip0039_t00722_rev369ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0039_t00722_rev369ms_crf35.mp4,1,frame_reverse,"reverse=[1.39,1.75]s(0.37s)",jInLQAiBlVQ_clip0039_t00722,jInLQAiBlVQ,689,tier1,train
jInLQAiBlVQ_clip0042_t00742_rev712ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0042_t00742_rev712ms_crf23.mp4,1,frame_reverse,"reverse=[0.46,1.17]s(0.71s)",jInLQAiBlVQ_clip0042_t00742,jInLQAiBlVQ,689,tier1,train
7634057975606365461_clip0000_t00047_rev900ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7634057975606365461_clip0000_t00047_rev900ms_crf40.mp4,1,frame_reverse,"reverse=[0.47,1.37]s(0.90s)",7634057975606365461_clip0000_t00047,7634057975606365461,703,tier3,val
0rNleOYzisw_clip0034_t00524_rev759ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0034_t00524_rev759ms_crf40.mp4,1,frame_reverse,"reverse=[3.12,3.88]s(0.76s)",0rNleOYzisw_clip0034_t00524,0rNleOYzisw,704,tier2,val
tFTh1jkOT9Q_clip0026_t00451_rev425ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\tFTh1jkOT9Q_clip0026_t00451_rev425ms_crf35.mp4,1,frame_reverse,"reverse=[1.01,1.44]s(0.42s)",tFTh1jkOT9Q_clip0026_t00451,tFTh1jkOT9Q,722,tier1,train
gHsxuixSqz0_clip0034_t00337_rev401ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0034_t00337_rev401ms_crf35.mp4,1,frame_reverse,"reverse=[3.48,3.88]s(0.40s)",gHsxuixSqz0_clip0034_t00337,gHsxuixSqz0,723,tier1,train
7644036486509153554_clip0003_t00050_rev939ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7644036486509153554_clip0003_t00050_rev939ms_crf30.mp4,1,frame_reverse,"reverse=[4.29,5.23]s(0.94s)",7644036486509153554_clip0003_t00050,7644036486509153554,726,tier3,val
lq_tau31IE0_clip0031_t00642_rev372ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\lq_tau31IE0_clip0031_t00642_rev372ms_crf30.mp4,1,frame_reverse,"reverse=[0.42,0.80]s(0.37s)",lq_tau31IE0_clip0031_t00642,lq_tau31IE0,728,tier1,train
Xigg3vUV2Gw_clip0046_t00688_rev661ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Xigg3vUV2Gw_clip0046_t00688_rev661ms_crf30.mp4,1,frame_reverse,"reverse=[3.02,3.68]s(0.66s)",Xigg3vUV2Gw_clip0046_t00688,Xigg3vUV2Gw,742,tier1,train
gHsxuixSqz0_clip0080_t00844_rev674ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0080_t00844_rev674ms_crf30.mp4,1,frame_reverse,"reverse=[5.06,5.74]s(0.67s)",gHsxuixSqz0_clip0080_t00844,gHsxuixSqz0,745,tier1,train
Nw3N73GJ2Zo_clip0013_t00265_rev815ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Nw3N73GJ2Zo_clip0013_t00265_rev815ms_crf23.mp4,1,frame_reverse,"reverse=[0.66,1.47]s(0.81s)",Nw3N73GJ2Zo_clip0013_t00265,Nw3N73GJ2Zo,762,tier1,train
UnodrLYWJYI_clip0093_t00965_rev515ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0093_t00965_rev515ms_crf35.mp4,1,frame_reverse,"reverse=[3.30,3.81]s(0.52s)",UnodrLYWJYI_clip0093_t00965,UnodrLYWJYI,767,tier2,train
CHkaAtJLN3E_clip0003_t00084_rev621ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0003_t00084_rev621ms_crf23.mp4,1,frame_reverse,"reverse=[2.93,3.55]s(0.62s)",CHkaAtJLN3E_clip0003_t00084,CHkaAtJLN3E,773,tier1,train
gHsxuixSqz0_clip0071_t00763_rev706ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0071_t00763_rev706ms_crf40.mp4,1,frame_reverse,"reverse=[3.89,4.59]s(0.71s)",gHsxuixSqz0_clip0071_t00763,gHsxuixSqz0,777,tier1,train
cVabKjWav-Y_clip0011_t00114_rev421ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\cVabKjWav-Y_clip0011_t00114_rev421ms_crf30.mp4,1,frame_reverse,"reverse=[0.32,0.74]s(0.42s)",cVabKjWav-Y_clip0011_t00114,cVabKjWav-Y,788,tier2,train
hjEoiiSe0is_clip0050_t00704_rev983ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\hjEoiiSe0is_clip0050_t00704_rev983ms_crf40.mp4,1,frame_reverse,"reverse=[2.30,3.28]s(0.98s)",hjEoiiSe0is_clip0050_t00704,hjEoiiSe0is,795,tier1,train
Wv2KVSy4j3E_clip0051_t00429_rev385ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Wv2KVSy4j3E_clip0051_t00429_rev385ms_crf40.mp4,1,frame_reverse,"reverse=[0.59,0.97]s(0.38s)",Wv2KVSy4j3E_clip0051_t00429,Wv2KVSy4j3E,798,tier1,val
CHkaAtJLN3E_clip0012_t00142_rev921ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0012_t00142_rev921ms_crf35.mp4,1,frame_reverse,"reverse=[0.57,1.49]s(0.92s)",CHkaAtJLN3E_clip0012_t00142,CHkaAtJLN3E,813,tier1,train
I-uqcg6HtaQ_clip0073_t00832_rev865ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\I-uqcg6HtaQ_clip0073_t00832_rev865ms_crf30.mp4,1,frame_reverse,"reverse=[3.14,4.01]s(0.87s)",I-uqcg6HtaQ_clip0073_t00832,I-uqcg6HtaQ,815,tier2,train
aArTJcMMmTw_clip0021_t00329_rev426ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\aArTJcMMmTw_clip0021_t00329_rev426ms_crf30.mp4,1,frame_reverse,"reverse=[2.39,2.81]s(0.43s)",aArTJcMMmTw_clip0021_t00329,aArTJcMMmTw,819,tier1,train
jInLQAiBlVQ_clip0030_t00571_rev965ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0030_t00571_rev965ms_crf35.mp4,1,frame_reverse,"reverse=[4.62,5.58]s(0.97s)",jInLQAiBlVQ_clip0030_t00571,jInLQAiBlVQ,820,tier1,train
mHTLamr-Zqk_clip0070_t00723_rev762ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0070_t00723_rev762ms_crf30.mp4,1,frame_reverse,"reverse=[0.88,1.65]s(0.76s)",mHTLamr-Zqk_clip0070_t00723,mHTLamr-Zqk,821,tier2,train
bhO764uZyDA_clip0012_t00051_rev780ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\bhO764uZyDA_clip0012_t00051_rev780ms_crf23.mp4,1,frame_reverse,"reverse=[2.77,3.55]s(0.78s)",bhO764uZyDA_clip0012_t00051,bhO764uZyDA,822,tier1,train
bhO764uZyDA_clip0013_t00055_rev632ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\bhO764uZyDA_clip0013_t00055_rev632ms_crf35.mp4,1,frame_reverse,"reverse=[0.34,0.97]s(0.63s)",bhO764uZyDA_clip0013_t00055,bhO764uZyDA,822,tier1,train
qh78i88JEiU_clip0019_t00202_rev751ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qh78i88JEiU_clip0019_t00202_rev751ms_crf30.mp4,1,frame_reverse,"reverse=[0.42,1.17]s(0.75s)",qh78i88JEiU_clip0019_t00202,qh78i88JEiU,824,tier1,train
gHsxuixSqz0_clip0072_t00767_rev850ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0072_t00767_rev850ms_crf40.mp4,1,frame_reverse,"reverse=[2.02,2.87]s(0.85s)",gHsxuixSqz0_clip0072_t00767,gHsxuixSqz0,834,tier1,train
b9_oesdIz-M_clip0077_t00769_rev369ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0077_t00769_rev369ms_crf35.mp4,1,frame_reverse,"reverse=[3.13,3.50]s(0.37s)",b9_oesdIz-M_clip0077_t00769,b9_oesdIz-M,841,tier2,train
b9_oesdIz-M_clip0081_t00789_rev401ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0081_t00789_rev401ms_crf40.mp4,1,frame_reverse,"reverse=[5.00,5.40]s(0.40s)",b9_oesdIz-M_clip0081_t00789,b9_oesdIz-M,841,tier2,train
gHsxuixSqz0_clip0053_t00584_rev785ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0053_t00584_rev785ms_crf40.mp4,1,frame_reverse,"reverse=[0.26,1.05]s(0.78s)",gHsxuixSqz0_clip0053_t00584,gHsxuixSqz0,849,tier1,train
y3vBfCdY2tQ_clip0016_t00220_rev473ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\y3vBfCdY2tQ_clip0016_t00220_rev473ms_crf30.mp4,1,frame_reverse,"reverse=[0.93,1.40]s(0.47s)",y3vBfCdY2tQ_clip0016_t00220,y3vBfCdY2tQ,874,tier1,train
jInLQAiBlVQ_clip0035_t00655_rev324ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0035_t00655_rev324ms_crf40.mp4,1,frame_reverse,"reverse=[1.52,1.85]s(0.32s)",jInLQAiBlVQ_clip0035_t00655,jInLQAiBlVQ,882,tier1,train
gHsxuixSqz0_clip0007_t00104_rev364ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\gHsxuixSqz0_clip0007_t00104_rev364ms_crf23.mp4,1,frame_reverse,"reverse=[2.23,2.59]s(0.36s)",gHsxuixSqz0_clip0007_t00104,gHsxuixSqz0,902,tier1,train
7637490771456707861_clip0002_t00023_rev533ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7637490771456707861_clip0002_t00023_rev533ms_crf30.mp4,1,frame_reverse,"reverse=[0.20,0.73]s(0.53s)",7637490771456707861_clip0002_t00023,7637490771456707861,913,tier3,train
cVabKjWav-Y_clip0002_t00008_rev357ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\cVabKjWav-Y_clip0002_t00008_rev357ms_crf40.mp4,1,frame_reverse,"reverse=[4.01,4.37]s(0.36s)",cVabKjWav-Y_clip0002_t00008,cVabKjWav-Y,916,tier2,train
tFTh1jkOT9Q_clip0009_t00158_rev547ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\tFTh1jkOT9Q_clip0009_t00158_rev547ms_crf40.mp4,1,frame_reverse,"reverse=[0.50,1.05]s(0.55s)",tFTh1jkOT9Q_clip0009_t00158,tFTh1jkOT9Q,920,tier1,train
tFTh1jkOT9Q_clip0017_t00308_rev386ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\tFTh1jkOT9Q_clip0017_t00308_rev386ms_crf35.mp4,1,frame_reverse,"reverse=[2.32,2.71]s(0.39s)",tFTh1jkOT9Q_clip0017_t00308,tFTh1jkOT9Q,920,tier1,train
mHTLamr-Zqk_clip0025_t00303_rev346ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0025_t00303_rev346ms_crf35.mp4,1,frame_reverse,"reverse=[4.07,4.42]s(0.35s)",mHTLamr-Zqk_clip0025_t00303,mHTLamr-Zqk,927,tier2,train
3tEN20uif6g_clip0028_t00357_rev621ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0028_t00357_rev621ms_crf35.mp4,1,frame_reverse,"reverse=[0.20,0.82]s(0.62s)",3tEN20uif6g_clip0028_t00357,3tEN20uif6g,929,tier1,train
MpVfVbPdmis_clip0046_t00582_rev929ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0046_t00582_rev929ms_crf35.mp4,1,frame_reverse,"reverse=[2.23,3.16]s(0.93s)",MpVfVbPdmis_clip0046_t00582,MpVfVbPdmis,930,tier1,train
CklYiLA4DZc_clip0027_t00471_rev528ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CklYiLA4DZc_clip0027_t00471_rev528ms_crf35.mp4,1,frame_reverse,"reverse=[1.38,1.91]s(0.53s)",CklYiLA4DZc_clip0027_t00471,CklYiLA4DZc,948,tier1,val
CHkaAtJLN3E_clip0068_t00930_rev788ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0068_t00930_rev788ms_crf23.mp4,1,frame_reverse,"reverse=[3.48,4.27]s(0.79s)",CHkaAtJLN3E_clip0068_t00930,CHkaAtJLN3E,950,tier1,train
cVabKjWav-Y_clip0010_t00110_rev839ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\cVabKjWav-Y_clip0010_t00110_rev839ms_crf30.mp4,1,frame_reverse,"reverse=[0.29,1.13]s(0.84s)",cVabKjWav-Y_clip0010_t00110,cVabKjWav-Y,960,tier2,train
jInLQAiBlVQ_clip0023_t00490_rev389ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\jInLQAiBlVQ_clip0023_t00490_rev389ms_crf35.mp4,1,frame_reverse,"reverse=[0.65,1.04]s(0.39s)",jInLQAiBlVQ_clip0023_t00490,jInLQAiBlVQ,971,tier1,train
qwnzKjjauR8_clip0000_t00007_rev817ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qwnzKjjauR8_clip0000_t00007_rev817ms_crf23.mp4,1,frame_reverse,"reverse=[2.66,3.47]s(0.82s)",qwnzKjjauR8_clip0000_t00007,qwnzKjjauR8,989,tier1,val
7635664048813575431_clip0006_t00031_rev770ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7635664048813575431_clip0006_t00031_rev770ms_crf35.mp4,1,frame_reverse,"reverse=[0.67,1.44]s(0.77s)",7635664048813575431_clip0006_t00031,7635664048813575431,1013,tier3,train
7635664048813575431_clip0011_t00057_rev960ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7635664048813575431_clip0011_t00057_rev960ms_crf23.mp4,1,frame_reverse,"reverse=[3.59,4.55]s(0.96s)",7635664048813575431_clip0011_t00057,7635664048813575431,1013,tier3,train
qh78i88JEiU_clip0040_t00454_rev561ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qh78i88JEiU_clip0040_t00454_rev561ms_crf30.mp4,1,frame_reverse,"reverse=[1.33,1.89]s(0.56s)",qh78i88JEiU_clip0040_t00454,qh78i88JEiU,1021,tier1,train
g6hBKVh_7Pk_clip0084_t00830_rev912ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\g6hBKVh_7Pk_clip0084_t00830_rev912ms_crf30.mp4,1,frame_reverse,"reverse=[0.33,1.24]s(0.91s)",g6hBKVh_7Pk_clip0084_t00830,g6hBKVh_7Pk,1024,tier1,train
wKaFsRX95YY_clip0018_t00192_rev995ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0018_t00192_rev995ms_crf23.mp4,1,frame_reverse,"reverse=[3.16,4.15]s(0.99s)",wKaFsRX95YY_clip0018_t00192,wKaFsRX95YY,1028,tier2,test
VqcyH3fnubE_clip0018_t00123_rev502ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VqcyH3fnubE_clip0018_t00123_rev502ms_crf23.mp4,1,frame_reverse,"reverse=[3.86,4.36]s(0.50s)",VqcyH3fnubE_clip0018_t00123,VqcyH3fnubE,1034,tier1,train
aArTJcMMmTw_clip0059_t00754_rev979ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\aArTJcMMmTw_clip0059_t00754_rev979ms_crf30.mp4,1,frame_reverse,"reverse=[1.72,2.70]s(0.98s)",aArTJcMMmTw_clip0059_t00754,aArTJcMMmTw,1035,tier1,train
0wOdyRpc0wc_clip0003_t00044_rev567ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0wOdyRpc0wc_clip0003_t00044_rev567ms_crf23.mp4,1,frame_reverse,"reverse=[2.74,3.31]s(0.57s)",0wOdyRpc0wc_clip0003_t00044,0wOdyRpc0wc,1053,tier1,train
wKaFsRX95YY_clip0031_t00373_rev592ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0031_t00373_rev592ms_crf30.mp4,1,frame_reverse,"reverse=[1.44,2.03]s(0.59s)",wKaFsRX95YY_clip0031_t00373,wKaFsRX95YY,1059,tier2,test
wKaFsRX95YY_clip0033_t00390_rev384ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0033_t00390_rev384ms_crf40.mp4,1,frame_reverse,"reverse=[0.55,0.93]s(0.38s)",wKaFsRX95YY_clip0033_t00390,wKaFsRX95YY,1059,tier2,test
ijoyJhqD740_clip0015_t00247_rev996ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\ijoyJhqD740_clip0015_t00247_rev996ms_crf30.mp4,1,frame_reverse,"reverse=[0.35,1.35]s(1.00s)",ijoyJhqD740_clip0015_t00247,ijoyJhqD740,1060,tier1,train
UnodrLYWJYI_clip0083_t00908_rev740ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0083_t00908_rev740ms_crf23.mp4,1,frame_reverse,"reverse=[2.92,3.66]s(0.74s)",UnodrLYWJYI_clip0083_t00908,UnodrLYWJYI,1067,tier2,train
UnodrLYWJYI_clip0086_t00924_rev892ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0086_t00924_rev892ms_crf30.mp4,1,frame_reverse,"reverse=[1.04,1.93]s(0.89s)",UnodrLYWJYI_clip0086_t00924,UnodrLYWJYI,1067,tier2,train
_UEZaDjz02I_clip0016_t00192_rev414ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\_UEZaDjz02I_clip0016_t00192_rev414ms_crf30.mp4,1,frame_reverse,"reverse=[0.52,0.94]s(0.41s)",_UEZaDjz02I_clip0016_t00192,_UEZaDjz02I,1068,tier1,val
