clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier,split
mHTLamr-Zqk_clip0095_t00900_rev818ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\mHTLamr-Zqk_clip0095_t00900_rev818ms_crf40.mp4,1,frame_reverse,"reverse=[3.78,4.60]s(0.82s)",mHTLamr-Zqk_clip0095_t00900,mHTLamr-Zqk,36,tier2,train
3tEN20uif6g_clip0033_t00440_rev445ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\3tEN20uif6g_clip0033_t00440_rev445ms_crf23.mp4,1,frame_reverse,"reverse=[0.70,1.14]s(0.45s)",3tEN20uif6g_clip0033_t00440,3tEN20uif6g,38,tier1,train
MpVfVbPdmis_clip0015_t00214_rev762ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\MpVfVbPdmis_clip0015_t00214_rev762ms_crf35.mp4,1,frame_reverse,"reverse=[0.73,1.50]s(0.76s)",MpVfVbPdmis_clip0015_t00214,MpVfVbPdmis,39,tier1,train
ijoyJhqD740_clip0011_t00231_rev422ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\ijoyJhqD740_clip0011_t00231_rev422ms_crf23.mp4,1,frame_reverse,"reverse=[0.43,0.85]s(0.42s)",ijoyJhqD740_clip0011_t00231,ijoyJhqD740,40,tier1,val
R5y53Ud7Fs8_clip0001_t00025_rev302ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0001_t00025_rev302ms_crf30.mp4,1,frame_reverse,"reverse=[1.14,1.44]s(0.30s)",R5y53Ud7Fs8_clip0001_t00025,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0003_t00060_rev716ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0003_t00060_rev716ms_crf23.mp4,1,frame_reverse,"reverse=[0.79,1.50]s(0.72s)",R5y53Ud7Fs8_clip0003_t00060,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0008_t00134_rev462ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0008_t00134_rev462ms_crf40.mp4,1,frame_reverse,"reverse=[1.87,2.33]s(0.46s)",R5y53Ud7Fs8_clip0008_t00134,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0011_t00151_rev792ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0011_t00151_rev792ms_crf23.mp4,1,frame_reverse,"reverse=[1.90,2.69]s(0.79s)",R5y53Ud7Fs8_clip0011_t00151,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0012_t00161_rev781ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0012_t00161_rev781ms_crf30.mp4,1,frame_reverse,"reverse=[4.33,5.11]s(0.78s)",R5y53Ud7Fs8_clip0012_t00161,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0014_t00172_rev851ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0014_t00172_rev851ms_crf30.mp4,1,frame_reverse,"reverse=[2.57,3.42]s(0.85s)",R5y53Ud7Fs8_clip0014_t00172,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0015_t00176_rev763ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0015_t00176_rev763ms_crf40.mp4,1,frame_reverse,"reverse=[3.27,4.03]s(0.76s)",R5y53Ud7Fs8_clip0015_t00176,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0026_t00257_rev598ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0026_t00257_rev598ms_crf35.mp4,1,frame_reverse,"reverse=[1.80,2.40]s(0.60s)",R5y53Ud7Fs8_clip0026_t00257,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0029_t00283_rev753ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0029_t00283_rev753ms_crf35.mp4,1,frame_reverse,"reverse=[2.32,3.08]s(0.75s)",R5y53Ud7Fs8_clip0029_t00283,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0030_t00302_rev879ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0030_t00302_rev879ms_crf40.mp4,1,frame_reverse,"reverse=[0.37,1.25]s(0.88s)",R5y53Ud7Fs8_clip0030_t00302,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0039_t00471_rev416ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0039_t00471_rev416ms_crf35.mp4,1,frame_reverse,"reverse=[1.24,1.66]s(0.42s)",R5y53Ud7Fs8_clip0039_t00471,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0044_t00494_rev824ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0044_t00494_rev824ms_crf30.mp4,1,frame_reverse,"reverse=[1.43,2.25]s(0.82s)",R5y53Ud7Fs8_clip0044_t00494,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0049_t00572_rev502ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0049_t00572_rev502ms_crf35.mp4,1,frame_reverse,"reverse=[0.63,1.14]s(0.50s)",R5y53Ud7Fs8_clip0049_t00572,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0051_t00633_rev782ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0051_t00633_rev782ms_crf35.mp4,1,frame_reverse,"reverse=[1.60,2.38]s(0.78s)",R5y53Ud7Fs8_clip0051_t00633,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0052_t00644_rev960ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0052_t00644_rev960ms_crf40.mp4,1,frame_reverse,"reverse=[0.68,1.64]s(0.96s)",R5y53Ud7Fs8_clip0052_t00644,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0053_t00667_rev646ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0053_t00667_rev646ms_crf40.mp4,1,frame_reverse,"reverse=[0.38,1.03]s(0.65s)",R5y53Ud7Fs8_clip0053_t00667,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0054_t00674_rev328ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0054_t00674_rev328ms_crf35.mp4,1,frame_reverse,"reverse=[0.77,1.10]s(0.33s)",R5y53Ud7Fs8_clip0054_t00674,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0058_t00692_rev526ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0058_t00692_rev526ms_crf23.mp4,1,frame_reverse,"reverse=[1.17,1.70]s(0.53s)",R5y53Ud7Fs8_clip0058_t00692,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0059_t00700_rev364ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0059_t00700_rev364ms_crf23.mp4,1,frame_reverse,"reverse=[2.64,3.00]s(0.36s)",R5y53Ud7Fs8_clip0059_t00700,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0060_t00703_rev885ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0060_t00703_rev885ms_crf30.mp4,1,frame_reverse,"reverse=[5.00,5.88]s(0.89s)",R5y53Ud7Fs8_clip0060_t00703,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0064_t00740_rev966ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0064_t00740_rev966ms_crf35.mp4,1,frame_reverse,"reverse=[3.93,4.90]s(0.97s)",R5y53Ud7Fs8_clip0064_t00740,R5y53Ud7Fs8,42,tier1,train
R5y53Ud7Fs8_clip0075_t00851_rev771ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\R5y53Ud7Fs8_clip0075_t00851_rev771ms_crf35.mp4,1,frame_reverse,"reverse=[1.07,1.84]s(0.77s)",R5y53Ud7Fs8_clip0075_t00851,R5y53Ud7Fs8,42,tier1,train
Be0_77S0AyQ_clip0002_t00060_rev328ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0002_t00060_rev328ms_crf40.mp4,1,frame_reverse,"reverse=[1.52,1.84]s(0.33s)",Be0_77S0AyQ_clip0002_t00060,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0005_t00101_rev629ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0005_t00101_rev629ms_crf40.mp4,1,frame_reverse,"reverse=[1.05,1.67]s(0.63s)",Be0_77S0AyQ_clip0005_t00101,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0015_t00197_rev941ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0015_t00197_rev941ms_crf23.mp4,1,frame_reverse,"reverse=[0.47,1.41]s(0.94s)",Be0_77S0AyQ_clip0015_t00197,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0020_t00243_rev710ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0020_t00243_rev710ms_crf30.mp4,1,frame_reverse,"reverse=[2.70,3.41]s(0.71s)",Be0_77S0AyQ_clip0020_t00243,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0027_t00329_rev644ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0027_t00329_rev644ms_crf30.mp4,1,frame_reverse,"reverse=[0.26,0.90]s(0.64s)",Be0_77S0AyQ_clip0027_t00329,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0038_t00516_rev544ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0038_t00516_rev544ms_crf23.mp4,1,frame_reverse,"reverse=[0.68,1.22]s(0.54s)",Be0_77S0AyQ_clip0038_t00516,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0039_t00522_rev769ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0039_t00522_rev769ms_crf35.mp4,1,frame_reverse,"reverse=[2.39,3.16]s(0.77s)",Be0_77S0AyQ_clip0039_t00522,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0040_t00526_rev531ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0040_t00526_rev531ms_crf35.mp4,1,frame_reverse,"reverse=[1.62,2.15]s(0.53s)",Be0_77S0AyQ_clip0040_t00526,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0041_t00533_rev502ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0041_t00533_rev502ms_crf35.mp4,1,frame_reverse,"reverse=[2.76,3.27]s(0.50s)",Be0_77S0AyQ_clip0041_t00533,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0042_t00537_rev869ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0042_t00537_rev869ms_crf40.mp4,1,frame_reverse,"reverse=[0.92,1.79]s(0.87s)",Be0_77S0AyQ_clip0042_t00537,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0050_t00637_rev618ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0050_t00637_rev618ms_crf23.mp4,1,frame_reverse,"reverse=[0.58,1.20]s(0.62s)",Be0_77S0AyQ_clip0050_t00637,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0052_t00648_rev526ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0052_t00648_rev526ms_crf23.mp4,1,frame_reverse,"reverse=[5.33,5.86]s(0.53s)",Be0_77S0AyQ_clip0052_t00648,Be0_77S0AyQ,43,tier1,train
Be0_77S0AyQ_clip0054_t00664_rev583ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Be0_77S0AyQ_clip0054_t00664_rev583ms_crf40.mp4,1,frame_reverse,"reverse=[3.73,4.31]s(0.58s)",Be0_77S0AyQ_clip0054_t00664,Be0_77S0AyQ,43,tier1,train
7629698176408210709_clip0001_t00015_rev992ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7629698176408210709_clip0001_t00015_rev992ms_crf23.mp4,1,frame_reverse,"reverse=[0.76,1.76]s(0.99s)",7629698176408210709_clip0001_t00015,7629698176408210709,44,tier3,train
7629698176408210709_clip0003_t00056_rev680ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7629698176408210709_clip0003_t00056_rev680ms_crf35.mp4,1,frame_reverse,"reverse=[1.60,2.28]s(0.68s)",7629698176408210709_clip0003_t00056,7629698176408210709,44,tier3,train
7629698176408210709_clip0005_t00066_rev431ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7629698176408210709_clip0005_t00066_rev431ms_crf23.mp4,1,frame_reverse,"reverse=[2.29,2.72]s(0.43s)",7629698176408210709_clip0005_t00066,7629698176408210709,44,tier3,train
7641466267358072085_clip0000_t00003_rev830ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7641466267358072085_clip0000_t00003_rev830ms_crf35.mp4,1,frame_reverse,"reverse=[1.20,2.03]s(0.83s)",7641466267358072085_clip0000_t00003,7641466267358072085,44,tier3,train
0-fu0N-npmg_clip0060_t00806_rev832ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\0-fu0N-npmg_clip0060_t00806_rev832ms_crf35.mp4,1,frame_reverse,"reverse=[0.88,1.72]s(0.83s)",0-fu0N-npmg_clip0060_t00806,0-fu0N-npmg,45,tier1,train
7634865418301213972_clip0001_t00006_rev684ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7634865418301213972_clip0001_t00006_rev684ms_crf30.mp4,1,frame_reverse,"reverse=[1.54,2.22]s(0.68s)",7634865418301213972_clip0001_t00006,7634865418301213972,46,tier3,train
7634865418301213972_clip0002_t00009_rev607ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7634865418301213972_clip0002_t00009_rev607ms_crf40.mp4,1,frame_reverse,"reverse=[2.07,2.68]s(0.61s)",7634865418301213972_clip0002_t00009,7634865418301213972,46,tier3,train
7634865418301213972_clip0003_t00013_rev385ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7634865418301213972_clip0003_t00013_rev385ms_crf40.mp4,1,frame_reverse,"reverse=[1.87,2.25]s(0.38s)",7634865418301213972_clip0003_t00013,7634865418301213972,46,tier3,train
7634865418301213972_clip0004_t00016_rev726ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7634865418301213972_clip0004_t00016_rev726ms_crf40.mp4,1,frame_reverse,"reverse=[0.37,1.10]s(0.73s)",7634865418301213972_clip0004_t00016,7634865418301213972,46,tier3,train
7642360672617106709_clip0000_t00000_rev411ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0000_t00000_rev411ms_crf35.mp4,1,frame_reverse,"reverse=[2.52,2.93]s(0.41s)",7642360672617106709_clip0000_t00000,7642360672617106709,48,tier3,train
7642360672617106709_clip0001_t00004_rev687ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0001_t00004_rev687ms_crf30.mp4,1,frame_reverse,"reverse=[0.48,1.17]s(0.69s)",7642360672617106709_clip0001_t00004,7642360672617106709,48,tier3,train
7642360672617106709_clip0002_t00008_rev995ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0002_t00008_rev995ms_crf35.mp4,1,frame_reverse,"reverse=[3.57,4.57]s(0.99s)",7642360672617106709_clip0002_t00008,7642360672617106709,48,tier3,train
7642360672617106709_clip0003_t00012_rev623ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0003_t00012_rev623ms_crf35.mp4,1,frame_reverse,"reverse=[0.59,1.21]s(0.62s)",7642360672617106709_clip0003_t00012,7642360672617106709,48,tier3,train
7642360672617106709_clip0004_t00016_rev883ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0004_t00016_rev883ms_crf35.mp4,1,frame_reverse,"reverse=[1.82,2.70]s(0.88s)",7642360672617106709_clip0004_t00016,7642360672617106709,48,tier3,train
7642360672617106709_clip0005_t00020_rev802ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0005_t00020_rev802ms_crf35.mp4,1,frame_reverse,"reverse=[2.13,2.94]s(0.80s)",7642360672617106709_clip0005_t00020,7642360672617106709,48,tier3,train
7642360672617106709_clip0006_t00024_rev491ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0006_t00024_rev491ms_crf35.mp4,1,frame_reverse,"reverse=[3.70,4.19]s(0.49s)",7642360672617106709_clip0006_t00024,7642360672617106709,48,tier3,train
7642360672617106709_clip0007_t00028_rev986ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0007_t00028_rev986ms_crf40.mp4,1,frame_reverse,"reverse=[1.03,2.02]s(0.99s)",7642360672617106709_clip0007_t00028,7642360672617106709,48,tier3,train
7642360672617106709_clip0008_t00034_rev686ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0008_t00034_rev686ms_crf23.mp4,1,frame_reverse,"reverse=[1.68,2.36]s(0.69s)",7642360672617106709_clip0008_t00034,7642360672617106709,48,tier3,train
7642360672617106709_clip0009_t00038_rev945ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0009_t00038_rev945ms_crf23.mp4,1,frame_reverse,"reverse=[2.06,3.00]s(0.95s)",7642360672617106709_clip0009_t00038,7642360672617106709,48,tier3,train
7642360672617106709_clip0010_t00042_rev916ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0010_t00042_rev916ms_crf35.mp4,1,frame_reverse,"reverse=[3.46,4.37]s(0.92s)",7642360672617106709_clip0010_t00042,7642360672617106709,48,tier3,train
7642360672617106709_clip0011_t00046_rev493ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0011_t00046_rev493ms_crf23.mp4,1,frame_reverse,"reverse=[3.50,4.00]s(0.49s)",7642360672617106709_clip0011_t00046,7642360672617106709,48,tier3,train
7642360672617106709_clip0012_t00050_rev590ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0012_t00050_rev590ms_crf40.mp4,1,frame_reverse,"reverse=[4.03,4.62]s(0.59s)",7642360672617106709_clip0012_t00050,7642360672617106709,48,tier3,train
7642360672617106709_clip0013_t00054_rev655ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7642360672617106709_clip0013_t00054_rev655ms_crf23.mp4,1,frame_reverse,"reverse=[1.64,2.30]s(0.66s)",7642360672617106709_clip0013_t00054,7642360672617106709,48,tier3,train
7643385660409154823_clip0004_t00038_rev498ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7643385660409154823_clip0004_t00038_rev498ms_crf23.mp4,1,frame_reverse,"reverse=[0.68,1.18]s(0.50s)",7643385660409154823_clip0004_t00038,7643385660409154823,48,tier3,train
7643385660409154823_clip0005_t00042_rev711ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7643385660409154823_clip0005_t00042_rev711ms_crf35.mp4,1,frame_reverse,"reverse=[2.65,3.36]s(0.71s)",7643385660409154823_clip0005_t00042,7643385660409154823,48,tier3,train
7643385660409154823_clip0008_t00065_rev643ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7643385660409154823_clip0008_t00065_rev643ms_crf35.mp4,1,frame_reverse,"reverse=[0.72,1.36]s(0.64s)",7643385660409154823_clip0008_t00065,7643385660409154823,48,tier3,train
7643463111189564690_clip0001_t00024_rev677ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\7643463111189564690_clip0001_t00024_rev677ms_crf30.mp4,1,frame_reverse,"reverse=[1.52,2.20]s(0.68s)",7643463111189564690_clip0001_t00024,7643463111189564690,48,tier3,train
RoXXg62YfpM_clip0011_t00086_rev686ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0011_t00086_rev686ms_crf35.mp4,1,frame_reverse,"reverse=[1.52,2.21]s(0.69s)",RoXXg62YfpM_clip0011_t00086,RoXXg62YfpM,49,tier1,train
RoXXg62YfpM_clip0014_t00126_rev619ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0014_t00126_rev619ms_crf30.mp4,1,frame_reverse,"reverse=[1.00,1.61]s(0.62s)",RoXXg62YfpM_clip0014_t00126,RoXXg62YfpM,49,tier1,train
RoXXg62YfpM_clip0018_t00166_rev432ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0018_t00166_rev432ms_crf30.mp4,1,frame_reverse,"reverse=[1.17,1.60]s(0.43s)",RoXXg62YfpM_clip0018_t00166,RoXXg62YfpM,49,tier1,train
RoXXg62YfpM_clip0024_t00217_rev700ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0024_t00217_rev700ms_crf23.mp4,1,frame_reverse,"reverse=[0.55,1.25]s(0.70s)",RoXXg62YfpM_clip0024_t00217,RoXXg62YfpM,49,tier1,train
RoXXg62YfpM_clip0030_t00264_rev843ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0030_t00264_rev843ms_crf35.mp4,1,frame_reverse,"reverse=[0.24,1.08]s(0.84s)",RoXXg62YfpM_clip0030_t00264,RoXXg62YfpM,49,tier1,train
RoXXg62YfpM_clip0037_t00311_rev821ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0037_t00311_rev821ms_crf30.mp4,1,frame_reverse,"reverse=[1.50,2.32]s(0.82s)",RoXXg62YfpM_clip0037_t00311,RoXXg62YfpM,49,tier1,train
RoXXg62YfpM_clip0045_t00359_rev868ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0045_t00359_rev868ms_crf30.mp4,1,frame_reverse,"reverse=[2.62,3.49]s(0.87s)",RoXXg62YfpM_clip0045_t00359,RoXXg62YfpM,49,tier1,train
RoXXg62YfpM_clip0050_t00404_rev765ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0050_t00404_rev765ms_crf23.mp4,1,frame_reverse,"reverse=[2.27,3.03]s(0.76s)",RoXXg62YfpM_clip0050_t00404,RoXXg62YfpM,49,tier1,train
RoXXg62YfpM_clip0058_t00481_rev987ms_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0058_t00481_rev987ms_crf30.mp4,1,frame_reverse,"reverse=[0.74,1.72]s(0.99s)",RoXXg62YfpM_clip0058_t00481,RoXXg62YfpM,49,tier1,train
RoXXg62YfpM_clip0071_t00628_rev326ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\RoXXg62YfpM_clip0071_t00628_rev326ms_crf23.mp4,1,frame_reverse,"reverse=[1.06,1.39]s(0.33s)",RoXXg62YfpM_clip0071_t00628,RoXXg62YfpM,49,tier1,train
Wv2KVSy4j3E_clip0016_t00094_rev713ms_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Wv2KVSy4j3E_clip0016_t00094_rev713ms_crf23.mp4,1,frame_reverse,"reverse=[2.12,2.83]s(0.71s)",Wv2KVSy4j3E_clip0016_t00094,Wv2KVSy4j3E,49,tier1,train
Wv2KVSy4j3E_clip0032_t00228_rev912ms_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Wv2KVSy4j3E_clip0032_t00228_rev912ms_crf35.mp4,1,frame_reverse,"reverse=[0.86,1.77]s(0.91s)",Wv2KVSy4j3E_clip0032_t00228,Wv2KVSy4j3E,49,tier1,train
Wv2KVSy4j3E_clip0034_t00286_rev668ms_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\03_fake\snvsm\fake\Wv2KVSy4j3E_clip0034_t00286_rev668ms_crf40.mp4,1,frame_reverse,"reverse=[1.93,2.60]s(0.67s)",Wv2KVSy4j3E_clip0034_t00286,Wv2KVSy4j3E,49,tier1,train
